filename,predicted_class,score_anormal,score_cglaucoma
anormal/RET027OD.jpg,anormal,0.847148,0.152852
anormal/RET035OD.jpg,anormal,0.818156,0.181844
anormal/RET035OS.jpg,anormal,0.835886,0.164114
anormal/RET096OD.jpg,anormal,0.760828,0.239172
anormal/RET098OD.jpg,cglaucoma,0.258232,0.741768
anormal/RET107OD.jpg,anormal,0.778397,0.221603
anormal/RET129OS.jpg,cglaucoma,0.460516,0.539484
anormal/RET131OD.jpg,anormal,0.803019,0.196981
anormal/RET132OD.jpg,anormal,0.833596,0.166404
anormal/RET133OD.jpg,anormal,0.654729,0.345271
anormal/RET137OD.jpg,anormal,0.787278,0.212722
anormal/RET141OS.jpg,anormal,0.748076,0.251924
anormal/RET146OS.jpg,anormal,0.746139,0.253861
anormal/RET150OS.jpg,anormal,0.695131,0.304869
anormal/RET153OS.jpg,anormal,0.742515,0.257485
anormal/RET163OS.jpg,anormal,0.604165,0.395835
anormal/RET168OS.jpg,anormal,0.797478,0.202522
anormal/RET175OD.jpg,anormal,0.815747,0.184253
anormal/RET177OD.jpg,anormal,0.812719,0.187281
anormal/RET177OS.jpg,anormal,0.842734,0.157266
anormal/RET178OD.jpg,anormal,0.832985,0.167015
anormal/RET181OS.jpg,anormal,0.812719,0.187281
anormal/RET182OD.jpg,anormal,0.834542,0.165458
anormal/RET184OD.jpg,anormal,0.838415,0.161585
anormal/RET184OS.jpg,anormal,0.732400,0.267600
anormal/RET190OS.jpg,anormal,0.817429,0.182571
anormal/RET191OS.jpg,anormal,0.838548,0.161452
anormal/RET192OS.jpg,anormal,0.808974,0.191026
anormal/RET197OD.jpg,anormal,0.816040,0.183960
anormal/RET198OD.jpg,anormal,0.787032,0.212968
anormal/RET198OS.jpg,anormal,0.743308,0.256692
anormal/RET199OD.jpg,anormal,0.803251,0.196749
anormal/RET200OD.jpg,anormal,0.792946,0.207054
anormal/RET200OS.jpg,anormal,0.831280,0.168720
anormal/RET201OD.jpg,anormal,0.831006,0.168994
anormal/RET202OD.jpg,anormal,0.801004,0.198996
anormal/RET203OD.jpg,anormal,0.845433,0.154567
anormal/RET203OS.jpg,anormal,0.851459,0.148541
anormal/RET210OD.jpg,anormal,0.815600,0.184400
anormal/RET211OS.jpg,anormal,0.828454,0.171546
anormal/RET212OD.jpg,anormal,0.786787,0.213213
anormal/RET213OS.jpg,anormal,0.810179,0.189821
anormal/RET216OD.jpg,anormal,0.626496,0.373504
anormal/RET216OS.jpg,anormal,0.830319,0.169681
anormal/RET220OD.jpg,anormal,0.783575,0.216425
anormal/RET220OS.jpg,anormal,0.842604,0.157396
anormal/RET224OD.jpg,anormal,0.735594,0.264406
anormal/RET228OS.jpg,anormal,0.821832,0.178168
anormal/RET231OD.jpg,anormal,0.804790,0.195210
anormal/RET237OD.jpg,anormal,0.825660,0.174340
anormal/RET245OS.jpg,anormal,0.825801,0.174199
anormal/RET252OS.jpg,anormal,0.826432,0.173568
anormal/RET253OD.jpg,anormal,0.829077,0.170923
anormal/RET253OS.jpg,anormal,0.828939,0.171061
anormal/RET256OD.jpg,anormal,0.738716,0.261284
anormal/RET258OD.jpg,anormal,0.811003,0.188997
anormal/RET259OD.jpg,anormal,0.813387,0.186613
anormal/RET261OS.jpg,anormal,0.836354,0.163646
anormal/RET267OD.jpg,anormal,0.792544,0.207455
anormal/RET271OS.jpg,anormal,0.813313,0.186687
anormal/RET272OD.jpg,anormal,0.749454,0.250546
anormal/RET277OS.jpg,anormal,0.780495,0.219505
anormal/RET282OD.jpg,anormal,0.828037,0.171963
anormal/RET282OS.jpg,anormal,0.847590,0.152410
anormal/RET283OS.jpg,anormal,0.822260,0.177740
anormal/RET285OS.jpg,anormal,0.836755,0.163245
anormal/RET291OD.jpg,anormal,0.804866,0.195134
cglaucoma/RET002OD.jpg,cglaucoma,0.373990,0.626010
cglaucoma/RET006OS.jpg,cglaucoma,0.369031,0.630969
cglaucoma/RET053OD.jpg,anormal,0.749454,0.250546
cglaucoma/RET066OS.jpg,anormal,0.661431,0.338569
cglaucoma/RET089OD.jpg,anormal,0.555759,0.444241
cglaucoma/RET091OD.jpg,anormal,0.811527,0.188473
cglaucoma/RET102OD.jpg,anormal,0.735642,0.264358
cglaucoma/RET106OD.jpg,anormal,0.667906,0.332094
cglaucoma/RET114OS.jpg,anormal,0.788909,0.211091
cglaucoma/RET120OD.jpg,anormal,0.774328,0.225672
cglaucoma/RET120OS.jpg,anormal,0.747570,0.252430
cglaucoma/RET122OD.jpg,anormal,0.789558,0.210442
cglaucoma/RET122OS.jpg,anormal,0.773730,0.226270
cglaucoma/RET276OS.jpg,anormal,0.697660,0.302340
