file_name,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,prediction
20051020_43808_0100_PP_967.png,0.3960716724395752,0.1596141755580902,0.1123201921582222,0.156525120139122,0.17546884715557098,anodr
20051020_44261_0100_PP_1191.png,0.385258287191391,0.16234003007411957,0.11611673980951309,0.1578242927789688,0.17846064269542694,anodr
20051020_44284_0100_PP_502.png,0.3841496407985687,0.16206690669059753,0.11685960739850998,0.1579943299293518,0.17892952263355255,anodr
20051020_44338_0100_PP_547.png,0.40334194898605347,0.15688417851924896,0.10911764949560165,0.15587446093559265,0.17478184401988983,anodr
20051020_44400_0100_PP_920.png,0.4004880487918854,0.1564788520336151,0.1099591925740242,0.15671226382255554,0.1763615906238556,anodr
20051020_44431_0100_PP_514.png,0.40658292174339294,0.15489710867404938,0.10838044434785843,0.154893696308136,0.17524585127830505,anodr
20051020_44692_0100_PP_419.png,0.39593812823295593,0.1590278595685959,0.11202049255371094,0.1561385989189148,0.17687490582466125,anodr
20051020_44714_0100_PP_1199.png,0.39079904556274414,0.1601710021495819,0.11358324438333511,0.15697930753231049,0.17846734821796417,anodr
20051020_44982_0100_PP_486.png,0.3946067690849304,0.15898220241069794,0.11251913756132126,0.15625061094760895,0.17764131724834442,anodr
20051020_56791_0100_PP_1185.png,0.3931408226490021,0.15998125076293945,0.11261185258626938,0.15715886652469635,0.17710711061954498,anodr
20051020_57157_0100_PP_971.png,0.38993486762046814,0.1605323702096939,0.1139833927154541,0.15668971836566925,0.17885972559452057,anodr
20051020_57967_0100_PP_829.png,0.389632910490036,0.16155704855918884,0.11430955678224564,0.15665702521800995,0.17784351110458374,anodr
20051020_58065_0100_PP_561.png,0.3914181590080261,0.1617756336927414,0.11307813972234726,0.15512575209140778,0.17860233783721924,anodr
20051020_61757_0100_PP_484.png,0.3841535449028015,0.1625545173883438,0.11664848029613495,0.15816836059093475,0.17847506701946259,anodr
20051020_62461_0100_PP_76.png,0.39372992515563965,0.16005833446979523,0.11337877810001373,0.1566297858953476,0.17620325088500977,anodr
20051020_62510_0100_PP_106.png,0.40907809138298035,0.1548270881175995,0.10764213651418686,0.15469646453857422,0.1737561672925949,anodr
20051020_62577_0100_PP_479.png,0.38594192266464233,0.16192011535167694,0.11602679640054703,0.15736590325832367,0.17874522507190704,anodr
20051020_62615_0100_PP_294.png,0.38483333587646484,0.16137182712554932,0.11682028323411942,0.15691761672496796,0.18005689978599548,anodr
20051020_63269_0100_PP_1183.png,0.38580065965652466,0.16225561499595642,0.1161423847079277,0.1569989025592804,0.17880244553089142,anodr
20051020_63337_0100_PP_471.png,0.3972976505756378,0.158329576253891,0.11168211698532104,0.15627583861351013,0.17641478776931763,anodr
20051020_64249_0100_PP_1004.png,0.389649897813797,0.16119183599948883,0.11462890356779099,0.15754742920398712,0.17698194086551666,anodr
20051020_64388_0100_PP_1194.png,0.38816049695014954,0.1604958325624466,0.1151275560259819,0.15720894932746887,0.1790071725845337,anodr
20051020_64653_0100_PP_124.png,0.3855321705341339,0.16236937046051025,0.11551955342292786,0.15769805014133453,0.17888087034225464,anodr
