file_name,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,prediction
002c21358ce6.png,0.8933488130569458,0.025268038734793663,0.04511939734220505,0.019407188519835472,0.016856607049703598,anodr
005b95c28852.png,0.8772088885307312,0.02705538086593151,0.05187888815999031,0.023428965359926224,0.020427953451871872,anodr
00cc2b75cddd.png,0.8695515394210815,0.037101861089468,0.04938333481550217,0.023075059056282043,0.02088811807334423,anodr
0182152c50de.png,0.8301324844360352,0.048916008323431015,0.06749863922595978,0.026717834174633026,0.02673506923019886,anodr
02cd34a85b24.png,0.8274416923522949,0.046704042702913284,0.06845935434103012,0.030284307897090912,0.02711065672338009,anodr
03b373718013.png,0.8357565402984619,0.04900822415947914,0.06313057988882065,0.025529926642775536,0.026574689894914627,anodr
04aef84a2cc1.png,0.9143573641777039,0.02106039598584175,0.033956319093704224,0.016037289053201675,0.014588657766580582,anodr
05b1bb2bdb81.png,0.6868171095848083,0.043069083243608475,0.16506002843379974,0.059311117976903915,0.04574277251958847,anodr
07596907347b.png,0.8772297501564026,0.02957894466817379,0.051413971930742264,0.02182203345000744,0.019955186173319817,anodr
07751b94a88a.png,0.8760243058204651,0.036309901624917984,0.04713622108101845,0.020851757377386093,0.01967775449156761,anodr
0790515cf5af.png,0.8027939796447754,0.05767682194709778,0.08106759935617447,0.02931448444724083,0.02914709784090519,anodr
08037e4490e5.png,0.9085617661476135,0.022486066445708275,0.03634517267346382,0.01698734052479267,0.015619724988937378,anodr
0851d6a69589.png,0.8583745956420898,0.03878859803080559,0.055350128561258316,0.024796638637781143,0.022690141573548317,anodr
08b6e3240858.png,0.5869386196136475,0.058435045182704926,0.21655946969985962,0.07747453451156616,0.06059233099222183,anodr
08bef347f40d.png,0.7823449969291687,0.05933024361729622,0.08823195844888687,0.035539381206035614,0.03455352410674095,anodr
08ee569d4721.png,0.8836219906806946,0.03296646475791931,0.04518333822488785,0.0199413001537323,0.018286988139152527,anodr
09237bf783a4.png,0.8475553393363953,0.03615216910839081,0.06476102769374847,0.027044227346777916,0.02448718622326851,anodr
096436d68d06.png,0.49144646525382996,0.07046028226613998,0.272216260433197,0.0913812667131424,0.07449574768543243,anodr
099021fac3c9.png,0.8675980567932129,0.029111851006746292,0.05724644288420677,0.024022821336984634,0.022020790725946426,anodr
09c8323c612e.png,0.8503457307815552,0.03966086730360985,0.060606058686971664,0.02588408626616001,0.02350323274731636,anodr
0a38b552372d.png,0.9273190498352051,0.021419961005449295,0.026863712817430496,0.013056477531790733,0.011340813711285591,anodr
0a85a1e8f9e9.png,0.715402364730835,0.03683314099907875,0.1433926820755005,0.059838298708200455,0.044533468782901764,anodr
0babc12807b2.png,0.030148204416036606,0.2563144266605377,0.4760971963405609,0.08557013422250748,0.1518700122833252,cmoderatedr
0cbcc7b23613.png,0.44372257590293884,0.07611873000860214,0.30149272084236145,0.09813767671585083,0.08052835613489151,anodr
0cd31078cd08.png,0.88581383228302,0.028546251356601715,0.044927388429641724,0.021789198741316795,0.01892329752445221,anodr
0ce062f26edc.png,0.718966007232666,0.043546464294195175,0.13652847707271576,0.054601337760686874,0.046357668936252594,anodr
0cecc2864b7f.png,0.7879312038421631,0.0401240698993206,0.09857721626758575,0.039135776460170746,0.034231677651405334,anodr
0d9a9896f801.png,0.9119468927383423,0.024221116676926613,0.032614510506391525,0.016704658046364784,0.014512821100652218,anodr
0da321efbce6.png,0.7769176363945007,0.0420723482966423,0.10432431101799011,0.041139211505651474,0.03554653003811836,anodr
