filename,predicted_class,prob_anormal,prob_cglaucoma
image_001_170.jpg,anormal,0.9240796,0.07592037
image_002_202.jpg,anormal,0.73166096,0.26833904
image_003_50.jpg,anormal,0.90989405,0.090105936
image_004_65.jpg,anormal,0.917476,0.082523935
image_005_13.jpg,anormal,0.9143689,0.08563109
image_006_4.jpg,anormal,0.940942,0.05905802
image_007_5.jpg,anormal,0.93838215,0.06161791
image_008_116.jpg,anormal,0.67847806,0.32152197
image_009_125.jpg,anormal,0.89701116,0.102988884
image_010_41.jpg,anormal,0.880057,0.119943
image_011_214.jpg,anormal,0.97184956,0.028150458
image_012_56.jpg,anormal,0.86856645,0.13143353
image_013_71.jpg,anormal,0.89616287,0.10383712
image_014_59.jpg,anormal,0.8782296,0.12177032
image_015_209.jpg,anormal,0.8447702,0.15522979
image_016_82.jpg,anormal,0.6356576,0.36434245
image_017_93.jpg,anormal,0.92678297,0.07321706
image_018_120.jpg,anormal,0.7966518,0.20334825
image_019_168.jpg,anormal,0.85043997,0.14956002
image_020_10.jpg,anormal,0.6026462,0.3973538
image_021_26.jpg,anormal,0.9322507,0.06774932
image_022_55.jpg,anormal,0.9186102,0.08138981
image_023_103.jpg,anormal,0.86077225,0.13922775
image_024_200.jpg,anormal,0.7291661,0.2708339
image_025_99.jpg,anormal,0.7923611,0.2076389
image_026_146.jpg,anormal,0.8561873,0.14381269
image_027_32.jpg,anormal,0.5986898,0.4013102
image_028_96.jpg,anormal,0.88114864,0.11885136
image_029_217.jpg,anormal,0.7746879,0.2253121
image_030_219.jpg,anormal,0.9610711,0.03892893
image_031_49.jpg,anormal,0.65983874,0.3401612
image_032_39.jpg,anormal,0.93033487,0.069665134
image_033_187.jpg,anormal,0.551553,0.44844705
image_034_36.jpg,anormal,0.9152649,0.08473507
image_035_160.jpg,anormal,0.90525454,0.09474545
image_036_25.jpg,anormal,0.8941963,0.1058037
image_037_178.jpg,anormal,0.8834824,0.116517596
image_038_95.jpg,anormal,0.95067024,0.04932971
image_039_12.jpg,anormal,0.8809384,0.11906162
image_040_16.jpg,anormal,0.9559126,0.044087384
image_041_108.jpg,cglaucoma,0.42147666,0.57852334
image_042_63.jpg,anormal,0.83569574,0.16430421
image_043_54.jpg,anormal,0.6255985,0.37440154
image_044_70.jpg,anormal,0.8915118,0.10848825
image_045_182.jpg,anormal,0.64253205,0.35746792
image_046_64.jpg,anormal,0.92300975,0.07699028
image_047_143.jpg,anormal,0.91793543,0.08206461
image_048_130.jpg,anormal,0.9496466,0.050353408
image_049_105.jpg,anormal,0.88180226,0.11819775
image_050_163.jpg,anormal,0.8254455,0.17455451
image_051_190.jpg,anormal,0.96206045,0.0379396
image_052_3.jpg,anormal,0.96056944,0.039430507
image_053_136.jpg,anormal,0.9710292,0.02897072
image_054_158.jpg,anormal,0.96316636,0.036833573
image_055_139.jpg,anormal,0.7786986,0.22130138
image_056_142.jpg,anormal,0.95144814,0.048551902
image_057_109.jpg,anormal,0.9492723,0.05072771
image_058_118.jpg,anormal,0.8410817,0.15891832
image_059_220.jpg,anormal,0.94105107,0.05894892
image_060_79.jpg,anormal,0.9651469,0.034853123
image_061_44.jpg,anormal,0.9657201,0.03427988
image_062_135.jpg,anormal,0.96295255,0.037047457
image_063_110.jpg,anormal,0.9758251,0.024174899
image_064_164.jpg,anormal,0.98216206,0.017837925
image_065_92.jpg,anormal,0.9724706,0.027529443
image_066_218.jpg,anormal,0.9330479,0.0669521
