image_path,true_label,predicted_label,correct,confidence,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_001_170.jpg,anormal,anormal,True,0.7633084654808044,0.7633084654808044,0.23669156432151794
../../../data/data_VEIRC/test/anormal/image_002_202.jpg,anormal,anormal,True,0.7501785755157471,0.7501785755157471,0.24982145428657532
../../../data/data_VEIRC/test/anormal/image_003_50.jpg,anormal,anormal,True,0.767005443572998,0.767005443572998,0.23299452662467957
../../../data/data_VEIRC/test/anormal/image_004_65.jpg,anormal,anormal,True,0.7741436958312988,0.7741436958312988,0.22585631906986237
../../../data/data_VEIRC/test/anormal/image_005_13.jpg,anormal,anormal,True,0.7781917452812195,0.7781917452812195,0.2218083143234253
../../../data/data_VEIRC/test/anormal/image_006_4.jpg,anormal,anormal,True,0.7614662051200867,0.7614662051200867,0.23853376507759094
../../../data/data_VEIRC/test/anormal/image_007_5.jpg,anormal,anormal,True,0.7661961317062378,0.7661961317062378,0.2338038682937622
../../../data/data_VEIRC/test/anormal/image_008_116.jpg,anormal,anormal,True,0.7517048120498657,0.7517048120498657,0.24829521775245667
../../../data/data_VEIRC/test/anormal/image_009_125.jpg,anormal,anormal,True,0.7789838910102844,0.7789838910102844,0.22101613879203796
../../../data/data_VEIRC/test/anormal/image_010_41.jpg,anormal,anormal,True,0.770626425743103,0.770626425743103,0.22937358915805817
../../../data/data_VEIRC/test/anormal/image_011_214.jpg,anormal,anormal,True,0.7581029534339905,0.7581029534339905,0.24189704656600952
../../../data/data_VEIRC/test/anormal/image_012_56.jpg,anormal,anormal,True,0.7824521660804749,0.7824521660804749,0.21754784882068634
../../../data/data_VEIRC/test/anormal/image_013_71.jpg,anormal,anormal,True,0.7605215907096863,0.7605215907096863,0.23947837948799133
../../../data/data_VEIRC/test/anormal/image_014_59.jpg,anormal,anormal,True,0.772416889667511,0.772416889667511,0.22758309543132782
../../../data/data_VEIRC/test/anormal/image_015_209.jpg,anormal,anormal,True,0.7590693235397339,0.7590693235397339,0.2409306913614273
../../../data/data_VEIRC/test/anormal/image_016_82.jpg,anormal,anormal,True,0.7681261301040649,0.7681261301040649,0.23187384009361267
../../../data/data_VEIRC/test/anormal/image_017_93.jpg,anormal,anormal,True,0.7454956769943237,0.7454956769943237,0.25450432300567627
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,anormal,True,0.7713093757629395,0.7713093757629395,0.22869057953357697
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,anormal,True,0.7607342600822449,0.7607342600822449,0.23926573991775513
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,anormal,True,0.7701525688171387,0.7701525688171387,0.2298474758863449
../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,anormal,True,0.7641698718070984,0.7641698718070984,0.2358301728963852
../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,anormal,True,0.7648836970329285,0.7648836970329285,0.23511633276939392
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,True,0.7884564995765686,0.7884564995765686,0.2115435153245926
