filename,predicted_class,prob_anormal,prob_cglaucoma
image_001_170.jpg,anormal,0.91733086,0.082669176
image_002_202.jpg,anormal,0.8763716,0.123628415
image_003_50.jpg,anormal,0.9163306,0.08366938
image_004_65.jpg,anormal,0.9159134,0.08408662
image_005_13.jpg,anormal,0.9083505,0.09164942
image_006_4.jpg,anormal,0.9163232,0.08367676
image_007_5.jpg,anormal,0.9173112,0.082688846
image_008_116.jpg,anormal,0.91756034,0.08243967
image_009_125.jpg,anormal,0.91511804,0.08488196
image_010_41.jpg,anormal,0.91634554,0.083654515
image_011_214.jpg,anormal,0.9159214,0.084078655
image_012_56.jpg,anormal,0.91525924,0.08474073
image_013_71.jpg,anormal,0.8302899,0.16971014
image_014_59.jpg,anormal,0.91405845,0.08594155
image_015_209.jpg,anormal,0.9140067,0.08599336
image_016_82.jpg,anormal,0.9163034,0.08369662
image_017_93.jpg,anormal,0.8793933,0.12060669
image_018_120.jpg,anormal,0.91616887,0.083831154
image_019_168.jpg,anormal,0.81961197,0.180388
image_020_10.jpg,anormal,0.91660607,0.08339396
image_021_26.jpg,anormal,0.9171414,0.08285856
image_022_55.jpg,anormal,0.916631,0.08336902
image_023_103.jpg,anormal,0.91461587,0.08538415
image_024_200.jpg,anormal,0.9171868,0.08281319
image_025_99.jpg,anormal,0.9183746,0.08162543
image_026_146.jpg,anormal,0.9152765,0.08472346
image_027_32.jpg,anormal,0.9159888,0.084011175
image_028_96.jpg,anormal,0.89966404,0.10033592
image_029_217.jpg,anormal,0.9152114,0.08478855
image_030_219.jpg,anormal,0.916327,0.083673
image_031_49.jpg,anormal,0.91318166,0.08681838
image_032_39.jpg,anormal,0.89919883,0.10080119
image_033_187.jpg,anormal,0.90084654,0.09915346
image_034_36.jpg,anormal,0.91678923,0.08321069
image_035_160.jpg,anormal,0.8154277,0.18457226
image_036_25.jpg,anormal,0.91636896,0.08363104
image_037_178.jpg,anormal,0.9128458,0.087154284
image_038_95.jpg,anormal,0.91972667,0.08027339
image_039_12.jpg,anormal,0.9164936,0.0835064
image_040_16.jpg,anormal,0.91627514,0.08372489
image_041_108.jpg,anormal,0.9094936,0.0905064
image_042_63.jpg,anormal,0.9166999,0.083300136
image_043_54.jpg,anormal,0.9156926,0.08430737
image_044_70.jpg,anormal,0.91474426,0.085255735
image_045_182.jpg,anormal,0.9159289,0.08407112
image_046_64.jpg,anormal,0.9165553,0.08344477
image_047_143.jpg,anormal,0.9160399,0.08396009
image_048_130.jpg,anormal,0.91222596,0.08777402
image_049_105.jpg,anormal,0.9163986,0.08360141
image_050_163.jpg,anormal,0.914609,0.085391045
image_051_190.jpg,anormal,0.9162001,0.08379989
image_052_3.jpg,anormal,0.9162657,0.08373426
image_053_136.jpg,anormal,0.91861725,0.08138269
image_054_158.jpg,anormal,0.9166788,0.083321296
image_055_139.jpg,anormal,0.9168261,0.08317382
image_056_142.jpg,anormal,0.8508065,0.14919354
image_057_109.jpg,anormal,0.9160826,0.083917424
image_058_118.jpg,anormal,0.9169002,0.08309981
image_059_220.jpg,anormal,0.9184251,0.081574954
image_060_79.jpg,anormal,0.910637,0.08936294
image_061_44.jpg,anormal,0.91722924,0.08277073
