filename,anormal_score,cglaucoma_score,predicted_class
RET027OD.jpg,0.9753431081771851,0.024656854569911957,anormal
RET035OD.jpg,0.954094648361206,0.045905422419309616,anormal
RET035OS.jpg,0.9430860280990601,0.056913942098617554,anormal
RET096OD.jpg,0.9345147609710693,0.06548520922660828,anormal
RET098OD.jpg,0.7020705938339233,0.2979293465614319,anormal
RET107OD.jpg,0.9508692026138306,0.04913078621029854,anormal
RET129OS.jpg,0.46934545040130615,0.5306545495986938,cglaucoma
RET131OD.jpg,0.9549424648284912,0.04505753517150879,anormal
RET132OD.jpg,0.9756929278373718,0.024307018145918846,anormal
RET133OD.jpg,0.8868131041526794,0.11318691074848175,anormal
RET137OD.jpg,0.9167826771736145,0.08321738988161087,anormal
RET141OS.jpg,0.5252470970153809,0.47475293278694153,anormal
RET146OS.jpg,0.3702538311481476,0.62974613904953,cglaucoma
RET150OS.jpg,0.9472348093986511,0.05276518687605858,anormal
RET153OS.jpg,0.9604353904724121,0.039564553648233414,anormal
RET163OS.jpg,0.9138304591178894,0.08616955578327179,anormal
RET168OS.jpg,0.9383503198623657,0.0616496205329895,anormal
RET175OD.jpg,0.9097468256950378,0.09025324136018753,anormal
RET177OD.jpg,0.9711290597915649,0.028870906680822372,anormal
RET177OS.jpg,0.9348725080490112,0.06512755155563354,anormal
RET178OD.jpg,0.9715369939804077,0.028463024646043777,anormal
RET181OS.jpg,0.9793738126754761,0.020626194775104523,anormal
RET182OD.jpg,0.9797258973121643,0.020274080336093903,anormal
RET184OD.jpg,0.9767802357673645,0.023219766095280647,anormal
RET184OS.jpg,0.952530026435852,0.047470010817050934,anormal
RET190OS.jpg,0.3768523931503296,0.6231475472450256,cglaucoma
RET191OS.jpg,0.9688856601715088,0.031114377081394196,anormal
RET192OS.jpg,0.6511885523796082,0.34881147742271423,anormal
RET197OD.jpg,0.9733169674873352,0.02668309211730957,anormal
RET198OD.jpg,0.5453462600708008,0.4546537697315216,anormal
RET198OS.jpg,0.8155264854431152,0.18447349965572357,anormal
RET199OD.jpg,0.967563807964325,0.032436151057481766,anormal
RET200OD.jpg,0.9270997643470764,0.07290027290582657,anormal
RET200OS.jpg,0.9235233068466187,0.07647661864757538,anormal
RET201OD.jpg,0.9811848998069763,0.018815092742443085,anormal
RET202OD.jpg,0.9568363428115845,0.043163686990737915,anormal
RET203OD.jpg,0.9722307324409485,0.027769245207309723,anormal
RET203OS.jpg,0.9666317105293274,0.0333683118224144,anormal
RET210OD.jpg,0.9439706206321716,0.05602938309311867,anormal
RET211OS.jpg,0.9561044573783875,0.04389553144574165,anormal
RET212OD.jpg,0.9643549919128418,0.03564496710896492,anormal
RET213OS.jpg,0.9262369871139526,0.07376295328140259,anormal
RET216OD.jpg,0.9753431081771851,0.024656854569911957,anormal
RET216OS.jpg,0.9598374962806702,0.0401625819504261,anormal
RET220OD.jpg,0.9507321119308472,0.049267832189798355,anormal
RET220OS.jpg,0.9752253890037537,0.02477455325424671,anormal
RET224OD.jpg,0.9768686890602112,0.02313133515417576,anormal
RET228OS.jpg,0.9429811239242554,0.057018861174583435,anormal
RET231OD.jpg,0.9308992624282837,0.06910072267055511,anormal
RET237OD.jpg,0.9478657245635986,0.052134253084659576,anormal
RET245OS.jpg,0.9767580628395081,0.023241925984621048,anormal
RET252OS.jpg,0.9217811226844788,0.07821886241436005,anormal
RET253OD.jpg,0.9713473320007324,0.028652669861912727,anormal
RET253OS.jpg,0.9754602313041687,0.024539699777960777,anormal
RET256OD.jpg,0.9209320545196533,0.07906799018383026,anormal
RET258OD.jpg,0.963161289691925,0.03683870658278465,anormal
RET259OD.jpg,0.8722929954528809,0.12770700454711914,anormal
RET261OS.jpg,0.9735442399978638,0.026455776765942574,anormal
RET267OD.jpg,0.7010995149612427,0.2989005148410797,anormal
RET271OS.jpg,0.9515940546989441,0.0484059602022171,anormal
RET272OD.jpg,0.945600688457489,0.05439931899309158,anormal
RET277OS.jpg,0.9151287078857422,0.08487121760845184,anormal
RET282OD.jpg,0.9702116250991821,0.02978830225765705,anormal
RET282OS.jpg,0.9533185362815857,0.0466814786195755,anormal
RET283OS.jpg,0.7964508533477783,0.20354917645454407,anormal
RET285OS.jpg,0.9745803475379944,0.025419652462005615,anormal
RET291OD.jpg,0.9269675612449646,0.07303238660097122,anormal
RET002OD.jpg,0.5484222173690796,0.4515777826309204,anormal
RET006OS.jpg,0.9374975562095642,0.06250248849391937,anormal
RET053OD.jpg,0.20545557141304016,0.7945444583892822,cglaucoma
RET066OS.jpg,0.5084068179130554,0.49159321188926697,anormal
RET089OD.jpg,0.842020571231842,0.15797939896583557,anormal
RET091OD.jpg,0.9493416547775269,0.05065838247537613,anormal
RET102OD.jpg,0.9740919470787048,0.02590801939368248,anormal
RET106OD.jpg,0.7026321291923523,0.2973679304122925,anormal
RET114OS.jpg,0.5283965468406677,0.47160348296165466,anormal
RET120OD.jpg,0.9710743427276611,0.028925718739628792,anormal
RET120OS.jpg,0.973569393157959,0.026430636644363403,anormal
RET122OD.jpg,0.9588085412979126,0.04119143635034561,anormal
RET122OS.jpg,0.9418684244155884,0.05813159421086311,anormal
RET276OS.jpg,0.9625676870346069,0.03743230178952217,anormal
