image_name,image_path,true_class,predicted_class,correct,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20051020_43808_0100_PP_967.png,../../../data/data_MESSIDOR2/test/anodr/20051020_43808_0100_PP_967.png,anodr,anodr,True,0.4877922236919403,0.11986009031534195,0.285013347864151,0.049274615943431854,0.0580596886575222
20051020_44261_0100_PP_1191.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44261_0100_PP_1191.png,anodr,anodr,True,0.8334431648254395,0.05207142233848572,0.06406458467245102,0.022123917937278748,0.028296921402215958
20051020_44284_0100_PP_502.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44284_0100_PP_502.png,anodr,anodr,True,0.8573040962219238,0.03752046450972557,0.05572307109832764,0.02284637838602066,0.026605989784002304
20051020_44338_0100_PP_547.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44338_0100_PP_547.png,anodr,anodr,True,0.4462733268737793,0.11228596419095993,0.3013744652271271,0.06167802959680557,0.07838822901248932
20051020_44400_0100_PP_920.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44400_0100_PP_920.png,anodr,anodr,True,0.7147271633148193,0.12821392714977264,0.09755787998437881,0.021879995241761208,0.03762109577655792
20051020_44431_0100_PP_514.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44431_0100_PP_514.png,anodr,anodr,True,0.7268767952919006,0.10109905153512955,0.10878167301416397,0.025611819699406624,0.03763067349791527
20051020_44692_0100_PP_419.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44692_0100_PP_419.png,anodr,anodr,True,0.8685400485992432,0.036236099898815155,0.048098884522914886,0.02117765322327614,0.02594740316271782
20051020_44714_0100_PP_1199.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44714_0100_PP_1199.png,anodr,anodr,True,0.8564370274543762,0.04664774611592293,0.05095808580517769,0.019713357090950012,0.0262437853962183
20051020_44982_0100_PP_486.png,../../../data/data_MESSIDOR2/test/anodr/20051020_44982_0100_PP_486.png,anodr,anodr,True,0.8133047819137573,0.06260824203491211,0.07073689252138138,0.022515228018164635,0.03083483688533306
20051020_56791_0100_PP_1185.png,../../../data/data_MESSIDOR2/test/anodr/20051020_56791_0100_PP_1185.png,anodr,anodr,True,0.8649489283561707,0.0399048812687397,0.049783822149038315,0.020341649651527405,0.025020655244588852
20051020_57157_0100_PP_971.png,../../../data/data_MESSIDOR2/test/anodr/20051020_57157_0100_PP_971.png,anodr,anodr,True,0.8550593256950378,0.04160505533218384,0.0552794486284256,0.02170065976679325,0.026355542242527008
20051020_57967_0100_PP_829.png,../../../data/data_MESSIDOR2/test/anodr/20051020_57967_0100_PP_829.png,anodr,anodr,True,0.8601760268211365,0.04369163513183594,0.04982437565922737,0.020052382722496986,0.026255598291754723
20051020_58065_0100_PP_561.png,../../../data/data_MESSIDOR2/test/anodr/20051020_58065_0100_PP_561.png,anodr,anodr,True,0.7692784667015076,0.12849657237529755,0.06063823774456978,0.01466541737318039,0.026921195909380913
20051020_61757_0100_PP_484.png,../../../data/data_MESSIDOR2/test/anodr/20051020_61757_0100_PP_484.png,anodr,anodr,True,0.8511509299278259,0.04355102404952049,0.056579798460006714,0.02183476835489273,0.026883462443947792
20051020_62461_0100_PP_76.png,../../../data/data_MESSIDOR2/test/anodr/20051020_62461_0100_PP_76.png,anodr,anodr,True,0.7769466042518616,0.06808801740407944,0.09166719764471054,0.02724270336329937,0.036055490374565125
20051020_62510_0100_PP_106.png,../../../data/data_MESSIDOR2/test/anodr/20051020_62510_0100_PP_106.png,anodr,anodr,True,0.7665272951126099,0.07471980899572372,0.09510259330272675,0.02687736228108406,0.036772891879081726
20051020_62577_0100_PP_479.png,../../../data/data_MESSIDOR2/test/anodr/20051020_62577_0100_PP_479.png,anodr,anodr,True,0.8594663143157959,0.03833826631307602,0.05338357388973236,0.02211277186870575,0.026699157431721687
20051020_62615_0100_PP_294.png,../../../data/data_MESSIDOR2/test/anodr/20051020_62615_0100_PP_294.png,anodr,anodr,True,0.8667907118797302,0.03511901944875717,0.05055190995335579,0.021869873628020287,0.025668544694781303
20051020_63269_0100_PP_1183.png,../../../data/data_MESSIDOR2/test/anodr/20051020_63269_0100_PP_1183.png,anodr,anodr,True,0.8609645366668701,0.039373476058244705,0.052263353019952774,0.02132353000342846,0.026075154542922974
20051020_63337_0100_PP_471.png,../../../data/data_MESSIDOR2/test/anodr/20051020_63337_0100_PP_471.png,anodr,anodr,True,0.8617536425590515,0.039236754179000854,0.05192951858043671,0.021259864792227745,0.02582019381225109
20051020_64249_0100_PP_1004.png,../../../data/data_MESSIDOR2/test/anodr/20051020_64249_0100_PP_1004.png,anodr,anodr,True,0.8147199153900146,0.04821624234318733,0.07982576638460159,0.026679597795009613,0.030558450147509575
20051020_64388_0100_PP_1194.png,../../../data/data_MESSIDOR2/test/anodr/20051020_64388_0100_PP_1194.png,anodr,anodr,True,0.8723694086074829,0.03273674473166466,0.04859485104680061,0.021648235619068146,0.024650733917951584
20051020_64653_0100_PP_124.png,../../../data/data_MESSIDOR2/test/anodr/20051020_64653_0100_PP_124.png,anodr,anodr,True,0.7250246405601501,0.0966709554195404,0.11451267451047897,0.026694240048527718,0.037097491323947906
20051020_64775_0100_PP_480.png,../../../data/data_MESSIDOR2/test/anodr/20051020_64775_0100_PP_480.png,anodr,anodr,True,0.788728654384613,0.07907316088676453,0.07777126133441925,0.02215707115828991,0.03226984664797783
20051020_64836_0100_PP_1270.png,../../../data/data_MESSIDOR2/test/anodr/20051020_64836_0100_PP_1270.png,anodr,anodr,True,0.8470834493637085,0.044089991599321365,0.0594310536980629,0.022245746105909348,0.02714979276061058
20051021_36380_0100_PP_135.png,../../../data/data_MESSIDOR2/test/anodr/20051021_36380_0100_PP_135.png,anodr,anodr,True,0.8443607687950134,0.05548805743455887,0.054321903735399246,0.019134070724248886,0.02669505588710308
20051021_36476_0100_PP_1243.png,../../../data/data_MESSIDOR2/test/anodr/20051021_36476_0100_PP_1243.png,anodr,anodr,True,0.8682427406311035,0.03980338200926781,0.0477781742811203,0.019617700949311256,0.02455809712409973
