filename,anodr_score,bmilddr_score,cmoderatedr_score,dseveredr_score,eproliferativedr_score,predicted_class
002c21358ce6.png,0.954684,0.013873,0.018540,0.006478,0.006426,anodr
005b95c28852.png,0.797018,0.057611,0.082553,0.024113,0.038705,anodr
00cc2b75cddd.png,0.811622,0.054678,0.088610,0.020655,0.024436,anodr
0182152c50de.png,0.734576,0.078130,0.133111,0.023332,0.030852,anodr
02cd34a85b24.png,0.895460,0.031282,0.050290,0.010303,0.012665,anodr
03b373718013.png,0.816822,0.062196,0.081958,0.017781,0.021242,anodr
04aef84a2cc1.png,0.624626,0.093335,0.172817,0.043544,0.065678,anodr
05b1bb2bdb81.png,0.816763,0.031506,0.083533,0.035932,0.032265,anodr
07596907347b.png,0.567350,0.094306,0.199454,0.069017,0.069872,anodr
07751b94a88a.png,0.911474,0.026806,0.039508,0.010336,0.011876,anodr
0790515cf5af.png,0.690651,0.084136,0.155873,0.030625,0.038715,anodr
08037e4490e5.png,0.570577,0.105886,0.181870,0.059689,0.081978,anodr
0851d6a69589.png,0.778714,0.057275,0.105093,0.027063,0.031856,anodr
08b6e3240858.png,0.787771,0.048654,0.089523,0.035939,0.038113,anodr
08bef347f40d.png,0.827526,0.047508,0.082325,0.017321,0.025320,anodr
08ee569d4721.png,0.736636,0.076180,0.122961,0.030973,0.033250,anodr
09237bf783a4.png,0.917840,0.026596,0.031718,0.010323,0.013524,anodr
096436d68d06.png,0.796896,0.057503,0.079824,0.034473,0.031303,anodr
099021fac3c9.png,0.731721,0.054776,0.128302,0.036206,0.048995,anodr
09c8323c612e.png,0.944235,0.018961,0.022919,0.006348,0.007538,anodr
0a38b552372d.png,0.736368,0.080492,0.115082,0.031126,0.036933,anodr
0a85a1e8f9e9.png,0.788264,0.039652,0.098657,0.035533,0.037893,anodr
0babc12807b2.png,0.285187,0.219132,0.337862,0.049549,0.108269,cmoderatedr
0cbcc7b23613.png,0.657731,0.046069,0.174690,0.065046,0.056463,anodr
0cd31078cd08.png,0.505631,0.112785,0.219165,0.077904,0.084515,anodr
0ce062f26edc.png,0.783163,0.063539,0.080602,0.037219,0.035477,anodr
0cecc2864b7f.png,0.627450,0.096655,0.173239,0.045549,0.057107,anodr
0d9a9896f801.png,0.766178,0.063252,0.108150,0.030718,0.031702,anodr
0da321efbce6.png,0.518116,0.116141,0.258728,0.051230,0.055785,anodr
0db1d8dcf219.png,0.673839,0.088079,0.140444,0.040880,0.056759,anodr
0e3572b5884a.png,0.888891,0.029984,0.049921,0.014167,0.017036,anodr
0ef4c61dc056.png,0.892501,0.037340,0.046522,0.011558,0.012078,anodr
0fbbd665431f.png,0.329657,0.132847,0.333865,0.094976,0.108656,cmoderatedr
0fc6829da85b.png,0.862790,0.036246,0.053360,0.022843,0.024761,anodr
1002b5151b8e.png,0.816151,0.060485,0.082067,0.016036,0.025261,anodr
