filepath,true_label,pred_label,pred_idx,conf,probs_anormal,probs_cglaucoma
../../../data/data_VEIRC/test/anormal/image_001_170.jpg,anormal,anormal,0,0.641732394695282,0.641732394695282,0.3582676351070404
../../../data/data_VEIRC/test/anormal/image_002_202.jpg,anormal,anormal,0,0.8656063079833984,0.8656063079833984,0.13439370691776276
../../../data/data_VEIRC/test/anormal/image_003_50.jpg,anormal,anormal,0,0.6484079360961914,0.6484079360961914,0.3515920042991638
../../../data/data_VEIRC/test/anormal/image_004_65.jpg,anormal,anormal,0,0.7186845541000366,0.7186845541000366,0.2813154458999634
../../../data/data_VEIRC/test/anormal/image_005_13.jpg,anormal,anormal,0,0.5457194447517395,0.5457194447517395,0.4542806148529053
../../../data/data_VEIRC/test/anormal/image_006_4.jpg,anormal,cglaucoma,1,0.52370685338974,0.47629314661026,0.52370685338974
../../../data/data_VEIRC/test/anormal/image_007_5.jpg,anormal,anormal,0,0.8709408640861511,0.8709408640861511,0.1290591061115265
../../../data/data_VEIRC/test/anormal/image_008_116.jpg,anormal,cglaucoma,1,0.7306276559829712,0.2693723142147064,0.7306276559829712
../../../data/data_VEIRC/test/anormal/image_009_125.jpg,anormal,anormal,0,0.9614733457565308,0.9614733457565308,0.03852660208940506
../../../data/data_VEIRC/test/anormal/image_010_41.jpg,anormal,anormal,0,0.7610774040222168,0.7610774040222168,0.238922581076622
../../../data/data_VEIRC/test/anormal/image_011_214.jpg,anormal,anormal,0,0.7075781226158142,0.7075781226158142,0.2924218773841858
../../../data/data_VEIRC/test/anormal/image_012_56.jpg,anormal,anormal,0,0.5370116233825684,0.5370116233825684,0.46298837661743164
../../../data/data_VEIRC/test/anormal/image_013_71.jpg,anormal,cglaucoma,1,0.5661426782608032,0.4338573217391968,0.5661426782608032
../../../data/data_VEIRC/test/anormal/image_014_59.jpg,anormal,anormal,0,0.7609232664108276,0.7609232664108276,0.23907676339149475
../../../data/data_VEIRC/test/anormal/image_015_209.jpg,anormal,anormal,0,0.5773634910583496,0.5773634910583496,0.4226365089416504
../../../data/data_VEIRC/test/anormal/image_016_82.jpg,anormal,anormal,0,0.5514793992042542,0.5514793992042542,0.44852060079574585
