image,anormal_prob,cglaucoma_prob,prediction
image_001_170.jpg,0.6608840823173523,0.3391159474849701,anormal
image_002_202.jpg,0.6608840823173523,0.3391159474849701,anormal
image_003_50.jpg,0.6607746481895447,0.3392254114151001,anormal
image_004_65.jpg,0.6608840823173523,0.3391159474849701,anormal
image_005_13.jpg,0.6608840823173523,0.3391159474849701,anormal
image_006_4.jpg,0.6607746481895447,0.3392254114151001,anormal
image_007_5.jpg,0.6608840823173523,0.3391159474849701,anormal
image_008_116.jpg,0.6609934568405151,0.3390065133571625,anormal
image_009_125.jpg,0.6609934568405151,0.3390065133571625,anormal
image_010_41.jpg,0.6607746481895447,0.3392254114151001,anormal
image_011_214.jpg,0.6609934568405151,0.3390065133571625,anormal
image_012_56.jpg,0.6608840823173523,0.3391159474849701,anormal
image_013_71.jpg,0.6608840823173523,0.3391159474849701,anormal
image_014_59.jpg,0.6609934568405151,0.3390065133571625,anormal
image_015_209.jpg,0.6609934568405151,0.3390065133571625,anormal
image_016_82.jpg,0.6608840823173523,0.3391159474849701,anormal
image_017_93.jpg,0.6608840823173523,0.3391159474849701,anormal
image_018_120.jpg,0.6608840823173523,0.3391159474849701,anormal
image_019_168.jpg,0.6608840823173523,0.3391159474849701,anormal
image_020_10.jpg,0.6609934568405151,0.3390065133571625,anormal
image_021_26.jpg,0.6608840823173523,0.3391159474849701,anormal
image_022_55.jpg,0.6608840823173523,0.3391159474849701,anormal
image_023_103.jpg,0.6606651544570923,0.3393348157405853,anormal
image_024_200.jpg,0.6608840823173523,0.3391159474849701,anormal
image_025_99.jpg,0.6609934568405151,0.3390065133571625,anormal
image_026_146.jpg,0.6608840823173523,0.3391159474849701,anormal
image_027_32.jpg,0.6609934568405151,0.3390065133571625,anormal
image_028_96.jpg,0.6608840823173523,0.3391159474849701,anormal
image_029_217.jpg,0.6609934568405151,0.3390065133571625,anormal
image_030_219.jpg,0.6608840823173523,0.3391159474849701,anormal
image_031_49.jpg,0.6608840823173523,0.3391159474849701,anormal
image_032_39.jpg,0.6609934568405151,0.3390065133571625,anormal
image_033_187.jpg,0.6608840823173523,0.3391159474849701,anormal
image_034_36.jpg,0.6609934568405151,0.3390065133571625,anormal
image_035_160.jpg,0.6608840823173523,0.3391159474849701,anormal
image_036_25.jpg,0.6608840823173523,0.3391159474849701,anormal
image_037_178.jpg,0.6609934568405151,0.3390065133571625,anormal
image_038_95.jpg,0.6608840823173523,0.3391159474849701,anormal
image_039_12.jpg,0.6608840823173523,0.3391159474849701,anormal
image_040_16.jpg,0.6608840823173523,0.3391159474849701,anormal
image_041_108.jpg,0.6609934568405151,0.3390065133571625,anormal
image_042_63.jpg,0.6608840823173523,0.3391159474849701,anormal
image_043_54.jpg,0.6608840823173523,0.3391159474849701,anormal
image_044_70.jpg,0.6606651544570923,0.3393348157405853,anormal
image_045_182.jpg,0.6608840823173523,0.3391159474849701,anormal
image_046_64.jpg,0.6609934568405151,0.3390065133571625,anormal
image_047_143.jpg,0.6608840823173523,0.3391159474849701,anormal
image_048_130.jpg,0.6609934568405151,0.3390065133571625,anormal
image_049_105.jpg,0.6609934568405151,0.3390065133571625,anormal
image_050_163.jpg,0.6609934568405151,0.3390065133571625,anormal
image_051_190.jpg,0.6609934568405151,0.3390065133571625,anormal
image_052_3.jpg,0.6608840823173523,0.3391159474849701,anormal
image_053_136.jpg,0.6609934568405151,0.3390065133571625,anormal
image_054_158.jpg,0.6609934568405151,0.3390065133571625,anormal
image_055_139.jpg,0.6609934568405151,0.3390065133571625,anormal
image_056_142.jpg,0.6609934568405151,0.3390065133571625,anormal
image_057_109.jpg,0.6608840823173523,0.3391159474849701,anormal
image_058_118.jpg,0.6608840823173523,0.3391159474849701,anormal
image_059_220.jpg,0.6608840823173523,0.3391159474849701,anormal
image_060_79.jpg,0.6608840823173523,0.3391159474849701,anormal
image_061_44.jpg,0.6608840823173523,0.3391159474849701,anormal
image_062_135.jpg,0.6608840823173523,0.3391159474849701,anormal
image_063_110.jpg,0.6609934568405151,0.3390065133571625,anormal
image_064_164.jpg,0.6609934568405151,0.3390065133571625,anormal
image_065_92.jpg,0.6609934568405151,0.3390065133571625,anormal
image_066_218.jpg,0.6609934568405151,0.3390065133571625,anormal
image_067_127.jpg,0.6609934568405151,0.3390065133571625,anormal
image_068_173.jpg,0.6608840823173523,0.3391159474849701,anormal
image_069_184.jpg,0.6609934568405151,0.3390065133571625,anormal
image_070_212.jpg,0.6609934568405151,0.3390065133571625,anormal
image_071_154.jpg,0.6608840823173523,0.3391159474849701,anormal
image_072_102.jpg,0.6609934568405151,0.3390065133571625,anormal
image_073_179.jpg,0.6608840823173523,0.3391159474849701,anormal
image_074_37.jpg,0.6609934568405151,0.3390065133571625,anormal
image_075_195.jpg,0.6608840823173523,0.3391159474849701,anormal
image_076_33.jpg,0.6608840823173523,0.3391159474849701,anormal
image_077_201.jpg,0.6606651544570923,0.3393348157405853,anormal
image_078_67.jpg,0.6595696210861206,0.340430349111557,anormal
image_079_15.jpg,0.6602271199226379,0.3397728502750397,anormal
image_080_157.jpg,0.6607746481895447,0.3392254114151001,anormal
image_081_153.jpg,0.6606651544570923,0.3393348157405853,anormal
image_082_9.jpg,0.6606651544570923,0.3393348157405853,anormal
image_083_30.jpg,0.6608840823173523,0.3391159474849701,anormal
image_084_34.jpg,0.6608840823173523,0.3391159474849701,anormal
image_085_61.jpg,0.6606651544570923,0.3393348157405853,anormal
image_086_24.jpg,0.6608840823173523,0.3391159474849701,anormal
image_087_210.jpg,0.6609934568405151,0.3390065133571625,anormal
image_088_175.jpg,0.6602271199226379,0.3397728502750397,anormal
image_089_38.jpg,0.6608840823173523,0.3391159474849701,anormal
image_090_145.jpg,0.6608840823173523,0.3391159474849701,anormal
image_091_223.jpg,0.6608840823173523,0.3391159474849701,anormal
image_092_1.jpg,0.6609934568405151,0.3390065133571625,anormal
image_093_140.jpg,0.6606651544570923,0.3393348157405853,anormal
image_094_150.jpg,0.6604461669921875,0.3395538032054901,anormal
image_095_11.jpg,0.6608840823173523,0.3391159474849701,anormal
image_096_98.jpg,0.6609934568405151,0.3390065133571625,anormal
image_097_176.jpg,0.6609934568405151,0.3390065133571625,anormal
image_098_205.jpg,0.6609934568405151,0.3390065133571625,anormal
image_099_22.jpg,0.6605556607246399,0.3394443094730377,anormal
image_100_196.jpg,0.6604461669921875,0.3395538032054901,anormal
image_101_222.jpg,0.6609934568405151,0.3390065133571625,anormal
image_102_155.jpg,0.6608840823173523,0.3391159474849701,anormal
image_103_204.jpg,0.6608840823173523,0.3391159474849701,anormal
image_104_2.jpg,0.6609934568405151,0.3390065133571625,anormal
image_105_0.jpg,0.6608840823173523,0.3391159474849701,anormal
image_106_141.jpg,0.6608840823173523,0.3391159474849701,anormal
image_107_166.jpg,0.6608840823173523,0.3391159474849701,anormal
image_108_188.jpg,0.6608840823173523,0.3391159474849701,anormal
image_109_76.jpg,0.6608840823173523,0.3391159474849701,anormal
image_110_199.jpg,0.6608840823173523,0.3391159474849701,anormal
image_111_58.jpg,0.6608840823173523,0.3391159474849701,anormal
image_112_111.jpg,0.6607746481895447,0.3392254114151001,anormal
image_113_224.jpg,0.6609934568405151,0.3390065133571625,anormal
image_114_57.jpg,0.6608840823173523,0.3391159474849701,anormal
image_115_121.jpg,0.6609934568405151,0.3390065133571625,anormal
image_116_69.jpg,0.6608840823173523,0.3391159474849701,anormal
image_117_211.jpg,0.6608840823173523,0.3391159474849701,anormal
image_118_101.jpg,0.6608840823173523,0.3391159474849701,anormal
image_119_194.jpg,0.6608840823173523,0.3391159474849701,anormal
image_120_17.jpg,0.6608840823173523,0.3391159474849701,anormal
image_121_189.jpg,0.6608840823173523,0.3391159474849701,anormal
image_122_6.jpg,0.6609934568405151,0.3390065133571625,anormal
image_123_35.jpg,0.6609934568405151,0.3390065133571625,anormal
image_124_126.jpg,0.6608840823173523,0.3391159474849701,anormal
image_125_183.jpg,0.6609934568405151,0.3390065133571625,anormal
image_126_177.jpg,0.6608840823173523,0.3391159474849701,anormal
image_127_43.jpg,0.6609934568405151,0.3390065133571625,anormal
image_128_60.jpg,0.6609934568405151,0.3390065133571625,anormal
