filename,prob_anormal,prob_cglaucoma,pred_index,pred_label
RET027OD.jpg,0.9570456743240356,0.04295434057712555,0,anormal
RET035OD.jpg,0.9543969631195068,0.045603103935718536,0,anormal
RET035OS.jpg,0.9607893824577332,0.03921063616871834,0,anormal
RET096OD.jpg,0.9374862313270569,0.0625137984752655,0,anormal
RET098OD.jpg,0.3125890791416168,0.6874109506607056,1,cglaucoma
RET107OD.jpg,0.9444887638092041,0.0555112287402153,0,anormal
RET129OS.jpg,0.9560214281082153,0.04397858679294586,0,anormal
RET131OD.jpg,0.9482568502426147,0.05174320191144943,0,anormal
RET132OD.jpg,0.9529924988746643,0.04700746014714241,0,anormal
RET133OD.jpg,0.9569284319877625,0.043071575462818146,0,anormal
RET137OD.jpg,0.9552932977676392,0.04470668360590935,0,anormal
RET141OS.jpg,0.9258593320846558,0.07414058595895767,0,anormal
RET146OS.jpg,0.9217146635055542,0.0782853364944458,0,anormal
RET150OS.jpg,0.9581661820411682,0.04183381795883179,0,anormal
RET153OS.jpg,0.9559261798858643,0.04407380521297455,0,anormal
RET163OS.jpg,0.8955077528953552,0.10449222475290298,0,anormal
RET168OS.jpg,0.9620100259780884,0.03798994794487953,0,anormal
RET175OD.jpg,0.9594965577125549,0.04050343111157417,0,anormal
RET177OD.jpg,0.9337003827095032,0.06629955768585205,0,anormal
RET177OS.jpg,0.9593143463134766,0.04068564623594284,0,anormal
RET178OD.jpg,0.9480718374252319,0.05192818492650986,0,anormal
RET181OS.jpg,0.9561452865600586,0.04385463893413544,0,anormal
RET182OD.jpg,0.942823588848114,0.05717635899782181,0,anormal
RET184OD.jpg,0.9561351537704468,0.043864767998456955,0,anormal
RET184OS.jpg,0.9491560459136963,0.050843942910432816,0,anormal
RET190OS.jpg,0.9506886005401611,0.04931139573454857,0,anormal
RET191OS.jpg,0.9609192609786987,0.03908079117536545,0,anormal
RET192OS.jpg,0.9336222410202026,0.06637778878211975,0,anormal
RET197OD.jpg,0.9544866681098938,0.04551341012120247,0,anormal
RET198OD.jpg,0.9528423547744751,0.04715760424733162,0,anormal
RET198OS.jpg,0.9493653178215027,0.05063474178314209,0,anormal
RET199OD.jpg,0.9557343125343323,0.04426570609211922,0,anormal
RET200OD.jpg,0.9551923274993896,0.044807661324739456,0,anormal
RET200OS.jpg,0.957413911819458,0.0425860695540905,0,anormal
RET201OD.jpg,0.958764910697937,0.0412350557744503,0,anormal
RET202OD.jpg,0.9592548608779907,0.04074516147375107,0,anormal
RET203OD.jpg,0.9650680422782898,0.034931886941194534,0,anormal
RET203OS.jpg,0.9605298638343811,0.03947009891271591,0,anormal
RET210OD.jpg,0.9608560800552368,0.03914389759302139,0,anormal
RET211OS.jpg,0.9539805054664612,0.04601949453353882,0,anormal
RET212OD.jpg,0.9564169645309448,0.04358307644724846,0,anormal
RET213OS.jpg,0.9550069570541382,0.04499302804470062,0,anormal
RET216OD.jpg,0.9334521889686584,0.06654783338308334,0,anormal
RET216OS.jpg,0.9626803398132324,0.03731965646147728,0,anormal
RET220OD.jpg,0.959672212600708,0.040327832102775574,0,anormal
RET220OS.jpg,0.9616620540618896,0.03833797946572304,0,anormal
RET224OD.jpg,0.9543094038963318,0.04569057747721672,0,anormal
RET228OS.jpg,0.9589207172393799,0.041079312562942505,0,anormal
RET231OD.jpg,0.9573419094085693,0.042658135294914246,0,anormal
RET237OD.jpg,0.9595384001731873,0.04046161472797394,0,anormal
RET245OS.jpg,0.9580632448196411,0.041936758905649185,0,anormal
RET252OS.jpg,0.9618765115737915,0.03812342882156372,0,anormal
RET253OD.jpg,0.9579092860221863,0.042090706527233124,0,anormal
RET253OS.jpg,0.9558023810386658,0.04419761896133423,0,anormal
RET256OD.jpg,0.9038149118423462,0.09618508815765381,0,anormal
RET258OD.jpg,0.9220095872879028,0.07799040526151657,0,anormal
RET259OD.jpg,0.922125518321991,0.07787452638149261,0,anormal
RET261OS.jpg,0.963083803653717,0.036916282027959824,0,anormal
RET267OD.jpg,0.9476193785667419,0.052380677312612534,0,anormal
RET271OS.jpg,0.9507039785385132,0.04929596185684204,0,anormal
RET272OD.jpg,0.9600172638893127,0.03998266160488129,0,anormal
RET277OS.jpg,0.9534082412719727,0.04659181088209152,0,anormal
RET282OD.jpg,0.9607692360877991,0.03923074156045914,0,anormal
RET282OS.jpg,0.9650670289993286,0.03493288531899452,0,anormal
RET283OS.jpg,0.9491689205169678,0.050831109285354614,0,anormal
RET285OS.jpg,0.9619872570037842,0.03801275044679642,0,anormal
RET291OD.jpg,0.9575235247612,0.04247650131583214,0,anormal
RET002OD.jpg,0.3163805305957794,0.6836194396018982,1,cglaucoma
RET006OS.jpg,0.9203953146934509,0.07960466295480728,0,anormal
RET053OD.jpg,0.5216428637504578,0.47835710644721985,0,anormal
RET066OS.jpg,0.9256604313850403,0.07433950901031494,0,anormal
RET089OD.jpg,0.9594457745552063,0.040554191917181015,0,anormal
RET091OD.jpg,0.9232156872749329,0.07678432017564774,0,anormal
RET102OD.jpg,0.9190890192985535,0.08091103285551071,0,anormal
RET106OD.jpg,0.13165351748466492,0.8683464527130127,1,cglaucoma
RET114OS.jpg,0.9592922925949097,0.04070773720741272,0,anormal
RET120OD.jpg,0.9117386341094971,0.08826139569282532,0,anormal
RET120OS.jpg,0.9606475830078125,0.039352379739284515,0,anormal
RET122OD.jpg,0.9427648782730103,0.05723504722118378,0,anormal
RET122OS.jpg,0.9565620422363281,0.043437980115413666,0,anormal
RET276OS.jpg,0.9532578587532043,0.046742185950279236,0,anormal
