filename,prob_anormal,prob_cglaucoma,pred_index,pred_label
image_001_170.jpg,0.8733536601066589,0.12664638459682465,0,anormal
image_002_202.jpg,0.9495422840118408,0.050457652658224106,0,anormal
image_003_50.jpg,0.9439243078231812,0.05607575923204422,0,anormal
image_004_65.jpg,0.9441569447517395,0.05584302172064781,0,anormal
image_005_13.jpg,0.9523530006408691,0.04764704033732414,0,anormal
image_006_4.jpg,0.29584378004074097,0.7041562795639038,1,cglaucoma
image_007_5.jpg,0.906262218952179,0.09373772889375687,0,anormal
image_008_116.jpg,0.6103911399841309,0.38960880041122437,0,anormal
image_009_125.jpg,0.5779594779014587,0.42204052209854126,0,anormal
image_010_41.jpg,0.9274857640266418,0.07251419872045517,0,anormal
image_011_214.jpg,0.9484037160873413,0.051596350967884064,0,anormal
image_012_56.jpg,0.9205214381217957,0.07947851717472076,0,anormal
image_013_71.jpg,0.9170817136764526,0.08291825652122498,0,anormal
image_014_59.jpg,0.8025535345077515,0.19744645059108734,0,anormal
image_015_209.jpg,0.93338942527771,0.06661053746938705,0,anormal
image_016_82.jpg,0.09603700041770935,0.903963029384613,1,cglaucoma
image_017_93.jpg,0.9535768628120422,0.04642312601208687,0,anormal
image_018_120.jpg,0.8679779767990112,0.13202202320098877,0,anormal
image_019_168.jpg,0.7264074087142944,0.27359259128570557,0,anormal
image_020_10.jpg,0.2239569127559662,0.7760430574417114,1,cglaucoma
image_021_26.jpg,0.9110732078552246,0.08892683684825897,0,anormal
image_022_55.jpg,0.4472334384918213,0.5527665615081787,1,cglaucoma
image_023_103.jpg,0.31399932503700256,0.686000645160675,1,cglaucoma
image_024_200.jpg,0.9015671610832214,0.09843290597200394,0,anormal
image_025_99.jpg,0.19292610883712769,0.8070738911628723,1,cglaucoma
image_026_146.jpg,0.8952416181564331,0.10475840419530869,0,anormal
image_027_32.jpg,0.6284929513931274,0.37150704860687256,0,anormal
image_028_96.jpg,0.9398301243782043,0.06016981601715088,0,anormal
image_029_217.jpg,0.9402658343315125,0.05973413959145546,0,anormal
image_030_219.jpg,0.30592337250709534,0.6940765976905823,1,cglaucoma
image_031_49.jpg,0.8064280152320862,0.19357194006443024,0,anormal
image_032_39.jpg,0.5995873212814331,0.4004126489162445,0,anormal
image_033_187.jpg,0.10154366493225098,0.8984562754631042,1,cglaucoma
image_034_36.jpg,0.7049791812896729,0.29502078890800476,0,anormal
image_035_160.jpg,0.8562207818031311,0.1437792330980301,0,anormal
