filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,pred_index,pred_label
20051020_43808_0100_PP_967.png,0.938461422920227,0.03028608113527298,0.00919604953378439,0.00944586843252182,0.012610632926225662,0,anodr
20051020_44261_0100_PP_1191.png,0.9390658736228943,0.026969173923134804,0.008519260212779045,0.011196178384125233,0.014249494299292564,0,anodr
20051020_44284_0100_PP_502.png,0.9446603059768677,0.021928688511252403,0.011258207261562347,0.010081041604280472,0.012071866542100906,0,anodr
20051020_44338_0100_PP_547.png,0.9059364199638367,0.05313986912369728,0.014154285192489624,0.008130894042551517,0.018638528883457184,0,anodr
20051020_44400_0100_PP_920.png,0.9349780678749084,0.035137441009283066,0.007969307713210583,0.007729315664619207,0.014185983687639236,0,anodr
20051020_44431_0100_PP_514.png,0.9333533048629761,0.03604608029127121,0.00795331597328186,0.008823716081678867,0.0138235529884696,0,anodr
20051020_44692_0100_PP_419.png,0.936058521270752,0.0315745510160923,0.0073076169937849045,0.00964625645428896,0.015413057990372181,0,anodr
20051020_44714_0100_PP_1199.png,0.9291207790374756,0.03648623451590538,0.007903104647994041,0.010246288031339645,0.01624343730509281,0,anodr
20051020_44982_0100_PP_486.png,0.7911058664321899,0.17823778092861176,0.011912321671843529,0.006381000392138958,0.012362968176603317,0,anodr
20051020_56791_0100_PP_1185.png,0.9387140870094299,0.02682311274111271,0.00878488551825285,0.010655461810529232,0.01502248179167509,0,anodr
20051020_57157_0100_PP_971.png,0.9079626798629761,0.05896122753620148,0.012568425387144089,0.00855456106364727,0.011953071691095829,0,anodr
20051020_57967_0100_PP_829.png,0.9223767518997192,0.04259497672319412,0.008597852662205696,0.009200275875627995,0.017230097204446793,0,anodr
20051020_58065_0100_PP_561.png,0.9435931444168091,0.025798676535487175,0.006916288286447525,0.010218058712780476,0.01347387582063675,0,anodr
20051020_61757_0100_PP_484.png,0.939828634262085,0.02761874534189701,0.009955612011253834,0.0101863918825984,0.012410476803779602,0,anodr
20051020_62461_0100_PP_76.png,0.6921181678771973,0.18166059255599976,0.07519396394491196,0.01175010111182928,0.03927706927061081,0,anodr
20051020_62510_0100_PP_106.png,0.2858523428440094,0.14765594899654388,0.15499579906463623,0.06672694534063339,0.3447690010070801,4,eproliferativedr
20051020_62577_0100_PP_479.png,0.9376603960990906,0.028834426775574684,0.009498185478150845,0.010533946566283703,0.013473058119416237,0,anodr
20051020_62615_0100_PP_294.png,0.9369398355484009,0.03135614097118378,0.008935658261179924,0.010441618971526623,0.012326634488999844,0,anodr
20051020_63269_0100_PP_1183.png,0.937383770942688,0.029787853360176086,0.009885422885417938,0.009953762404620647,0.012989267706871033,0,anodr
20051020_63337_0100_PP_471.png,0.9234948754310608,0.04341864585876465,0.009505076333880424,0.009611429646611214,0.01397003885358572,0,anodr
20051020_64249_0100_PP_1004.png,0.9329874515533447,0.03539435192942619,0.009951832704246044,0.009790156036615372,0.01187620684504509,0,anodr
20051020_64388_0100_PP_1194.png,0.9384722113609314,0.02702839858829975,0.008504091762006283,0.012527882121503353,0.013467477634549141,0,anodr
20051020_64653_0100_PP_124.png,0.9018961191177368,0.06937861442565918,0.009288771077990532,0.007904446683824062,0.011532017029821873,0,anodr
20051020_64775_0100_PP_480.png,0.9196575880050659,0.04956886172294617,0.008122403174638748,0.0088648097589612,0.013786262832581997,0,anodr
20051020_64836_0100_PP_1270.png,0.9303354620933533,0.03838326781988144,0.010086096823215485,0.00942397303879261,0.011771246790885925,0,anodr
20051021_36380_0100_PP_135.png,0.9358541369438171,0.03159833326935768,0.007831024937331676,0.010683035477995872,0.014033474959433079,0,anodr
20051021_36476_0100_PP_1243.png,0.937125563621521,0.028433343395590782,0.0077523281797766685,0.012372870929539204,0.014315897598862648,0,anodr
20051021_39845_0100_PP_315.png,0.9125816822052002,0.046339306980371475,0.012103385291993618,0.010818964801728725,0.018156617879867554,0,anodr
20051021_39914_0100_PP_1352.png,0.93272864818573,0.030697187408804893,0.00965109933167696,0.011930707842111588,0.014992371201515198,0,anodr
20051021_51418_0100_PP_18.png,0.9231556057929993,0.0469006784260273,0.0094662019982934,0.007784591522067785,0.012692905962467194,0,anodr
20051021_51476_0100_PP_150.png,0.916247546672821,0.050340358167886734,0.009733703918755054,0.008988144807517529,0.014690196141600609,0,anodr
20051021_51936_0100_PP_1379.png,0.9270453453063965,0.0386926531791687,0.007897003553807735,0.00989063736051321,0.016474377363920212,0,anodr
20051021_51994_0100_PP_1283.png,0.9071600437164307,0.06029900908470154,0.008146912790834904,0.009322664700448513,0.015071380883455276,0,anodr
20051021_57798_0100_PP_1322.png,0.9323012232780457,0.03749316185712814,0.009228268638253212,0.007791533134877682,0.0131857143715024,0,anodr
20051021_57862_0100_PP_372.png,0.9207679033279419,0.050732407718896866,0.008721642196178436,0.008045000955462456,0.011733023449778557,0,anodr
20051021_57975_0100_PP_517.png,0.9218320250511169,0.03524475172162056,0.01598985679447651,0.009195579215884209,0.017737772315740585,0,anodr
20051021_58035_0100_PP_1138.png,0.9047872424125671,0.053034789860248566,0.020423950627446175,0.008677465841174126,0.01307646743953228,0,anodr
20051021_58388_0100_PP_1300.png,0.9360453486442566,0.027633557096123695,0.012964179739356041,0.01088247075676918,0.012474493123590946,0,anodr
20051021_58522_0100_PP_50.png,0.9337753057479858,0.02736440673470497,0.011089199222624302,0.012958061881363392,0.01481309812515974,0,anodr
20051109_57843_0400_PP_1109.png,0.9177981615066528,0.05261733755469322,0.008484271354973316,0.00811451580375433,0.012985670007765293,0,anodr
20051109_59969_0400_PP_1079.png,0.9243514537811279,0.0464235357940197,0.009025651961565018,0.008289809338748455,0.011909510008990765,0,anodr
20051109_60031_0400_PP_528.png,0.9234492182731628,0.044060420244932175,0.01228647492825985,0.008266637101769447,0.011937261559069157,0,anodr
20051109_60136_0400_PP_905.png,0.7604263424873352,0.0984785333275795,0.04707438126206398,0.016898861154913902,0.07712193578481674,0,anodr
20051110_33960_0400_PP_35.png,0.9242441654205322,0.037556588649749756,0.009113039821386337,0.010349828749895096,0.018736377358436584,0,anodr
20051110_34013_0400_PP_151.png,0.9123051166534424,0.061417751014232635,0.008615823462605476,0.005963349249213934,0.011698085814714432,0,anodr
20051110_35239_0400_PP_836.png,0.9406205415725708,0.02557019144296646,0.008197706192731857,0.010579079389572144,0.01503253448754549,0,anodr
20051110_35279_0400_PP_1033.png,0.9070732593536377,0.0555831715464592,0.012587377801537514,0.009843679144978523,0.014912532642483711,0,anodr
20051110_35332_0400_PP_497.png,0.49610549211502075,0.366792231798172,0.0738627165555954,0.011405715718865395,0.05183374881744385,0,anodr
20051110_37992_0400_PP_1043.png,0.9263632297515869,0.04169232025742531,0.009547150693833828,0.009113208390772343,0.013284164480865002,0,anodr
20051110_38111_0400_PP_429.png,0.9340875744819641,0.03222418949007988,0.008099592290818691,0.011046563275158405,0.0145419891923666,0,anodr
20051110_38156_0400_PP_477.png,0.9064866900444031,0.06179540604352951,0.008895590901374817,0.008767982013523579,0.014054273255169392,0,anodr
20051110_38280_0400_PP_83.png,0.9439593553543091,0.027428673580288887,0.007725988049060106,0.00929854717105627,0.01158741395920515,0,anodr
20051110_38313_0400_PP_1041.png,0.9430064558982849,0.02316044270992279,0.012291575782001019,0.009595561772584915,0.01194606814533472,0,anodr
20051110_38352_0400_PP_934.png,0.9435242414474487,0.02507643774151802,0.010688267648220062,0.009205395355820656,0.011505719274282455,0,anodr
20051110_38472_0400_PP_1127.png,0.9346441626548767,0.035229869186878204,0.007811563555151224,0.008824251592159271,0.013490185141563416,0,anodr
20051110_38507_0400_PP_1190.png,0.9158385992050171,0.053397901356220245,0.011437473818659782,0.00776051077991724,0.011565575376152992,0,anodr
20051116_43388_0400_PP_344.png,0.9299128651618958,0.03447112813591957,0.009165245108306408,0.010017910040915012,0.016432957723736763,0,anodr
20051116_43585_0400_PP_950.png,0.9242470860481262,0.04057668522000313,0.010711340233683586,0.009331115521490574,0.015133693814277649,0,anodr
20051116_43710_0400_PP_95.png,0.9059716463088989,0.06038368120789528,0.01558489166200161,0.007099804002791643,0.010959967970848083,0,anodr
20051116_43721_0400_PP_363.png,0.9168984889984131,0.048058997839689255,0.014421866275370121,0.009113348089158535,0.011507328599691391,0,anodr
20051116_43785_0400_PP_445.png,0.8664017915725708,0.10254757106304169,0.01203847210854292,0.00688386894762516,0.012128280475735664,0,anodr
20051116_43801_0400_PP_325.png,0.924502968788147,0.041025977581739426,0.007934763096272945,0.010767181403934956,0.015769120305776596,0,anodr
20051116_44648_0400_PP_1036.png,0.9350764155387878,0.03204662352800369,0.009412961080670357,0.009870047681033611,0.01359392050653696,0,anodr
20051117_37042_0400_PP_1119.png,0.9132748246192932,0.05432776361703873,0.008474917151033878,0.007399663329124451,0.01652277447283268,0,anodr
20051117_37051_0400_PP_1136.png,0.9020286202430725,0.06707873940467834,0.006699827034026384,0.008336693979799747,0.015856221318244934,0,anodr
20051117_37078_0400_PP_559.png,0.9411853551864624,0.030259540304541588,0.011443682946264744,0.006780289579182863,0.010331187397241592,0,anodr
20051117_37100_0400_PP_1083.png,0.9438682198524475,0.025015635415911674,0.012250171974301338,0.008632398210465908,0.010233620181679726,0,anodr
20051117_37130_0400_PP_938.png,0.8900695443153381,0.08320008963346481,0.012769362889230251,0.004818463698029518,0.009142530150711536,0,anodr
20051117_37155_0400_PP_84.png,0.7798110246658325,0.1384989321231842,0.040446359664201736,0.008618510328233242,0.0326252207159996,0,anodr
20051117_37185_0400_PP_404.png,0.9140021204948425,0.05449908599257469,0.008625727146863937,0.00839102640748024,0.014482039026916027,0,anodr
20051117_37321_0400_PP_947.png,0.9292384386062622,0.04079744964838028,0.009254765696823597,0.00783982127904892,0.012869646772742271,0,anodr
