filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,pred_label
20051020_43808_0100_PP_967.png,0.3978768289089203,0.15065813064575195,0.2581845819950104,0.07054649293422699,0.1227339580655098,anodr
20051020_44261_0100_PP_1191.png,0.33952945470809937,0.14731831848621368,0.34617099165916443,0.06182262673974037,0.10515858978033066,cmoderatedr
20051020_44284_0100_PP_502.png,0.34895408153533936,0.14927318692207336,0.32735344767570496,0.06371162831783295,0.11070767790079117,anodr
20051020_44338_0100_PP_547.png,0.4122784733772278,0.1412038952112198,0.2701866030693054,0.06647590547800064,0.10985514521598816,anodr
20051020_44400_0100_PP_920.png,0.3942358195781708,0.13659848272800446,0.3051875829696655,0.0634218081831932,0.10055624693632126,anodr
20051020_44431_0100_PP_514.png,0.39323729276657104,0.1411546915769577,0.2921738922595978,0.06502750515937805,0.10840657353401184,anodr
20051020_44692_0100_PP_419.png,0.4444239139556885,0.13714641332626343,0.2344479113817215,0.06925784796476364,0.11472395807504654,anodr
20051020_44714_0100_PP_1199.png,0.4318178594112396,0.1399717926979065,0.2471364587545395,0.06868065893650055,0.11239326745271683,anodr
20051020_44982_0100_PP_486.png,0.4021698832511902,0.1453646421432495,0.2729910612106323,0.0665338858962059,0.11294051259756088,anodr
20051020_56791_0100_PP_1185.png,0.39876118302345276,0.13415127992630005,0.3046185076236725,0.0629417896270752,0.0995272621512413,anodr
20051020_57157_0100_PP_971.png,0.3876956105232239,0.13288797438144684,0.3202444612979889,0.06254857778549194,0.09662336111068726,anodr
20051020_57967_0100_PP_829.png,0.40595731139183044,0.15235236287117004,0.2423061728477478,0.07293204963207245,0.1264520287513733,anodr
20051020_58065_0100_PP_561.png,0.40113165974617004,0.1439482569694519,0.27584409713745117,0.0665755346417427,0.11250041425228119,anodr
20051020_61757_0100_PP_484.png,0.4054216146469116,0.15192793309688568,0.24302372336387634,0.07332389056682587,0.1263027787208557,anodr
20051020_62461_0100_PP_76.png,0.3148246705532074,0.1375129371881485,0.39547497034072876,0.059150587767362595,0.09303686022758484,cmoderatedr
20051020_62510_0100_PP_106.png,0.31352677941322327,0.13647842407226562,0.39886149764060974,0.059136342257261276,0.09199690818786621,cmoderatedr
20051020_62577_0100_PP_479.png,0.4104922115802765,0.1428493708372116,0.26774537563323975,0.06706945598125458,0.11184359341859818,anodr
20051020_62615_0100_PP_294.png,0.4082500636577606,0.13997527956962585,0.2750091850757599,0.06656624376773834,0.11019916087388992,anodr
20051020_63269_0100_PP_1183.png,0.3925684690475464,0.1426623910665512,0.2906430661678314,0.06490695476531982,0.10921910405158997,anodr
20051020_63337_0100_PP_471.png,0.36643078923225403,0.14617781341075897,0.3166405260562897,0.06390123814344406,0.10684958100318909,anodr
20051020_64249_0100_PP_1004.png,0.41487348079681396,0.14489911496639252,0.2568913698196411,0.0683085098862648,0.11502757668495178,anodr
20051020_64388_0100_PP_1194.png,0.41148144006729126,0.1415618658065796,0.2647981345653534,0.06790642440319061,0.11425212770700455,anodr
20051020_64653_0100_PP_124.png,0.4040965139865875,0.1526724100112915,0.24247775971889496,0.07348433881998062,0.1272689551115036,anodr
20051020_64775_0100_PP_480.png,0.3868301212787628,0.15958645939826965,0.24034905433654785,0.07729706168174744,0.13593724370002747,anodr
20051020_64836_0100_PP_1270.png,0.3890761435031891,0.159259632229805,0.24111784994602203,0.0764579325914383,0.1340884119272232,anodr
20051021_36380_0100_PP_135.png,0.4455068111419678,0.13377684354782104,0.2495381385087967,0.0662393644452095,0.10493887960910797,anodr
20051021_36476_0100_PP_1243.png,0.44703730940818787,0.13226179778575897,0.2492557317018509,0.06636162847280502,0.10508344322443008,anodr
20051021_39845_0100_PP_315.png,0.40550801157951355,0.147923544049263,0.2589028775691986,0.06901104003190994,0.1186545193195343,anodr
20051021_39914_0100_PP_1352.png,0.4052325189113617,0.14886006712913513,0.25405415892601013,0.0708433985710144,0.12100990861654282,anodr
20051021_51418_0100_PP_18.png,0.39903607964515686,0.15060225129127502,0.2582247853279114,0.07044869661331177,0.12168818712234497,anodr
20051021_51476_0100_PP_150.png,0.42434456944465637,0.15408816933631897,0.21494603157043457,0.07595940679311752,0.13066183030605316,anodr
20051021_51936_0100_PP_1379.png,0.414809912443161,0.14037393033504486,0.26979929208755493,0.06634186953306198,0.10867498815059662,anodr
20051021_51994_0100_PP_1283.png,0.4031387269496918,0.1438901275396347,0.2762555480003357,0.06661185622215271,0.11010372638702393,anodr
