image_path,a_noamd_score,b_amd_score,predicted_class
a_noamd/2438151_21015_0_0.png,0.9086786508560181,0.09132131189107895,a_noamd
a_noamd/2873232_21015_0_0.png,0.9330658316612244,0.06693421304225922,a_noamd
a_noamd/2456355_21015_1_0.png,0.937124490737915,0.06287546455860138,a_noamd
a_noamd/3837166_21015_1_0.png,0.8459901213645935,0.1540098339319229,a_noamd
a_noamd/2551919_21015_1_0.png,0.9349913001060486,0.0650087371468544,a_noamd
a_noamd/5556812_21016_0_0.png,0.9244834184646606,0.07551658153533936,a_noamd
a_noamd/3004980_21015_0_0.png,0.9391365647315979,0.060863446444272995,a_noamd
a_noamd/3214719_21015_1_0.png,0.9370381236076355,0.06296183168888092,a_noamd
a_noamd/3291607_21015_0_0.png,0.8930531144142151,0.10694681107997894,a_noamd
a_noamd/1973049_21015_1_0.png,0.9201104044914246,0.07988962531089783,a_noamd
a_noamd/4367958_21016_0_0.png,0.9054059386253357,0.09459402412176132,a_noamd
a_noamd/2285374_21016_0_0.png,0.939331591129303,0.06066837161779404,a_noamd
a_noamd/5262483_21016_0_0.png,0.9310875535011292,0.06891250610351562,a_noamd
a_noamd/3935681_21016_0_0.png,0.9168198108673096,0.08318014442920685,a_noamd
a_noamd/3960725_21016_0_0.png,0.9352874159812927,0.06471256911754608,a_noamd
a_noamd/4314661_21015_0_0.png,0.9264702200889587,0.07352977991104126,a_noamd
a_noamd/2949081_21016_1_0.png,0.9397200345993042,0.060279976576566696,a_noamd
a_noamd/4587312_21016_0_0.png,0.929248034954071,0.07075196504592896,a_noamd
a_noamd/1465849_21015_0_0.png,0.9154317378997803,0.0845683291554451,a_noamd
a_noamd/3989606_21016_0_0.png,0.9116528034210205,0.08834723383188248,a_noamd
a_noamd/5294080_21015_0_0.png,0.9388007521629333,0.06119922548532486,a_noamd
a_noamd/4274657_21015_0_0.png,0.9318976402282715,0.06810236722230911,a_noamd
a_noamd/1736297_21016_0_0.png,0.9357880353927612,0.06421197205781937,a_noamd
a_noamd/5754655_21016_0_0.png,0.9217811226844788,0.07821886241436005,a_noamd
a_noamd/2071319_21016_0_0.png,0.9403256773948669,0.05967433750629425,a_noamd
a_noamd/2183408_21016_0_0.png,0.929568350315094,0.07043161243200302,a_noamd
a_noamd/5441934_21015_1_0.png,0.8890239596366882,0.1109759658575058,a_noamd
a_noamd/1330933_21015_0_0.png,0.9256678819656372,0.074332095682621,a_noamd
a_noamd/4248477_21016_0_0.png,0.9359052777290344,0.06409471482038498,a_noamd
a_noamd/3675573_21015_0_0.png,0.9321451187133789,0.0678548812866211,a_noamd
a_noamd/4969707_21016_0_0.png,0.9279531240463257,0.07204688340425491,a_noamd
a_noamd/1514959_21015_0_0.png,0.9097868800163269,0.09021314978599548,a_noamd
a_noamd/3393701_21016_0_0.png,0.9078854918479919,0.09211450070142746,a_noamd
a_noamd/2782516_21015_1_0.png,0.9369227886199951,0.0630771592259407,a_noamd
a_noamd/5327176_21016_0_0.png,0.910027027130127,0.08997298032045364,a_noamd
a_noamd/3500747_21015_0_0.png,0.9217459559440613,0.0782540887594223,a_noamd
a_noamd/5522537_21016_1_0.png,0.939331591129303,0.06066837161779404,a_noamd
a_noamd/2016718_21015_0_0.png,0.9366915822029114,0.06330841034650803,a_noamd
a_noamd/2120628_21016_0_0.png,0.921816349029541,0.07818367332220078,a_noamd
a_noamd/5544560_21015_0_0.png,0.9205042719841003,0.07949570566415787,a_noamd
a_noamd/2815362_21016_0_0.png,0.8261339664459229,0.17386606335639954,a_noamd
a_noamd/2232012_21015_1_0.png,0.9402160048484802,0.05978403240442276,a_noamd
a_noamd/2247731_21015_0_0.png,0.8973810076713562,0.10261903703212738,a_noamd
a_noamd/1897754_21016_0_0.png,0.9269014000892639,0.07309852540493011,a_noamd
a_noamd/4505028_21016_0_0.png,0.9145581126213074,0.08544181287288666,a_noamd
a_noamd/2020618_21016_1_0.png,0.9379537105560303,0.06204626336693764,a_noamd
a_noamd/5346101_21015_0_0.png,0.8352317214012146,0.1647682934999466,a_noamd
a_noamd/1552660_21016_0_0.png,0.9076606631278992,0.09233933687210083,a_noamd
a_noamd/1359631_21015_1_0.png,0.9314936399459839,0.06850633025169373,a_noamd
a_noamd/3238640_21015_0_0.png,0.9334004521369934,0.0665995329618454,a_noamd
a_noamd/1220742_21016_0_0.png,0.909826934337616,0.09017308056354523,a_noamd
a_noamd/4329106_21015_1_0.png,0.9368362426757812,0.06316378712654114,a_noamd
a_noamd/3910674_21015_0_0.png,0.9331267476081848,0.06687324494123459,a_noamd
a_noamd/2822071_21015_0_0.png,0.9192447066307068,0.08075528591871262,a_noamd
a_noamd/2588926_21015_0_0.png,0.9408169388771057,0.05918306112289429,a_noamd
a_noamd/3059488_21016_0_0.png,0.9194619655609131,0.0805380791425705,a_noamd
a_noamd/1039702_21015_1_0.png,0.9379537105560303,0.06204626336693764,a_noamd
a_noamd/4109978_21016_0_0.png,0.9369516968727112,0.06304831057786942,a_noamd
a_noamd/3896214_21016_0_0.png,0.8924688100814819,0.10753116011619568,a_noamd
a_noamd/1495365_21015_1_0.png,0.919894814491272,0.0801052451133728,a_noamd
a_noamd/4146349_21016_1_0.png,0.9277242422103882,0.07227573543787003,a_noamd
a_noamd/2972541_21016_0_0.png,0.907394289970398,0.09260568022727966,a_noamd
a_noamd/4445145_21016_0_0.png,0.9141759276390076,0.0858241394162178,a_noamd
a_noamd/4043443_21016_0_0.png,0.9318356513977051,0.06816437840461731,a_noamd
a_noamd/4568055_21015_0_0.png,0.9212159514427185,0.07878401130437851,a_noamd
a_noamd/2343066_21015_0_0.png,0.9082930684089661,0.09170696884393692,a_noamd
a_noamd/1494464_21015_0_0.png,0.9396646618843079,0.06033531203866005,a_noamd
a_noamd/4554312_21015_0_0.png,0.8888311386108398,0.11116881668567657,a_noamd
a_noamd/2719722_21016_0_0.png,0.8924453854560852,0.107554592192173,a_noamd
a_noamd/3608666_21015_0_0.png,0.9280509352684021,0.07194901257753372,a_noamd
a_noamd/5603376_21015_0_0.png,0.9259697198867798,0.07403029501438141,a_noamd
a_noamd/1064334_21016_0_0.png,0.8999598026275635,0.1000402644276619,a_noamd
a_noamd/4968829_21015_0_0.png,0.9246877431869507,0.0753123089671135,a_noamd
a_noamd/2021853_21015_1_0.png,0.9396369457244873,0.060363005846738815,a_noamd
a_noamd/5146391_21015_0_0.png,0.9213930368423462,0.07860701531171799,a_noamd
a_noamd/2163214_21015_0_0.png,0.9269014000892639,0.07309852540493011,a_noamd
a_noamd/5479543_21015_0_0.png,0.9324225187301636,0.06757745146751404,a_noamd
a_noamd/1184375_21016_1_0.png,0.9045873284339905,0.09541265666484833,a_noamd
a_noamd/5080584_21015_0_0.png,0.9017693996429443,0.09823060780763626,a_noamd
a_noamd/6024218_21015_0_0.png,0.8891203999519348,0.11087966710329056,a_noamd
a_noamd/1965435_21015_1_0.png,0.9281812310218811,0.07181870937347412,a_noamd
a_noamd/4204893_21015_0_0.png,0.9269675612449646,0.07303238660097122,a_noamd
a_noamd/4840037_21015_0_0.png,0.9388287663459778,0.06117118149995804,a_noamd
a_noamd/5339536_21015_0_0.png,0.9065083265304565,0.09349161386489868,a_noamd
a_noamd/4618199_21016_0_0.png,0.9033794403076172,0.09662051498889923,a_noamd
a_noamd/2528591_21016_0_0.png,0.8402261734008789,0.1597737818956375,a_noamd
a_noamd/3517390_21015_0_0.png,0.9401060938835144,0.0598939023911953,a_noamd
a_noamd/2881320_21016_1_0.png,0.934035062789917,0.06596493721008301,a_noamd
a_noamd/3453675_21016_0_0.png,0.9228655695915222,0.07713444530963898,a_noamd
a_noamd/5199888_21015_0_0.png,0.9389128684997559,0.06108710914850235,a_noamd
a_noamd/5183538_21016_1_0.png,0.8977177143096924,0.10228227823972702,a_noamd
a_noamd/1334474_21015_0_0.png,0.9039745330810547,0.0960254967212677,a_noamd
a_noamd/3788232_21016_0_0.png,0.9342753291130066,0.06572467088699341,a_noamd
a_noamd/2140974_21015_1_0.png,0.8929831981658936,0.10701678693294525,a_noamd
a_noamd/5242771_21016_0_0.png,0.9323301911354065,0.0676698088645935,a_noamd
a_noamd/3581537_21016_0_0.png,0.8991213440895081,0.10087861120700836,a_noamd
a_noamd/3945714_21015_0_0.png,0.9392480850219727,0.06075190752744675,a_noamd
a_noamd/1230171_21016_0_0.png,0.9170430302619934,0.08295699208974838,a_noamd
a_noamd/1537998_21015_1_1.png,0.9383785724639893,0.06162138283252716,a_noamd
a_noamd/4333302_21015_0_0.png,0.932637631893158,0.06736240535974503,a_noamd
a_noamd/4689650_21015_0_0.png,0.9314625263214111,0.06853749603033066,a_noamd
a_noamd/1107730_21015_0_0.png,0.9339748620986938,0.06602513045072556,a_noamd
a_noamd/1167873_21016_0_0.png,0.9100470542907715,0.0899529978632927,a_noamd
a_noamd/3115038_21016_1_0.png,0.93475341796875,0.0652465671300888,a_noamd
a_noamd/4569390_21016_0_0.png,0.9304582476615906,0.06954174488782883,a_noamd
a_noamd/1681117_21016_0_0.png,0.9123190641403198,0.08768095076084137,a_noamd
a_noamd/4008587_21016_0_0.png,0.9204327464103699,0.07956718653440475,a_noamd
a_noamd/4832509_21015_0_0.png,0.9361392259597778,0.06386079639196396,a_noamd
a_noamd/4222894_21016_1_0.png,0.9302367568016052,0.06976323574781418,a_noamd
a_noamd/4830531_21016_1_0.png,0.9192084670066833,0.08079154044389725,a_noamd
a_noamd/1553751_21015_0_0.png,0.9312752485275269,0.06872475892305374,a_noamd
a_noamd/1844778_21016_1_0.png,0.9125142097473145,0.08748584985733032,a_noamd
a_noamd/3540784_21016_1_0.png,0.8768454790115356,0.12315455824136734,a_noamd
a_noamd/5465421_21016_0_0.png,0.9140992164611816,0.08590079098939896,a_noamd
a_noamd/4893635_21015_0_0.png,0.936168372631073,0.06383161246776581,a_noamd
a_noamd/3710966_21016_0_0.png,0.9386884570121765,0.06131153553724289,a_noamd
a_noamd/5471791_21015_1_0.png,0.9352874159812927,0.06471256911754608,a_noamd
a_noamd/5918179_21016_0_0.png,0.9219217896461487,0.07807815819978714,a_noamd
a_noamd/1855075_21015_0_0.png,0.937210738658905,0.0627892017364502,a_noamd
a_noamd/2284218_21016_0_0.png,0.9285061359405518,0.07149390131235123,a_noamd
a_noamd/5976620_21015_0_0.png,0.8898403644561768,0.11015966534614563,a_noamd
a_noamd/5458636_21016_0_0.png,0.9389409422874451,0.06105911359190941,a_noamd
a_noamd/2974159_21016_0_0.png,0.9368072748184204,0.0631926879286766,a_noamd
a_noamd/3908934_21016_1_0.png,0.9337638020515442,0.0662362203001976,a_noamd
a_noamd/5225003_21016_0_0.png,0.9337034225463867,0.06629664450883865,a_noamd
a_noamd/3528682_21015_0_0.png,0.9235923886299133,0.07640768587589264,a_noamd
a_noamd/5228382_21015_0_0.png,0.9305214285850525,0.0694785863161087,a_noamd
a_noamd/2888262_21016_0_0.png,0.9085569977760315,0.09144293516874313,a_noamd
a_noamd/4932133_21015_1_0.png,0.8904848694801331,0.10951516032218933,a_noamd
a_noamd/5948118_21015_0_0.png,0.9275931715965271,0.07240680605173111,a_noamd
a_noamd/1826552_21016_0_0.png,0.921816349029541,0.07818367332220078,a_noamd
a_noamd/5800890_21015_0_0.png,0.9409798979759216,0.05902014672756195,a_noamd
a_noamd/3926725_21016_0_0.png,0.9059065580368042,0.09409338235855103,a_noamd
a_noamd/1250082_21016_0_0.png,0.8581548929214478,0.14184512197971344,a_noamd
a_noamd/2600105_21016_0_1.png,0.8709544539451599,0.12904560565948486,a_noamd
a_noamd/2871034_21015_0_0.png,0.8546270728111267,0.14537298679351807,a_noamd
a_noamd/2884620_21016_0_0.png,0.9063013195991516,0.09369874000549316,a_noamd
a_noamd/4837809_21016_0_0.png,0.9387726783752441,0.061227284371852875,a_noamd
a_noamd/2685632_21015_0_0.png,0.9296642541885376,0.0703357681632042,a_noamd
a_noamd/4559426_21016_0_0.png,0.9414929747581482,0.058507006615400314,a_noamd
a_noamd/3986061_21015_0_0.png,0.9241076111793518,0.07589241862297058,a_noamd
a_noamd/1260458_21016_0_0.png,0.930647611618042,0.0693524107336998,a_noamd
a_noamd/3346001_21016_0_0.png,0.884713351726532,0.115286685526371,a_noamd
a_noamd/6003935_21016_0_0.png,0.9206114411354065,0.0793885812163353,a_noamd
a_noamd/3919658_21015_0_0.png,0.9269345998764038,0.07306545227766037,a_noamd
a_noamd/3735116_21015_1_0.png,0.9223076105117798,0.0776924192905426,a_noamd
a_noamd/3782601_21016_0_0.png,0.9248914122581482,0.07510852813720703,a_noamd
a_noamd/4801757_21016_0_0.png,0.9246537089347839,0.07534631341695786,a_noamd
a_noamd/1350271_21016_0_0.png,0.9099069833755493,0.09009299427270889,a_noamd
a_noamd/3302184_21016_1_0.png,0.9402709007263184,0.059729158878326416,a_noamd
a_noamd/1275770_21015_0_0.png,0.8412885069847107,0.1587114781141281,a_noamd
a_noamd/3677332_21015_0_0.png,0.8697561025619507,0.1302439421415329,a_noamd
a_noamd/1372500_21016_0_0.png,0.9140992164611816,0.08590079098939896,a_noamd
a_noamd/4330232_21016_0_0.png,0.9379821419715881,0.06201785430312157,a_noamd
a_noamd/3821541_21015_0_0.png,0.914290726184845,0.08570927381515503,a_noamd
a_noamd/4870598_21015_1_0.png,0.9166707396507263,0.0833292081952095,a_noamd
a_noamd/1046092_21015_0_0.png,0.9360808730125427,0.06391920149326324,a_noamd
a_noamd/1020777_21015_1_0.png,0.9107441306114197,0.08925594389438629,a_noamd
a_noamd/4228877_21015_0_0.png,0.9296004176139832,0.07039965689182281,a_noamd
a_noamd/3670750_21016_0_0.png,0.9183704853057861,0.08162949979305267,a_noamd
a_noamd/2507657_21016_0_0.png,0.9205400347709656,0.07945997267961502,a_noamd
a_noamd/4466913_21015_0_0.png,0.9326682686805725,0.06733173131942749,a_noamd
a_noamd/3545495_21015_1_0.png,0.9165961146354675,0.08340384066104889,a_noamd
a_noamd/5785633_21015_0_0.png,0.9278550744056702,0.07214488834142685,a_noamd
a_noamd/3569605_21016_0_0.png,0.9100669622421265,0.08993301540613174,a_noamd
a_noamd/2408221_21015_0_0.png,0.9290551543235779,0.07094482332468033,a_noamd
a_noamd/5683776_21016_0_0.png,0.9303001165390015,0.06969987601041794,a_noamd
a_noamd/4311696_21015_0_0.png,0.930647611618042,0.0693524107336998,a_noamd
a_noamd/3036937_21016_0_0.png,0.9376404881477356,0.062359582632780075,a_noamd
a_noamd/2341253_21015_0_0.png,0.9164093732833862,0.08359067142009735,a_noamd
a_noamd/3883826_21015_0_0.png,0.9322993755340576,0.06770062446594238,a_noamd
a_noamd/1515498_21016_0_0.png,0.9248914122581482,0.07510852813720703,a_noamd
a_noamd/2449350_21016_0_0.png,0.8761317729949951,0.12386815249919891,a_noamd
a_noamd/4546863_21015_1_0.png,0.9333397150039673,0.06666027009487152,a_noamd
a_noamd/4781206_21015_1_0.png,0.9320214986801147,0.06797852367162704,a_noamd
a_noamd/2372532_21016_1_0.png,0.9017044901847839,0.09829549491405487,a_noamd
a_noamd/4206869_21015_1_0.png,0.9153182506561279,0.08468180149793625,a_noamd
a_noamd/5092374_21015_1_0.png,0.9318976402282715,0.06810236722230911,a_noamd
a_noamd/4197728_21015_0_0.png,0.9391365647315979,0.060863446444272995,a_noamd
a_noamd/2483720_21016_0_0.png,0.8698251843452454,0.13017480075359344,a_noamd
a_noamd/4732402_21015_0_0.png,0.922656774520874,0.07734325528144836,a_noamd
a_noamd/3759184_21015_1_0.png,0.9318045973777771,0.0681953951716423,a_noamd
a_noamd/4935738_21016_0_0.png,0.9364305138587952,0.06356950104236603,a_noamd
a_noamd/2472799_21016_0_0.png,0.9006390571594238,0.09936092048883438,a_noamd
a_noamd/4724275_21015_0_0.png,0.9122800230979919,0.08772001415491104,a_noamd
a_noamd/1737240_21015_1_0.png,0.9322068691253662,0.06779313832521439,a_noamd
a_noamd/2853144_21016_0_0.png,0.907127320766449,0.0928727239370346,a_noamd
a_noamd/3112861_21016_1_0.png,0.9295364022254944,0.07046359032392502,a_noamd
a_noamd/2003584_21016_0_0.png,0.9026095867156982,0.09739039838314056,a_noamd
a_noamd/3642698_21015_0_0.png,0.9263036847114563,0.07369627058506012,a_noamd
a_noamd/3633033_21015_1_0.png,0.9304582476615906,0.06954174488782883,a_noamd
a_noamd/3232160_21016_0_0.png,0.9338845014572144,0.06611552089452744,a_noamd
a_noamd/2890162_21016_0_0.png,0.8985664248466492,0.10143356770277023,a_noamd
a_noamd/4538214_21015_0_0.png,0.8993868231773376,0.10061321407556534,a_noamd
a_noamd/5935747_21015_0_0.png,0.9331876635551453,0.06681232899427414,a_noamd
