image_path,anormal_score,cglaucoma_score,predicted_class
anormal/image_164_215.jpg,0.7153742909431458,0.28462573885917664,anormal
anormal/image_139_167.jpg,0.7197284698486328,0.2802715003490448,anormal
anormal/image_015_209.jpg,0.7791748642921448,0.22082513570785522,anormal
anormal/image_117_211.jpg,0.7751157879829407,0.22488421201705933,anormal
anormal/image_089_38.jpg,0.7635307908058167,0.23646922409534454,anormal
anormal/image_095_11.jpg,0.811461329460144,0.18853865563869476,anormal
anormal/image_029_217.jpg,0.692082941532135,0.3079170286655426,anormal
anormal/image_135_90.jpg,0.6949047446250916,0.30509528517723083,anormal
anormal/image_159_162.jpg,0.7569896578788757,0.24301031231880188,anormal
anormal/image_202_14.jpg,0.7164914608001709,0.2835085690021515,anormal
anormal/image_223_172.jpg,0.6785532832145691,0.3214466869831085,anormal
anormal/image_128_60.jpg,0.7639243006706238,0.23607566952705383,anormal
anormal/image_062_135.jpg,0.6846199631690979,0.3153800368309021,anormal
anormal/image_157_115.jpg,0.6927069425582886,0.3072930574417114,anormal
anormal/image_076_33.jpg,0.750552773475647,0.24944724142551422,anormal
anormal/image_102_155.jpg,0.7487314343452454,0.251268595457077,anormal
anormal/image_090_145.jpg,0.7695568203926086,0.23044314980506897,anormal
anormal/image_067_127.jpg,0.721424400806427,0.2785756289958954,anormal
anormal/image_039_12.jpg,0.7293993234634399,0.27060067653656006,anormal
anormal/image_066_218.jpg,0.7378199100494385,0.2621801495552063,anormal
anormal/image_151_31.jpg,0.7456878423690796,0.254312127828598,anormal
anormal/image_188_192.jpg,0.7891981601715088,0.2108018398284912,anormal
anormal/image_142_159.jpg,0.7701515555381775,0.22984838485717773,anormal
anormal/image_069_184.jpg,0.7108416557312012,0.2891584038734436,anormal
anormal/image_182_171.jpg,0.7627114057540894,0.23728859424591064,anormal
anormal/image_132_52.jpg,0.7172099947929382,0.28279000520706177,anormal
anormal/image_120_17.jpg,0.7543047070503235,0.2456953376531601,anormal
anormal/image_216_74.jpg,0.6445327997207642,0.35546720027923584,anormal
anormal/image_021_26.jpg,0.7363858222961426,0.2636142075061798,anormal
anormal/image_136_128.jpg,0.6908459663391113,0.30915406346321106,anormal
anormal/image_008_116.jpg,0.7259507775306702,0.27404922246932983,anormal
anormal/image_073_179.jpg,0.7381267547607422,0.2618732750415802,anormal
anormal/image_109_76.jpg,0.7368860840797424,0.26311394572257996,anormal
anormal/image_057_109.jpg,0.73337721824646,0.26662272214889526,anormal
anormal/image_108_188.jpg,0.7036258578300476,0.2963741719722748,anormal
anormal/image_002_202.jpg,0.643245279788971,0.35675475001335144,anormal
anormal/image_163_206.jpg,0.7656974196434021,0.2343026101589203,anormal
anormal/image_218_122.jpg,0.7483407258987427,0.25165921449661255,anormal
anormal/image_130_104.jpg,0.666951060295105,0.33304888010025024,anormal
anormal/image_183_40.jpg,0.7287302017211914,0.2712697982788086,anormal
anormal/image_064_164.jpg,0.7725521326065063,0.22744788229465485,anormal
anormal/image_189_149.jpg,0.7193401455879211,0.28065991401672363,anormal
anormal/image_126_177.jpg,0.7215286493301392,0.27847135066986084,anormal
anormal/image_212_47.jpg,0.7072278261184692,0.29277220368385315,anormal
anormal/image_168_113.jpg,0.7078719139099121,0.2921280860900879,anormal
anormal/image_123_35.jpg,0.7750519514083862,0.22494803369045258,anormal
anormal/image_011_214.jpg,0.7457602024078369,0.2542398273944855,anormal
anormal/image_206_186.jpg,0.7145875692367554,0.28541240096092224,anormal
anormal/image_030_219.jpg,0.7167145609855652,0.2832854390144348,anormal
anormal/image_137_87.jpg,0.7219944596290588,0.27800559997558594,anormal
anormal/image_111_58.jpg,0.7901865243911743,0.20981352031230927,anormal
anormal/image_207_221.jpg,0.6801885962486267,0.3198114037513733,anormal
anormal/image_127_43.jpg,0.7302297949790955,0.26977023482322693,anormal
anormal/image_222_174.jpg,0.7048335671424866,0.2951664626598358,anormal
anormal/image_166_129.jpg,0.7061334252357483,0.2938665449619293,anormal
anormal/image_100_196.jpg,0.7384804487228394,0.26151949167251587,anormal
anormal/image_097_176.jpg,0.7436191439628601,0.2563808262348175,anormal
anormal/image_042_63.jpg,0.7148768901824951,0.2851230800151825,anormal
anormal/image_063_110.jpg,0.7434707283973694,0.25652921199798584,anormal
anormal/image_065_92.jpg,0.689619243144989,0.310380756855011,anormal
anormal/image_110_199.jpg,0.7398338317871094,0.260166198015213,anormal
anormal/image_198_66.jpg,0.6729230880737305,0.3270769417285919,anormal
anormal/image_055_139.jpg,0.7028743028640747,0.2971256673336029,anormal
anormal/image_208_20.jpg,0.7646060585975647,0.23539386689662933,anormal
anormal/image_161_62.jpg,0.7590022087097168,0.2409978210926056,anormal
anormal/image_172_137.jpg,0.765264630317688,0.2347354143857956,anormal
anormal/image_087_210.jpg,0.7617601156234741,0.23823988437652588,anormal
anormal/image_104_2.jpg,0.7283797860145569,0.2716202437877655,anormal
anormal/image_181_207.jpg,0.7082630395889282,0.29173699021339417,anormal
anormal/image_036_25.jpg,0.7857558727264404,0.21424414217472076,anormal
anormal/image_158_191.jpg,0.6799894571304321,0.32001060247421265,anormal
anormal/image_173_83.jpg,0.7294354438781738,0.2705645263195038,anormal
anormal/image_165_77.jpg,0.7056582570075989,0.2943417429924011,anormal
anormal/image_005_13.jpg,0.7242977619171143,0.27570220828056335,anormal
anormal/image_075_195.jpg,0.6850777268409729,0.3149222731590271,anormal
anormal/image_119_194.jpg,0.7404677271842957,0.25953230261802673,anormal
anormal/image_145_78.jpg,0.6996201276779175,0.3003799021244049,anormal
anormal/image_012_56.jpg,0.7753922939300537,0.22460772097110748,anormal
anormal/image_032_39.jpg,0.7381385564804077,0.2618614733219147,anormal
anormal/image_061_44.jpg,0.7740927934646606,0.22590720653533936,anormal
anormal/image_217_117.jpg,0.7353091239929199,0.2646908462047577,anormal
anormal/image_133_75.jpg,0.7463470697402954,0.253652960062027,anormal
anormal/image_175_91.jpg,0.7158587574958801,0.28414130210876465,anormal
anormal/image_214_89.jpg,0.7500954270362854,0.24990461766719818,anormal
anormal/image_041_108.jpg,0.703737199306488,0.29626283049583435,anormal
anormal/image_031_49.jpg,0.7396987080574036,0.2603013217449188,anormal
anormal/image_019_168.jpg,0.7131258249282837,0.2868742048740387,anormal
anormal/image_106_141.jpg,0.7470743060112,0.25292569398880005,anormal
anormal/image_125_183.jpg,0.770173192024231,0.22982679307460785,anormal
anormal/image_154_23.jpg,0.7380677461624146,0.26193225383758545,anormal
anormal/image_122_6.jpg,0.7527204751968384,0.247279554605484,anormal
anormal/image_192_68.jpg,0.7036767601966858,0.2963232696056366,anormal
anormal/image_171_203.jpg,0.6817069053649902,0.31829309463500977,anormal
anormal/image_053_136.jpg,0.7648339867591858,0.2351660281419754,anormal
anormal/image_024_200.jpg,0.7593592405319214,0.24064072966575623,anormal
anormal/image_091_223.jpg,0.7763262987136841,0.22367368638515472,anormal
anormal/image_141_18.jpg,0.6495786309242249,0.35042139887809753,anormal
anormal/image_196_80.jpg,0.7153245210647583,0.2846754193305969,anormal
anormal/image_056_142.jpg,0.7290257215499878,0.2709742784500122,anormal
anormal/image_118_101.jpg,0.738791286945343,0.261208713054657,anormal
anormal/image_115_121.jpg,0.7133567333221436,0.28664329648017883,anormal
anormal/image_131_131.jpg,0.7272980809211731,0.2727019488811493,anormal
anormal/image_043_54.jpg,0.7234926819801331,0.27650734782218933,anormal
anormal/image_201_81.jpg,0.714092493057251,0.28590747714042664,anormal
anormal/image_205_29.jpg,0.7760612368583679,0.2239387482404709,anormal
anormal/image_026_146.jpg,0.7298959493637085,0.2701040208339691,anormal
anormal/image_147_193.jpg,0.7052397131919861,0.29476025700569153,anormal
anormal/image_152_169.jpg,0.6754168272018433,0.3245832324028015,anormal
anormal/image_105_0.jpg,0.7590203881263733,0.2409796565771103,anormal
anormal/image_138_19.jpg,0.7409600615501404,0.259039968252182,anormal
anormal/image_010_41.jpg,0.7420597076416016,0.25794026255607605,anormal
anormal/image_078_67.jpg,0.7501182556152344,0.24988171458244324,anormal
anormal/image_040_16.jpg,0.7133800983428955,0.2866198718547821,anormal
anormal/image_113_224.jpg,0.723565936088562,0.2764340937137604,anormal
anormal/image_155_151.jpg,0.7152624726295471,0.28473758697509766,anormal
anormal/image_103_204.jpg,0.7770461440086365,0.22295379638671875,anormal
anormal/image_088_175.jpg,0.7586223483085632,0.24137760698795319,anormal
anormal/image_009_125.jpg,0.7173460721969604,0.2826538681983948,anormal
anormal/image_134_97.jpg,0.6862912178039551,0.3137088119983673,anormal
anormal/image_085_61.jpg,0.7506280541419983,0.24937190115451813,anormal
anormal/image_187_100.jpg,0.7389326095581055,0.26106736063957214,anormal
anormal/image_190_7.jpg,0.7063455581665039,0.2936544418334961,anormal
anormal/image_186_114.jpg,0.6970565915107727,0.3029434084892273,anormal
anormal/image_054_158.jpg,0.6888217926025391,0.3111782371997833,anormal
anormal/image_121_189.jpg,0.7364731431007385,0.2635268270969391,anormal
anormal/image_124_126.jpg,0.7853291630744934,0.2146708220243454,anormal
anormal/image_221_132.jpg,0.7621254324913025,0.23787453770637512,anormal
anormal/image_174_123.jpg,0.7471521496772766,0.2528478801250458,anormal
anormal/image_038_95.jpg,0.6532928347587585,0.34670719504356384,anormal
anormal/image_084_34.jpg,0.8022652268409729,0.1977347731590271,anormal
anormal/image_058_118.jpg,0.7436162829399109,0.2563837170600891,anormal
anormal/image_211_152.jpg,0.7082630395889282,0.29173699021339417,anormal
anormal/image_140_27.jpg,0.6851665377616882,0.314833402633667,anormal
anormal/image_153_213.jpg,0.746624231338501,0.25337573885917664,anormal
anormal/image_006_4.jpg,0.7169375419616699,0.2830624282360077,anormal
anormal/image_004_65.jpg,0.8007699251174927,0.19923008978366852,anormal
anormal/image_191_8.jpg,0.7041982412338257,0.29580172896385193,anormal
anormal/image_112_111.jpg,0.7450855374336243,0.2549145221710205,anormal
anormal/image_016_82.jpg,0.6979435682296753,0.3020564317703247,anormal
anormal/image_028_96.jpg,0.7462777495384216,0.25372231006622314,anormal
anormal/image_046_64.jpg,0.7992269992828369,0.20077307522296906,anormal
anormal/image_220_86.jpg,0.7991877794265747,0.2008122354745865,anormal
anormal/image_027_32.jpg,0.7122196555137634,0.2877803444862366,anormal
anormal/image_003_50.jpg,0.6992800831794739,0.3007199168205261,anormal
anormal/image_169_119.jpg,0.762213945388794,0.23778603971004486,anormal
anormal/image_050_163.jpg,0.7480418086051941,0.2519581615924835,anormal
anormal/image_101_222.jpg,0.7522117495536804,0.24778829514980316,anormal
anormal/image_178_46.jpg,0.6599053144454956,0.340094655752182,anormal
anormal/image_149_134.jpg,0.699138879776001,0.30086109042167664,anormal
anormal/image_051_190.jpg,0.7958961725234985,0.20410384237766266,anormal
anormal/image_082_9.jpg,0.7482258081436157,0.2517741322517395,anormal
anormal/image_044_70.jpg,0.7320773601531982,0.26792263984680176,anormal
anormal/image_034_36.jpg,0.7476620078086853,0.2523379921913147,anormal
anormal/image_116_69.jpg,0.7342147827148438,0.26578518748283386,anormal
anormal/image_045_182.jpg,0.6756575703620911,0.32434239983558655,anormal
