filename,predicted_class,score_anormal,score_cglaucoma
RET027OD.jpg,anormal,0.6891569,0.3108431
RET035OD.jpg,anormal,0.7118036,0.28819638
RET035OS.jpg,anormal,0.67795277,0.32204726
RET096OD.jpg,anormal,0.69782156,0.30217847
RET098OD.jpg,anormal,0.7601794,0.23982055
RET107OD.jpg,anormal,0.66962796,0.33037204
RET129OS.jpg,anormal,0.6681873,0.3318127
RET131OD.jpg,anormal,0.74162453,0.25837544
RET132OD.jpg,anormal,0.7166618,0.28333825
RET133OD.jpg,anormal,0.7650226,0.2349774
RET137OD.jpg,anormal,0.66469485,0.33530515
RET141OS.jpg,anormal,0.6891454,0.3108546
RET146OS.jpg,anormal,0.57475996,0.42524007
RET150OS.jpg,anormal,0.67877126,0.32122874
RET153OS.jpg,anormal,0.71192634,0.28807372
RET163OS.jpg,anormal,0.67034024,0.32965973
RET168OS.jpg,anormal,0.7267061,0.2732939
RET175OD.jpg,anormal,0.78625625,0.21374378
RET177OD.jpg,anormal,0.7534822,0.24651782
RET177OS.jpg,anormal,0.73021746,0.26978254
RET178OD.jpg,anormal,0.58626163,0.4137383
RET181OS.jpg,anormal,0.632071,0.367929
RET182OD.jpg,anormal,0.66766435,0.33233565
RET184OD.jpg,anormal,0.72323674,0.27676326
RET184OS.jpg,anormal,0.73422146,0.26577854
RET190OS.jpg,anormal,0.7781163,0.22188368
RET191OS.jpg,anormal,0.7875403,0.21245968
RET192OS.jpg,anormal,0.62347,0.37652996
RET197OD.jpg,anormal,0.753616,0.24638398
RET198OD.jpg,anormal,0.75014853,0.24985147
RET198OS.jpg,anormal,0.76547056,0.23452948
RET199OD.jpg,anormal,0.7798815,0.22011854
RET200OD.jpg,anormal,0.65438145,0.34561855
RET200OS.jpg,anormal,0.6822335,0.31776655
RET201OD.jpg,anormal,0.76402545,0.2359746
RET202OD.jpg,anormal,0.7592337,0.24076624
RET203OD.jpg,anormal,0.7030439,0.29695612
RET203OS.jpg,anormal,0.6907986,0.30920145
RET210OD.jpg,anormal,0.7693663,0.23063368
RET211OS.jpg,anormal,0.71628934,0.2837106
RET212OD.jpg,anormal,0.6812802,0.3187198
RET213OS.jpg,anormal,0.68689346,0.31310654
RET216OD.jpg,anormal,0.70218825,0.2978117
RET216OS.jpg,anormal,0.780186,0.21981402
RET220OD.jpg,anormal,0.7099967,0.29000327
RET220OS.jpg,anormal,0.62913257,0.37086743
RET224OD.jpg,anormal,0.73913443,0.2608656
RET228OS.jpg,anormal,0.6312804,0.36871955
RET231OD.jpg,anormal,0.6967798,0.3032202
RET237OD.jpg,anormal,0.76016665,0.23983331
RET245OS.jpg,anormal,0.7310234,0.26897663
RET252OS.jpg,anormal,0.70849836,0.29150158
RET253OD.jpg,anormal,0.74232394,0.25767604
RET253OS.jpg,anormal,0.7807586,0.21924137
RET256OD.jpg,anormal,0.61743724,0.38256276
RET258OD.jpg,anormal,0.6412932,0.3587068
RET259OD.jpg,anormal,0.6578258,0.34217414
RET261OS.jpg,anormal,0.74029297,0.25970706
RET267OD.jpg,anormal,0.59404683,0.40595314
RET271OS.jpg,anormal,0.7517813,0.2482187
RET272OD.jpg,anormal,0.7488051,0.25119495
RET277OS.jpg,anormal,0.6753728,0.32462728
RET282OD.jpg,anormal,0.7422787,0.25772133
RET282OS.jpg,anormal,0.64543986,0.35456017
RET283OS.jpg,anormal,0.7281075,0.27189246
RET285OS.jpg,anormal,0.7467697,0.25323024
RET291OD.jpg,anormal,0.6127372,0.38726282
RET002OD.jpg,anormal,0.69289017,0.30710977
RET006OS.jpg,anormal,0.69882166,0.30117828
RET053OD.jpg,anormal,0.5421548,0.4578452
RET066OS.jpg,anormal,0.7333529,0.26664707
RET089OD.jpg,anormal,0.68146825,0.31853175
RET091OD.jpg,anormal,0.75709295,0.242907
RET102OD.jpg,anormal,0.7763817,0.22361837
RET106OD.jpg,anormal,0.7962867,0.20371336
RET114OS.jpg,anormal,0.64273506,0.35726494
RET120OD.jpg,anormal,0.7521631,0.2478369
RET120OS.jpg,anormal,0.7367595,0.26324055
RET122OD.jpg,anormal,0.7872412,0.21275873
RET122OS.jpg,anormal,0.8126584,0.18734154
RET276OS.jpg,anormal,0.71178883,0.28821117
