image_path,predicted_label,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_001_170.jpg,anormal,0.726188600063324,0.2738114595413208
../../../data/data_VEIRC/test/anormal/image_002_202.jpg,anormal,0.7282624840736389,0.2717375159263611
../../../data/data_VEIRC/test/anormal/image_003_50.jpg,anormal,0.7247687578201294,0.2752312421798706
../../../data/data_VEIRC/test/anormal/image_004_65.jpg,anormal,0.7262762188911438,0.2737238109111786
../../../data/data_VEIRC/test/anormal/image_005_13.jpg,anormal,0.7270702719688416,0.2729297876358032
../../../data/data_VEIRC/test/anormal/image_006_4.jpg,anormal,0.725165605545044,0.27483439445495605
../../../data/data_VEIRC/test/anormal/image_007_5.jpg,anormal,0.7271626591682434,0.2728373110294342
../../../data/data_VEIRC/test/anormal/image_008_116.jpg,anormal,0.7264211177825928,0.2735788822174072
../../../data/data_VEIRC/test/anormal/image_009_125.jpg,anormal,0.7269163131713867,0.2730836570262909
../../../data/data_VEIRC/test/anormal/image_010_41.jpg,anormal,0.725799560546875,0.2742003798484802
../../../data/data_VEIRC/test/anormal/image_011_214.jpg,anormal,0.7274816632270813,0.2725183367729187
../../../data/data_VEIRC/test/anormal/image_012_56.jpg,anormal,0.7263299226760864,0.2736700475215912
../../../data/data_VEIRC/test/anormal/image_013_71.jpg,anormal,0.7265928387641907,0.27340713143348694
../../../data/data_VEIRC/test/anormal/image_014_59.jpg,anormal,0.7266408801078796,0.27335911989212036
../../../data/data_VEIRC/test/anormal/image_015_209.jpg,anormal,0.7291345596313477,0.27086544036865234
../../../data/data_VEIRC/test/anormal/image_016_82.jpg,anormal,0.725231409072876,0.2747686207294464
../../../data/data_VEIRC/test/anormal/image_017_93.jpg,anormal,0.7307823300361633,0.2692176103591919
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,0.724646806716919,0.27535319328308105
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,0.7274653911590576,0.2725346088409424
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,0.7261866331100464,0.273813396692276
../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,0.7258566617965698,0.2741433084011078
../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,0.7251976132392883,0.27480238676071167
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,0.7241750359535217,0.27582499384880066
../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,0.7251428365707397,0.27485716342926025
../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,0.7276991009712219,0.2723008990287781
../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,0.7261421084403992,0.27385789155960083
../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,0.727833092212677,0.2721668779850006
../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,0.7274177670478821,0.27258220314979553
../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,0.7280117273330688,0.27198830246925354
../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,0.7257461547851562,0.27425381541252136
../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,0.725189208984375,0.274810791015625
../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,0.7272255420684814,0.2727743983268738
../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,0.7299115657806396,0.27008846402168274
../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,0.7270400524139404,0.27295994758605957
../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,0.7266433238983154,0.27335667610168457
../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,0.7261716723442078,0.27382832765579224
../../../data/data_VEIRC/test/anormal/image_037_178.jpg,anormal,0.7262591123580933,0.27374088764190674
../../../data/data_VEIRC/test/anormal/image_038_95.jpg,anormal,0.7273419499397278,0.27265799045562744
../../../data/data_VEIRC/test/anormal/image_039_12.jpg,anormal,0.7270076870918274,0.2729923129081726
../../../data/data_VEIRC/test/anormal/image_040_16.jpg,anormal,0.7256146669387817,0.27438536286354065
../../../data/data_VEIRC/test/anormal/image_041_108.jpg,anormal,0.7297965884208679,0.2702034115791321
../../../data/data_VEIRC/test/anormal/image_042_63.jpg,anormal,0.7257941961288452,0.2742058038711548
../../../data/data_VEIRC/test/anormal/image_043_54.jpg,anormal,0.7245076894760132,0.27549225091934204
../../../data/data_VEIRC/test/anormal/image_044_70.jpg,anormal,0.7248862385749817,0.2751137912273407
../../../data/data_VEIRC/test/anormal/image_045_182.jpg,anormal,0.7269245982170105,0.2730754613876343
../../../data/data_VEIRC/test/anormal/image_046_64.jpg,anormal,0.7247800230979919,0.27521997690200806
../../../data/data_VEIRC/test/anormal/image_047_143.jpg,anormal,0.7257842421531677,0.2742157280445099
../../../data/data_VEIRC/test/anormal/image_048_130.jpg,anormal,0.7265355587005615,0.2734644114971161
../../../data/data_VEIRC/test/anormal/image_049_105.jpg,anormal,0.7252671122550964,0.27473288774490356
../../../data/data_VEIRC/test/anormal/image_050_163.jpg,anormal,0.7256664037704468,0.27433353662490845
../../../data/data_VEIRC/test/anormal/image_051_190.jpg,anormal,0.7256935834884644,0.27430638670921326
../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,0.7254827618598938,0.2745172679424286
../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,0.7268800139427185,0.2731200158596039
../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,0.7289543151855469,0.2710457146167755
../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,0.7276496887207031,0.27235034108161926
../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,0.7260741591453552,0.27392587065696716
../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,0.7259891033172607,0.27401086688041687
../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,0.7273600101470947,0.2726399600505829
../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,0.7249972820281982,0.27500268816947937
../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,0.7268126606941223,0.2731873393058777
../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,0.7269284725189209,0.2730715572834015
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,0.7265511751174927,0.27344879508018494
