image_path,predicted_label,prob_a_noamd,prob_b_amd
../../../data/data_UKBB/test/a_noamd/1018113_21015_1_0.png,a_noamd,0.8496033549308777,0.1503966897726059
../../../data/data_UKBB/test/a_noamd/1020777_21015_1_0.png,a_noamd,0.8534537553787231,0.14654628932476044
../../../data/data_UKBB/test/a_noamd/1026486_21016_0_0.png,a_noamd,0.8403226137161255,0.15967732667922974
../../../data/data_UKBB/test/a_noamd/1036537_21016_0_0.png,a_noamd,0.846398651599884,0.15360136330127716
../../../data/data_UKBB/test/a_noamd/1039702_21015_1_0.png,a_noamd,0.8519571423530579,0.14804279804229736
../../../data/data_UKBB/test/a_noamd/1046092_21015_0_0.png,a_noamd,0.8525754809379578,0.14742444455623627
../../../data/data_UKBB/test/a_noamd/1064334_21016_0_0.png,a_noamd,0.8429969549179077,0.15700304508209229
../../../data/data_UKBB/test/a_noamd/1103313_21016_0_0.png,a_noamd,0.8549630045890808,0.14503701031208038
../../../data/data_UKBB/test/a_noamd/1107730_21015_0_0.png,a_noamd,0.8463144898414612,0.1536855697631836
../../../data/data_UKBB/test/a_noamd/1134266_21015_0_0.png,a_noamd,0.852769672870636,0.14723040163516998
../../../data/data_UKBB/test/a_noamd/1167873_21016_0_0.png,a_noamd,0.8489668369293213,0.1510331779718399
../../../data/data_UKBB/test/a_noamd/1169358_21015_1_0.png,a_noamd,0.8512188792228699,0.14878115057945251
../../../data/data_UKBB/test/a_noamd/1170584_21016_0_0.png,a_noamd,0.8319889307022095,0.1680111140012741
../../../data/data_UKBB/test/a_noamd/1175155_21016_0_0.png,a_noamd,0.8509203195571899,0.14907974004745483
../../../data/data_UKBB/test/a_noamd/1178859_21016_0_0.png,a_noamd,0.837480366230011,0.16251957416534424
../../../data/data_UKBB/test/a_noamd/1184375_21016_1_0.png,a_noamd,0.8514310717582703,0.14856895804405212
../../../data/data_UKBB/test/a_noamd/1186967_21016_0_0.png,a_noamd,0.8520338535308838,0.14796613156795502
../../../data/data_UKBB/test/a_noamd/1197089_21016_0_0.png,a_noamd,0.8472995758056641,0.15270042419433594
../../../data/data_UKBB/test/a_noamd/1197343_21015_0_0.png,a_noamd,0.839816689491272,0.16018328070640564
../../../data/data_UKBB/test/a_noamd/1220742_21016_0_0.png,a_noamd,0.8465608358383179,0.15343913435935974
../../../data/data_UKBB/test/a_noamd/1223318_21016_0_0.png,a_noamd,0.8535814881324768,0.1464184671640396
../../../data/data_UKBB/test/a_noamd/1230171_21016_0_0.png,a_noamd,0.8540292978286743,0.1459706723690033
../../../data/data_UKBB/test/a_noamd/1250082_21016_0_0.png,a_noamd,0.8525772094726562,0.14742282032966614
../../../data/data_UKBB/test/a_noamd/1260458_21016_0_0.png,a_noamd,0.8517827987670898,0.14821724593639374
../../../data/data_UKBB/test/a_noamd/1261685_21016_0_0.png,a_noamd,0.8511137962341309,0.14888618886470795
../../../data/data_UKBB/test/a_noamd/1267094_21016_0_0.png,a_noamd,0.8504893779754639,0.14951059222221375
../../../data/data_UKBB/test/a_noamd/1275770_21015_0_0.png,a_noamd,0.8478366136550903,0.15216341614723206
../../../data/data_UKBB/test/a_noamd/1322575_21016_0_0.png,a_noamd,0.8505447506904602,0.149455264210701
../../../data/data_UKBB/test/a_noamd/1330933_21015_0_0.png,a_noamd,0.8487569689750671,0.15124309062957764
../../../data/data_UKBB/test/a_noamd/1334474_21015_0_0.png,a_noamd,0.8432290554046631,0.1567709594964981
../../../data/data_UKBB/test/a_noamd/1346072_21016_0_0.png,a_noamd,0.8538897633552551,0.1461101770401001
../../../data/data_UKBB/test/a_noamd/1350271_21016_0_0.png,a_noamd,0.8516992330551147,0.14830078184604645
../../../data/data_UKBB/test/a_noamd/1359631_21015_1_0.png,a_noamd,0.8526732325553894,0.1473267674446106
../../../data/data_UKBB/test/a_noamd/1372500_21016_0_0.png,a_noamd,0.8409867882728577,0.15901315212249756
../../../data/data_UKBB/test/a_noamd/1407787_21015_1_0.png,a_noamd,0.8558885455131531,0.1441114842891693
../../../data/data_UKBB/test/a_noamd/1412963_21015_0_0.png,a_noamd,0.8537700772285461,0.14622987806797028
../../../data/data_UKBB/test/a_noamd/1429525_21016_0_0.png,a_noamd,0.8450552225112915,0.1549447625875473
../../../data/data_UKBB/test/a_noamd/1434744_21016_0_0.png,a_noamd,0.845167338848114,0.1548326164484024
../../../data/data_UKBB/test/a_noamd/1438121_21015_0_0.png,a_noamd,0.8528451323509216,0.14715486764907837
../../../data/data_UKBB/test/a_noamd/1438217_21016_0_0.png,a_noamd,0.854777991771698,0.1452220231294632
../../../data/data_UKBB/test/a_noamd/1465849_21015_0_0.png,a_noamd,0.8503416180610657,0.14965836703777313
../../../data/data_UKBB/test/a_noamd/1486263_21015_0_0.png,a_noamd,0.8542923331260681,0.14570766687393188
../../../data/data_UKBB/test/a_noamd/1494464_21015_0_0.png,a_noamd,0.8552812337875366,0.14471876621246338
../../../data/data_UKBB/test/a_noamd/1495365_21015_1_0.png,a_noamd,0.8482818007469177,0.1517181694507599
../../../data/data_UKBB/test/a_noamd/1495979_21015_1_0.png,a_noamd,0.8482977747917175,0.1517021805047989
../../../data/data_UKBB/test/a_noamd/1499051_21015_0_0.png,a_noamd,0.8492544293403625,0.15074555575847626
../../../data/data_UKBB/test/a_noamd/1499671_21016_0_1.png,a_noamd,0.8575026392936707,0.14249731600284576
../../../data/data_UKBB/test/a_noamd/1506781_21016_0_0.png,a_noamd,0.8506659865379333,0.14933401346206665
../../../data/data_UKBB/test/a_noamd/1514959_21015_0_0.png,a_noamd,0.8511136174201965,0.14888641238212585
../../../data/data_UKBB/test/a_noamd/1515498_21016_0_0.png,a_noamd,0.8518296480178833,0.1481703817844391
../../../data/data_UKBB/test/a_noamd/1535030_21016_0_0.png,a_noamd,0.8436672687530518,0.15633270144462585
../../../data/data_UKBB/test/a_noamd/1537998_21015_1_1.png,a_noamd,0.8504303693771362,0.14956961572170258
../../../data/data_UKBB/test/a_noamd/1552660_21016_0_0.png,a_noamd,0.8311899304389954,0.16881003975868225
../../../data/data_UKBB/test/a_noamd/1553749_21016_0_0.png,a_noamd,0.8398419618606567,0.16015802323818207
../../../data/data_UKBB/test/a_noamd/1553751_21015_0_0.png,a_noamd,0.857437014579773,0.14256301522254944
../../../data/data_UKBB/test/a_noamd/1557480_21016_1_0.png,a_noamd,0.8328781723976135,0.16712181270122528
../../../data/data_UKBB/test/a_noamd/1560389_21015_0_0.png,a_noamd,0.8549086451530457,0.14509138464927673
../../../data/data_UKBB/test/a_noamd/1574898_21016_0_0.png,a_noamd,0.8548650741577148,0.14513488113880157
../../../data/data_UKBB/test/a_noamd/1601635_21016_0_0.png,a_noamd,0.8474070429801941,0.1525929570198059
../../../data/data_UKBB/test/a_noamd/1632106_21016_1_0.png,a_noamd,0.8526614904403687,0.14733852446079254
../../../data/data_UKBB/test/a_noamd/1652487_21016_1_0.png,a_noamd,0.8418354392051697,0.15816457569599152
../../../data/data_UKBB/test/a_noamd/1663149_21016_0_0.png,a_noamd,0.8572493195533752,0.14275066554546356
../../../data/data_UKBB/test/a_noamd/1681117_21016_0_0.png,a_noamd,0.8490505814552307,0.1509494036436081
../../../data/data_UKBB/test/a_noamd/1697220_21015_0_0.png,a_noamd,0.8527708649635315,0.14722909033298492
../../../data/data_UKBB/test/a_noamd/1704670_21015_0_0.png,a_noamd,0.8532717227935791,0.1467282474040985
../../../data/data_UKBB/test/a_noamd/1708747_21016_0_0.png,a_noamd,0.8567266464233398,0.14327339828014374
../../../data/data_UKBB/test/a_noamd/1730885_21016_0_0.png,a_noamd,0.8549809455871582,0.1450190544128418
../../../data/data_UKBB/test/a_noamd/1736297_21016_0_0.png,a_noamd,0.840341329574585,0.15965865552425385
../../../data/data_UKBB/test/a_noamd/1737240_21015_1_0.png,a_noamd,0.8511366844177246,0.14886336028575897
../../../data/data_UKBB/test/a_noamd/1782210_21016_0_0.png,a_noamd,0.8522114753723145,0.14778853952884674
../../../data/data_UKBB/test/a_noamd/1826552_21016_0_0.png,a_noamd,0.8220615386962891,0.17793840169906616
../../../data/data_UKBB/test/a_noamd/1840708_21015_1_0.png,a_noamd,0.8513001799583435,0.14869984984397888
../../../data/data_UKBB/test/a_noamd/1844778_21016_1_0.png,a_noamd,0.8488146066665649,0.15118539333343506
../../../data/data_UKBB/test/a_noamd/1855075_21015_0_0.png,a_noamd,0.8510539531707764,0.1489461064338684
../../../data/data_UKBB/test/a_noamd/1862962_21015_0_0.png,a_noamd,0.8543376326560974,0.1456623375415802
../../../data/data_UKBB/test/a_noamd/1897613_21016_0_0.png,a_noamd,0.8559118509292603,0.14408816397190094
../../../data/data_UKBB/test/a_noamd/1897754_21016_0_0.png,a_noamd,0.8529294729232788,0.14707058668136597
../../../data/data_UKBB/test/a_noamd/1902295_21016_0_0.png,a_noamd,0.8542172312736511,0.14578279852867126
../../../data/data_UKBB/test/a_noamd/1912841_21016_0_0.png,a_noamd,0.8522619605064392,0.1477380096912384
../../../data/data_UKBB/test/a_noamd/1926601_21015_1_0.png,a_noamd,0.8504876494407654,0.14951233565807343
../../../data/data_UKBB/test/a_noamd/1937126_21015_0_0.png,a_noamd,0.8534164428710938,0.14658361673355103
../../../data/data_UKBB/test/a_noamd/1951687_21015_0_0.png,a_noamd,0.8497425317764282,0.15025749802589417
../../../data/data_UKBB/test/a_noamd/1959318_21015_0_0.png,a_noamd,0.8403295874595642,0.1596703678369522
../../../data/data_UKBB/test/a_noamd/1965435_21015_1_0.png,a_noamd,0.8423045873641968,0.1576954424381256
../../../data/data_UKBB/test/a_noamd/1970295_21016_0_0.png,a_noamd,0.8310545682907104,0.16894543170928955
../../../data/data_UKBB/test/a_noamd/1973049_21015_1_0.png,a_noamd,0.8452022075653076,0.15479780733585358
../../../data/data_UKBB/test/a_noamd/1984835_21016_0_0.png,a_noamd,0.8559916615486145,0.14400829374790192
../../../data/data_UKBB/test/a_noamd/1986875_21016_0_0.png,a_noamd,0.8337177634239197,0.16628219187259674
../../../data/data_UKBB/test/a_noamd/2003584_21016_0_0.png,a_noamd,0.8543077111244202,0.14569224417209625
../../../data/data_UKBB/test/a_noamd/2016718_21015_0_0.png,a_noamd,0.8547806739807129,0.1452193558216095
../../../data/data_UKBB/test/a_noamd/2020618_21016_1_0.png,a_noamd,0.8532750010490417,0.14672493934631348
../../../data/data_UKBB/test/a_noamd/2021853_21015_1_0.png,a_noamd,0.8469646573066711,0.15303534269332886
../../../data/data_UKBB/test/a_noamd/2039753_21016_1_0.png,a_noamd,0.8531661629676819,0.1468338668346405
../../../data/data_UKBB/test/a_noamd/2071319_21016_0_0.png,a_noamd,0.8557642698287964,0.14423568546772003
../../../data/data_UKBB/test/a_noamd/2088201_21015_0_0.png,a_noamd,0.846733033657074,0.15326696634292603
../../../data/data_UKBB/test/a_noamd/2102048_21015_0_0.png,a_noamd,0.8384506106376648,0.1615493893623352
../../../data/data_UKBB/test/a_noamd/2102787_21015_0_0.png,a_noamd,0.8566448092460632,0.14335516095161438
../../../data/data_UKBB/test/a_noamd/2109806_21016_0_0.png,a_noamd,0.83778315782547,0.16221682727336884
../../../data/data_UKBB/test/a_noamd/2120628_21016_0_0.png,a_noamd,0.8365849256515503,0.16341499984264374
../../../data/data_UKBB/test/a_noamd/2128348_21015_0_0.png,a_noamd,0.8507562279701233,0.14924372732639313
../../../data/data_UKBB/test/a_noamd/2133699_21016_1_0.png,a_noamd,0.8433299660682678,0.1566700041294098
../../../data/data_UKBB/test/a_noamd/2140974_21015_1_0.png,a_noamd,0.8321434855461121,0.16785652935504913
