filename,prob_anormal,prob_cglaucoma,pred_class
../../../data/data_VEIRC/test/anormal/image_001_170.jpg,0.9928944706916809,0.00710549158975482,anormal
../../../data/data_VEIRC/test/anormal/image_002_202.jpg,0.9811493158340454,0.01885070838034153,anormal
../../../data/data_VEIRC/test/anormal/image_003_50.jpg,0.9948527216911316,0.005147275049239397,anormal
../../../data/data_VEIRC/test/anormal/image_004_65.jpg,0.987627387046814,0.012372616678476334,anormal
../../../data/data_VEIRC/test/anormal/image_005_13.jpg,0.9846834540367126,0.015316578559577465,anormal
../../../data/data_VEIRC/test/anormal/image_006_4.jpg,0.9929558038711548,0.007044200319796801,anormal
../../../data/data_VEIRC/test/anormal/image_007_5.jpg,0.9819809794425964,0.01801901124417782,anormal
../../../data/data_VEIRC/test/anormal/image_008_116.jpg,0.9921575784683228,0.00784244667738676,anormal
../../../data/data_VEIRC/test/anormal/image_009_125.jpg,0.9936245679855347,0.006375379394739866,anormal
../../../data/data_VEIRC/test/anormal/image_010_41.jpg,0.9949619770050049,0.005038042087107897,anormal
../../../data/data_VEIRC/test/anormal/image_011_214.jpg,0.9918926954269409,0.008107351139187813,anormal
../../../data/data_VEIRC/test/anormal/image_012_56.jpg,0.9925307631492615,0.0074692219495773315,anormal
../../../data/data_VEIRC/test/anormal/image_013_71.jpg,0.9840404391288757,0.015959622338414192,anormal
../../../data/data_VEIRC/test/anormal/image_014_59.jpg,0.9929448962211609,0.007055114954710007,anormal
../../../data/data_VEIRC/test/anormal/image_015_209.jpg,0.9903316497802734,0.009668370708823204,anormal
../../../data/data_VEIRC/test/anormal/image_016_82.jpg,0.9946737289428711,0.005326278507709503,anormal
../../../data/data_VEIRC/test/anormal/image_017_93.jpg,0.9842016100883484,0.015798419713974,anormal
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,0.9927756786346436,0.0072243185713887215,anormal
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,0.984222948551178,0.015777036547660828,anormal
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,0.9929192662239075,0.007080667186528444,anormal
