filename,prob_anormal,prob_cglaucoma,pred_class
../../../data/data_PAPILA/test/anormal/RET027OD.jpg,0.9953728318214417,0.0046271588653326035,anormal
../../../data/data_PAPILA/test/anormal/RET035OD.jpg,0.9915233850479126,0.008476645685732365,anormal
../../../data/data_PAPILA/test/anormal/RET035OS.jpg,0.992073655128479,0.00792637001723051,anormal
../../../data/data_PAPILA/test/anormal/RET096OD.jpg,0.9904459714889526,0.009554047137498856,anormal
../../../data/data_PAPILA/test/anormal/RET098OD.jpg,0.9859916567802429,0.014008382335305214,anormal
../../../data/data_PAPILA/test/anormal/RET107OD.jpg,0.9919554591178894,0.008044591173529625,anormal
../../../data/data_PAPILA/test/anormal/RET129OS.jpg,0.9928949475288391,0.007105075288563967,anormal
../../../data/data_PAPILA/test/anormal/RET131OD.jpg,0.9887222051620483,0.011277839541435242,anormal
../../../data/data_PAPILA/test/anormal/RET132OD.jpg,0.9941797256469727,0.005820340942591429,anormal
../../../data/data_PAPILA/test/anormal/RET133OD.jpg,0.9855754375457764,0.014424555003643036,anormal
../../../data/data_PAPILA/test/anormal/RET137OD.jpg,0.9756989479064941,0.02430107817053795,anormal
../../../data/data_PAPILA/test/anormal/RET141OS.jpg,0.9783032536506653,0.021696804091334343,anormal
../../../data/data_PAPILA/test/anormal/RET146OS.jpg,0.9803975820541382,0.019602403044700623,anormal
../../../data/data_PAPILA/test/anormal/RET150OS.jpg,0.9799787402153015,0.020021289587020874,anormal
../../../data/data_PAPILA/test/anormal/RET153OS.jpg,0.9917494058609009,0.008250600658357143,anormal
../../../data/data_PAPILA/test/anormal/RET163OS.jpg,0.9914711117744446,0.008528897538781166,anormal
../../../data/data_PAPILA/test/anormal/RET168OS.jpg,0.9838961362838745,0.016103895381093025,anormal
../../../data/data_PAPILA/test/anormal/RET175OD.jpg,0.9818150401115417,0.01818493939936161,anormal
../../../data/data_PAPILA/test/anormal/RET177OD.jpg,0.9920393228530884,0.007960692048072815,anormal
../../../data/data_PAPILA/test/anormal/RET177OS.jpg,0.9926228523254395,0.007377203553915024,anormal
../../../data/data_PAPILA/test/anormal/RET178OD.jpg,0.9942890405654907,0.005710941273719072,anormal
../../../data/data_PAPILA/test/anormal/RET181OS.jpg,0.9908304214477539,0.009169644676148891,anormal
../../../data/data_PAPILA/test/anormal/RET182OD.jpg,0.9920439124107361,0.007956080138683319,anormal
../../../data/data_PAPILA/test/anormal/RET184OD.jpg,0.9937845468521118,0.006215470377355814,anormal
../../../data/data_PAPILA/test/anormal/RET184OS.jpg,0.9915958046913147,0.008404195308685303,anormal
../../../data/data_PAPILA/test/anormal/RET190OS.jpg,0.9937862157821655,0.006213746964931488,anormal
../../../data/data_PAPILA/test/anormal/RET191OS.jpg,0.9934917092323303,0.006508245132863522,anormal
../../../data/data_PAPILA/test/anormal/RET192OS.jpg,0.9886053204536438,0.011394697241485119,anormal
../../../data/data_PAPILA/test/anormal/RET197OD.jpg,0.9895951151847839,0.010404808446764946,anormal
../../../data/data_PAPILA/test/anormal/RET198OD.jpg,0.9923107624053955,0.007689237128943205,anormal
../../../data/data_PAPILA/test/anormal/RET198OS.jpg,0.9917969703674316,0.008203006349503994,anormal
../../../data/data_PAPILA/test/anormal/RET199OD.jpg,0.9925866723060608,0.007413315121084452,anormal
../../../data/data_PAPILA/test/anormal/RET200OD.jpg,0.9912747144699097,0.00872520636767149,anormal
../../../data/data_PAPILA/test/anormal/RET200OS.jpg,0.9941814541816711,0.005818475503474474,anormal
../../../data/data_PAPILA/test/anormal/RET201OD.jpg,0.9933085441589355,0.006691399030387402,anormal
../../../data/data_PAPILA/test/anormal/RET202OD.jpg,0.9877788424491882,0.012221205979585648,anormal
../../../data/data_PAPILA/test/anormal/RET203OD.jpg,0.9943857192993164,0.0056142727844417095,anormal
../../../data/data_PAPILA/test/anormal/RET203OS.jpg,0.9944201111793518,0.005579872522503138,anormal
../../../data/data_PAPILA/test/anormal/RET210OD.jpg,0.9939606189727783,0.006039448082447052,anormal
../../../data/data_PAPILA/test/anormal/RET211OS.jpg,0.9918138980865479,0.008186089806258678,anormal
../../../data/data_PAPILA/test/anormal/RET212OD.jpg,0.9830083847045898,0.016991663724184036,anormal
../../../data/data_PAPILA/test/anormal/RET213OS.jpg,0.9836938977241516,0.016306141391396523,anormal
../../../data/data_PAPILA/test/anormal/RET216OD.jpg,0.9950096607208252,0.0049903844483196735,anormal
../../../data/data_PAPILA/test/anormal/RET216OS.jpg,0.9943428039550781,0.00565716065466404,anormal
../../../data/data_PAPILA/test/anormal/RET220OD.jpg,0.9891419410705566,0.010858087800443172,anormal
../../../data/data_PAPILA/test/anormal/RET220OS.jpg,0.9947590231895447,0.005240972153842449,anormal
../../../data/data_PAPILA/test/anormal/RET224OD.jpg,0.9889646768569946,0.011035370640456676,anormal
../../../data/data_PAPILA/test/anormal/RET228OS.jpg,0.9938427209854126,0.006157300900667906,anormal
../../../data/data_PAPILA/test/anormal/RET231OD.jpg,0.9955833554267883,0.004416711162775755,anormal
../../../data/data_PAPILA/test/anormal/RET237OD.jpg,0.9932378530502319,0.006762076634913683,anormal
../../../data/data_PAPILA/test/anormal/RET245OS.jpg,0.9919254183769226,0.008074543438851833,anormal
../../../data/data_PAPILA/test/anormal/RET252OS.jpg,0.9901199340820312,0.009880108758807182,anormal
../../../data/data_PAPILA/test/anormal/RET253OD.jpg,0.9938361048698425,0.006163892801851034,anormal
../../../data/data_PAPILA/test/anormal/RET253OS.jpg,0.9935798645019531,0.006420109886676073,anormal
../../../data/data_PAPILA/test/anormal/RET256OD.jpg,0.9819360375404358,0.018063930794596672,anormal
../../../data/data_PAPILA/test/anormal/RET258OD.jpg,0.990617573261261,0.009382439777255058,anormal
../../../data/data_PAPILA/test/anormal/RET259OD.jpg,0.9839982986450195,0.01600171998143196,anormal
../../../data/data_PAPILA/test/anormal/RET261OS.jpg,0.9927768707275391,0.007223121356219053,anormal
../../../data/data_PAPILA/test/anormal/RET267OD.jpg,0.9888427257537842,0.011157295666635036,anormal
../../../data/data_PAPILA/test/anormal/RET271OS.jpg,0.9818102121353149,0.01818983070552349,anormal
../../../data/data_PAPILA/test/anormal/RET272OD.jpg,0.9911865592002869,0.008813457563519478,anormal
../../../data/data_PAPILA/test/anormal/RET277OS.jpg,0.9914395809173584,0.008560365997254848,anormal
../../../data/data_PAPILA/test/anormal/RET282OD.jpg,0.9937387704849243,0.006261278409510851,anormal
../../../data/data_PAPILA/test/anormal/RET282OS.jpg,0.9950039982795715,0.00499599939212203,anormal
../../../data/data_PAPILA/test/anormal/RET283OS.jpg,0.9910477995872498,0.008952183648943901,anormal
../../../data/data_PAPILA/test/anormal/RET285OS.jpg,0.9924970865249634,0.007502971217036247,anormal
../../../data/data_PAPILA/test/anormal/RET291OD.jpg,0.9906573295593262,0.00934266671538353,anormal
../../../data/data_PAPILA/test/cglaucoma/RET002OD.jpg,0.9900931715965271,0.009906768798828125,anormal
../../../data/data_PAPILA/test/cglaucoma/RET006OS.jpg,0.9863789081573486,0.013621117919683456,anormal
../../../data/data_PAPILA/test/cglaucoma/RET053OD.jpg,0.9885830879211426,0.011416874825954437,anormal
../../../data/data_PAPILA/test/cglaucoma/RET066OS.jpg,0.9850021004676819,0.014997895807027817,anormal
../../../data/data_PAPILA/test/cglaucoma/RET089OD.jpg,0.9914759397506714,0.008524120785295963,anormal
../../../data/data_PAPILA/test/cglaucoma/RET091OD.jpg,0.9916464686393738,0.008353518322110176,anormal
../../../data/data_PAPILA/test/cglaucoma/RET102OD.jpg,0.9874661564826965,0.012533784843981266,anormal
../../../data/data_PAPILA/test/cglaucoma/RET106OD.jpg,0.9893742203712463,0.010625859722495079,anormal
../../../data/data_PAPILA/test/cglaucoma/RET114OS.jpg,0.9916985034942627,0.008301452733576298,anormal
../../../data/data_PAPILA/test/cglaucoma/RET120OD.jpg,0.9902978539466858,0.009702170267701149,anormal
../../../data/data_PAPILA/test/cglaucoma/RET120OS.jpg,0.9914205074310303,0.008579513058066368,anormal
../../../data/data_PAPILA/test/cglaucoma/RET122OD.jpg,0.9898843765258789,0.010115647688508034,anormal
../../../data/data_PAPILA/test/cglaucoma/RET122OS.jpg,0.9890154004096985,0.010984585620462894,anormal
../../../data/data_PAPILA/test/cglaucoma/RET276OS.jpg,0.9895524382591248,0.010447570122778416,anormal
