filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,pred_class
../../../data/data_MESSIDOR2/test/anodr/20051020_43808_0100_PP_967.png,0.9537273645401001,0.014315490610897541,0.011805049143731594,0.010390370152890682,0.009761706925928593,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44261_0100_PP_1191.png,0.7937660217285156,0.0432659350335598,0.1032140925526619,0.025025635957717896,0.03472833335399628,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44284_0100_PP_502.png,0.7953750491142273,0.04085299000144005,0.10179706662893295,0.02668500877916813,0.03528996556997299,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44338_0100_PP_547.png,0.8658077716827393,0.03242403641343117,0.054139941930770874,0.017790574580430984,0.029837703332304955,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44400_0100_PP_920.png,0.8397389054298401,0.037288688123226166,0.07207205891609192,0.020130984485149384,0.030769377946853638,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44431_0100_PP_514.png,0.8122243881225586,0.04094879701733589,0.08471222966909409,0.022634627297520638,0.03948001563549042,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44692_0100_PP_419.png,0.9502151608467102,0.013568369671702385,0.014669178053736687,0.010446427389979362,0.011100943200290203,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44714_0100_PP_1199.png,0.9313198328018188,0.017381709069013596,0.02415926195681095,0.01189086027443409,0.015248354524374008,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_44982_0100_PP_486.png,0.9336206912994385,0.01981247588992119,0.019701048731803894,0.01315494067966938,0.013710933737456799,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_56791_0100_PP_1185.png,0.9335391521453857,0.021084297448396683,0.01936470903456211,0.012186716310679913,0.01382507849484682,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_57157_0100_PP_971.png,0.9279576539993286,0.02332519181072712,0.021426493301987648,0.012510915286839008,0.014779743738472462,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_57967_0100_PP_829.png,0.9553371071815491,0.013764366507530212,0.01074295211583376,0.010747845284640789,0.009407703764736652,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_58065_0100_PP_561.png,0.3720807731151581,0.07222169637680054,0.38153329491615295,0.08442315459251404,0.08974111080169678,cmoderatedr
../../../data/data_MESSIDOR2/test/anodr/20051020_61757_0100_PP_484.png,0.9512922167778015,0.012669913470745087,0.012858272530138493,0.012791980057954788,0.010387538932263851,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_62461_0100_PP_76.png,0.8673144578933716,0.04094307869672775,0.0540383942425251,0.017152944579720497,0.020551137626171112,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_62510_0100_PP_106.png,0.8521096706390381,0.04278120771050453,0.06507119536399841,0.01807941496372223,0.021958578377962112,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_62577_0100_PP_479.png,0.9483246803283691,0.015581345185637474,0.013096392154693604,0.011546621099114418,0.01145101711153984,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_62615_0100_PP_294.png,0.9463744163513184,0.01616688072681427,0.014123715460300446,0.01150871254503727,0.011826233938336372,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_63269_0100_PP_1183.png,0.949730634689331,0.01694622077047825,0.012846387922763824,0.009131135419011116,0.011345619335770607,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_63337_0100_PP_471.png,0.9184979796409607,0.02361280284821987,0.027757225558161736,0.012479163706302643,0.01765272580087185,anodr
../../../data/data_MESSIDOR2/test/anodr/20051020_64249_0100_PP_1004.png,0.9543315768241882,0.014060941524803638,0.01093026902526617,0.01057344488799572,0.010103819891810417,anodr
