filename,score_anormal,score_cglaucoma,predicted_class
image_001_170.jpg,0.7959262132644653,0.20407378673553467,anormal
image_002_202.jpg,0.9453323483467102,0.05466759204864502,anormal
image_003_50.jpg,0.8969061374664307,0.10309389978647232,anormal
image_004_65.jpg,0.9514468312263489,0.04855310544371605,anormal
image_005_13.jpg,0.9548008441925049,0.0451992005109787,anormal
image_006_4.jpg,0.7156527638435364,0.2843472361564636,anormal
image_007_5.jpg,0.9362453818321228,0.06375463306903839,anormal
image_008_116.jpg,0.9375460743904114,0.06245392560958862,anormal
image_009_125.jpg,0.942359983921051,0.05763993039727211,anormal
image_010_41.jpg,0.6659883260726929,0.33401164412498474,anormal
image_011_214.jpg,0.9438350796699524,0.05616486817598343,anormal
image_012_56.jpg,0.9485753774642944,0.051424574106931686,anormal
image_013_71.jpg,0.9524416327476501,0.047558292746543884,anormal
image_014_59.jpg,0.26904231309890747,0.7309576869010925,cglaucoma
image_015_209.jpg,0.9351667165756226,0.06483324617147446,anormal
image_016_82.jpg,0.8731899857521057,0.12681002914905548,anormal
image_017_93.jpg,0.9500084519386292,0.04999154061079025,anormal
image_018_120.jpg,0.9250247478485107,0.07497525215148926,anormal
image_019_168.jpg,0.9376315474510193,0.062368474900722504,anormal
image_020_10.jpg,0.925714910030365,0.074285127222538,anormal
image_021_26.jpg,0.9256057739257812,0.07439423352479935,anormal
image_022_55.jpg,0.8912177681922913,0.10878215730190277,anormal
image_023_103.jpg,0.8443980813026428,0.1556018590927124,anormal
image_024_200.jpg,0.9467294216156006,0.053270574659109116,anormal
image_025_99.jpg,0.8694722056388855,0.13052774965763092,anormal
image_026_146.jpg,0.9016872048377991,0.09831276535987854,anormal
image_027_32.jpg,0.9225677847862244,0.07743224501609802,anormal
image_028_96.jpg,0.9243718385696411,0.07562820613384247,anormal
image_029_217.jpg,0.9368994832038879,0.06310050189495087,anormal
image_030_219.jpg,0.9273516535758972,0.07264835387468338,anormal
image_031_49.jpg,0.871070384979248,0.12892964482307434,anormal
