filename,score_a_noamd,score_b_amd,predicted_class
N0001.jpg,0.898423969745636,0.10157599300146103,a_noamd
N0002.jpg,0.9349263310432434,0.0650736540555954,a_noamd
N0003.jpg,0.8928964138031006,0.10710357874631882,a_noamd
N0004.jpg,0.9401904940605164,0.05980955436825752,a_noamd
N0005.jpg,0.9077963829040527,0.09220355749130249,a_noamd
N0006.jpg,0.9353915452957153,0.06460852175951004,a_noamd
N0007.jpg,0.9461535811424255,0.05384647846221924,a_noamd
N0008.jpg,0.9421337246894836,0.057866308838129044,a_noamd
N0009.jpg,0.8958908915519714,0.10410906374454498,a_noamd
N0010.jpg,0.7363376021385193,0.2636623680591583,a_noamd
N0011.jpg,0.8127533197402954,0.18724669516086578,a_noamd
N0012.jpg,0.9343463182449341,0.0656537339091301,a_noamd
N0013.jpg,0.903204619884491,0.09679539501667023,a_noamd
N0014.jpg,0.9245638251304626,0.07543615996837616,a_noamd
N0015.jpg,0.9472424983978271,0.052757490426301956,a_noamd
N0016.jpg,0.5234604477882385,0.4765395224094391,a_noamd
N0017.jpg,0.8021088242530823,0.19789119064807892,a_noamd
N0018.jpg,0.9182964563369751,0.0817035660147667,a_noamd
N0019.jpg,0.883773922920227,0.11622609943151474,a_noamd
N0020.jpg,0.9276085495948792,0.07239146530628204,a_noamd
N0021.jpg,0.9327863454818726,0.06721365451812744,a_noamd
N0022.jpg,0.8845146894454956,0.11548534035682678,a_noamd
N0023.jpg,0.19273938238620758,0.8072605729103088,b_amd
N0024.jpg,0.29537662863731384,0.7046233415603638,b_amd
N0025.jpg,0.924168586730957,0.07583146542310715,a_noamd
N0026.jpg,0.8882015347480774,0.11179841309785843,a_noamd
N0027.jpg,0.9457433223724365,0.05425668880343437,a_noamd
N0028.jpg,0.9414227604866028,0.05857723206281662,a_noamd
N0029.jpg,0.8777721524238586,0.12222784757614136,a_noamd
N0030.jpg,0.8428217172622681,0.15717822313308716,a_noamd
N0031.jpg,0.8584734797477722,0.1415265053510666,a_noamd
N0032.jpg,0.20794592797756195,0.7920540571212769,b_amd
N0033.jpg,0.9430861473083496,0.05691388249397278,a_noamd
