filename,score_a_noamd,score_b_amd,predicted_class
a_noamd/N0001.jpg,0.3737391531467438,0.6262608170509338,b_amd
a_noamd/N0002.jpg,0.8596028685569763,0.14039716124534607,a_noamd
a_noamd/N0003.jpg,0.8791998028755188,0.12080016732215881,a_noamd
a_noamd/N0004.jpg,0.8374289870262146,0.16257107257843018,a_noamd
a_noamd/N0005.jpg,0.5400534272193909,0.45994651317596436,a_noamd
a_noamd/N0006.jpg,0.8262593746185303,0.17374064028263092,a_noamd
a_noamd/N0007.jpg,0.9109841585159302,0.08901582658290863,a_noamd
a_noamd/N0008.jpg,0.9141088724136353,0.08589109033346176,a_noamd
a_noamd/N0009.jpg,0.8864787220954895,0.11352130025625229,a_noamd
a_noamd/N0010.jpg,0.50804203748703,0.49195802211761475,a_noamd
a_noamd/N0011.jpg,0.5923455357551575,0.40765443444252014,a_noamd
a_noamd/N0012.jpg,0.900001585483551,0.0999983698129654,a_noamd
a_noamd/N0013.jpg,0.9003954529762268,0.09960459172725677,a_noamd
a_noamd/N0014.jpg,0.8832299709320068,0.11677004396915436,a_noamd
a_noamd/N0015.jpg,0.7126539349555969,0.28734612464904785,a_noamd
a_noamd/N0016.jpg,0.6566076874732971,0.3433922827243805,a_noamd
a_noamd/N0017.jpg,0.9095168113708496,0.09048324078321457,a_noamd
a_noamd/N0018.jpg,0.9023786783218384,0.09762126207351685,a_noamd
a_noamd/N0019.jpg,0.8894462585449219,0.11055374145507812,a_noamd
a_noamd/N0020.jpg,0.8560267090797424,0.14397326111793518,a_noamd
a_noamd/N0021.jpg,0.8366078734397888,0.1633920818567276,a_noamd
a_noamd/N0022.jpg,0.8099992871284485,0.19000068306922913,a_noamd
a_noamd/N0023.jpg,0.3927011787891388,0.6072988510131836,b_amd
a_noamd/N0024.jpg,0.4168980121612549,0.5831019878387451,b_amd
a_noamd/N0025.jpg,0.8925899863243103,0.10741004347801208,a_noamd
a_noamd/N0026.jpg,0.9076358079910278,0.09236414730548859,a_noamd
a_noamd/N0027.jpg,0.8638949990272522,0.1361050307750702,a_noamd
a_noamd/N0028.jpg,0.876017689704895,0.12398231029510498,a_noamd
a_noamd/N0029.jpg,0.872679591178894,0.12732036411762238,a_noamd
a_noamd/N0030.jpg,0.7334166169166565,0.2665833532810211,a_noamd
a_noamd/N0031.jpg,0.9070512652397156,0.09294876456260681,a_noamd
a_noamd/N0032.jpg,0.909844696521759,0.09015530347824097,a_noamd
a_noamd/N0033.jpg,0.8707349300384521,0.12926506996154785,a_noamd
a_noamd/N0034.jpg,0.8278810977935791,0.1721189022064209,a_noamd
a_noamd/N0035.jpg,0.6984457969665527,0.3015541732311249,a_noamd
a_noamd/N0036.jpg,0.6250833868980408,0.37491655349731445,a_noamd
a_noamd/N0037.jpg,0.9087216854095459,0.0912783071398735,a_noamd
a_noamd/N0038.jpg,0.8784835934638977,0.12151645123958588,a_noamd
a_noamd/N0039.jpg,0.2916041314601898,0.7083958983421326,b_amd
a_noamd/N0040.jpg,0.2923341989517212,0.7076658010482788,b_amd
a_noamd/N0041.jpg,0.2407362163066864,0.7592637538909912,b_amd
a_noamd/N0042.jpg,0.16670255362987518,0.8332974314689636,b_amd
a_noamd/N0043.jpg,0.2969276010990143,0.7030723690986633,b_amd
a_noamd/N0044.jpg,0.7700337171554565,0.22996628284454346,a_noamd
a_noamd/N0045.jpg,0.7533445954322815,0.24665537476539612,a_noamd
a_noamd/N0046.jpg,0.9220301508903503,0.07796983420848846,a_noamd
a_noamd/N0047.jpg,0.5543447136878967,0.4456552565097809,a_noamd
a_noamd/N0048.jpg,0.8507096767425537,0.1492903083562851,a_noamd
a_noamd/N0049.jpg,0.9018999338150024,0.09810011833906174,a_noamd
a_noamd/N0050.jpg,0.8090653419494629,0.1909347027540207,a_noamd
a_noamd/N0051.jpg,0.8951377272605896,0.10486219823360443,a_noamd
a_noamd/N0052.jpg,0.5074552893638611,0.4925447106361389,a_noamd
a_noamd/N0053.jpg,0.5682911276817322,0.4317089021205902,a_noamd
a_noamd/N0054.jpg,0.7710195183753967,0.22898048162460327,a_noamd
a_noamd/N0055.jpg,0.7049173712730408,0.29508259892463684,a_noamd
a_noamd/N0056.jpg,0.7058858871459961,0.2941141128540039,a_noamd
a_noamd/N0057.jpg,0.7186052799224854,0.28139472007751465,a_noamd
a_noamd/N0058.jpg,0.80708247423172,0.19291749596595764,a_noamd
a_noamd/N0059.jpg,0.7837410569190979,0.21625888347625732,a_noamd
a_noamd/N0060.jpg,0.8887906670570374,0.11120935529470444,a_noamd
a_noamd/N0061.jpg,0.8514652252197266,0.1485348343849182,a_noamd
a_noamd/N0062.jpg,0.8778281211853027,0.12217185646295547,a_noamd
a_noamd/N0063.jpg,0.879374086856842,0.12062593549489975,a_noamd
a_noamd/N0064.jpg,0.9183557033538818,0.08164426684379578,a_noamd
a_noamd/N0065.jpg,0.6606664657592773,0.33933350443840027,a_noamd
a_noamd/N0066.jpg,0.09738443046808243,0.9026156067848206,b_amd
a_noamd/N0067.jpg,0.17180779576301575,0.8281921744346619,b_amd
a_noamd/N0068.jpg,0.8619112968444824,0.13808871805667877,a_noamd
a_noamd/N0069.jpg,0.9068726897239685,0.09312727302312851,a_noamd
a_noamd/N0070.jpg,0.8675346374511719,0.13246533274650574,a_noamd
a_noamd/N0071.jpg,0.8345401287078857,0.16545984148979187,a_noamd
a_noamd/N0072.jpg,0.9189109802246094,0.08108894526958466,a_noamd
a_noamd/N0073.jpg,0.9121156334877014,0.08788439631462097,a_noamd
a_noamd/N0074.jpg,0.9254028797149658,0.0745970830321312,a_noamd
a_noamd/N0075.jpg,0.7441285252571106,0.255871444940567,a_noamd
a_noamd/N0076.jpg,0.9008406400680542,0.099159374833107,a_noamd
a_noamd/N0077.jpg,0.7895258069038391,0.2104741930961609,a_noamd
a_noamd/N0078.jpg,0.8956342339515686,0.10436572134494781,a_noamd
a_noamd/N0079.jpg,0.8157666325569153,0.18423333764076233,a_noamd
a_noamd/N0080.jpg,0.8911639451980591,0.10883603245019913,a_noamd
a_noamd/N0081.jpg,0.9045552015304565,0.09544480592012405,a_noamd
a_noamd/N0082.jpg,0.8950071930885315,0.10499285161495209,a_noamd
a_noamd/N0083.jpg,0.8081745505332947,0.1918254792690277,a_noamd
a_noamd/N0084.jpg,0.8451532125473022,0.15484674274921417,a_noamd
a_noamd/N0085.jpg,0.7583832144737244,0.24161678552627563,a_noamd
a_noamd/N0086.jpg,0.553180992603302,0.4468189775943756,a_noamd
a_noamd/N0087.jpg,0.6966922879219055,0.3033076822757721,a_noamd
a_noamd/N0088.jpg,0.7899158596992493,0.21008408069610596,a_noamd
a_noamd/N0089.jpg,0.8826116919517517,0.11738835275173187,a_noamd
a_noamd/N0090.jpg,0.9130451679229736,0.08695478737354279,a_noamd
a_noamd/N0091.jpg,0.8796809911727905,0.12031900882720947,a_noamd
a_noamd/N0092.jpg,0.8609387278556824,0.13906124234199524,a_noamd
a_noamd/N0093.jpg,0.9015952348709106,0.09840472042560577,a_noamd
a_noamd/N0094.jpg,0.8800539374351501,0.11994609981775284,a_noamd
a_noamd/N0095.jpg,0.9083406925201416,0.09165926277637482,a_noamd
a_noamd/N0096.jpg,0.8201009631156921,0.17989900708198547,a_noamd
a_noamd/N0097.jpg,0.3161638081073761,0.6838362216949463,b_amd
a_noamd/N0098.jpg,0.48003917932510376,0.5199608206748962,b_amd
a_noamd/N0099.jpg,0.8226094841957092,0.17739048600196838,a_noamd
a_noamd/N0100.jpg,0.31945160031318665,0.680548369884491,b_amd
a_noamd/N0101.jpg,0.48710471391677856,0.5128952860832214,b_amd
a_noamd/N0102.jpg,0.892389714717865,0.10761028528213501,a_noamd
a_noamd/N0103.jpg,0.8767839670181274,0.12321606278419495,a_noamd
a_noamd/N0104.jpg,0.9063589572906494,0.09364096075296402,a_noamd
a_noamd/N0105.jpg,0.8772769570350647,0.12272302806377411,a_noamd
a_noamd/N0106.jpg,0.40749886631965637,0.592501163482666,b_amd
