filename,score_anormal,score_cglaucoma,predicted_class
anormal/image_001_170.jpg,0.940693199634552,0.05930677428841591,anormal
anormal/image_002_202.jpg,0.8858867883682251,0.1141132041811943,anormal
anormal/image_003_50.jpg,0.9738030433654785,0.026196999475359917,anormal
anormal/image_004_65.jpg,0.9661534428596497,0.03384651616215706,anormal
anormal/image_005_13.jpg,0.9042394757270813,0.0957605391740799,anormal
anormal/image_006_4.jpg,0.9089446067810059,0.09105539321899414,anormal
anormal/image_007_5.jpg,0.9657495617866516,0.034250468015670776,anormal
anormal/image_008_116.jpg,0.8474289774894714,0.15257097780704498,anormal
anormal/image_009_125.jpg,0.9364562034606934,0.06354376673698425,anormal
anormal/image_010_41.jpg,0.9453622698783875,0.054637763649225235,anormal
anormal/image_011_214.jpg,0.969372034072876,0.030627982690930367,anormal
anormal/image_012_56.jpg,0.9477589726448059,0.05224098265171051,anormal
anormal/image_013_71.jpg,0.9194756150245667,0.08052433282136917,anormal
anormal/image_014_59.jpg,0.9407795071601868,0.05922051891684532,anormal
anormal/image_015_209.jpg,0.963940441608429,0.03605950251221657,anormal
anormal/image_016_82.jpg,0.8080130219459534,0.19198691844940186,anormal
anormal/image_017_93.jpg,0.9671335816383362,0.03286641091108322,anormal
anormal/image_018_120.jpg,0.9124321341514587,0.08756783604621887,anormal
anormal/image_019_168.jpg,0.8507047295570374,0.14929525554180145,anormal
anormal/image_020_10.jpg,0.8235393166542053,0.1764606237411499,anormal
anormal/image_021_26.jpg,0.9262760877609253,0.0737239271402359,anormal
anormal/image_022_55.jpg,0.9307835698127747,0.06921643018722534,anormal
anormal/image_023_103.jpg,0.8315152525901794,0.16848468780517578,anormal
anormal/image_024_200.jpg,0.9259361028671265,0.07406390458345413,anormal
anormal/image_025_99.jpg,0.7568836808204651,0.24311627447605133,anormal
anormal/image_026_146.jpg,0.9604219794273376,0.03957805037498474,anormal
anormal/image_027_32.jpg,0.941333532333374,0.05866646394133568,anormal
anormal/image_028_96.jpg,0.9384879469871521,0.06151203811168671,anormal
anormal/image_029_217.jpg,0.9596030712127686,0.040396980941295624,anormal
anormal/image_030_219.jpg,0.9629366397857666,0.0370633490383625,anormal
anormal/image_031_49.jpg,0.8002349734306335,0.19976499676704407,anormal
anormal/image_032_39.jpg,0.9497354626655579,0.05026455596089363,anormal
anormal/image_033_187.jpg,0.8875318765640259,0.11246814578771591,anormal
anormal/image_034_36.jpg,0.6982916593551636,0.30170831084251404,anormal
anormal/image_035_160.jpg,0.909953236579895,0.0900467187166214,anormal
anormal/image_036_25.jpg,0.8495190143585205,0.15048100054264069,anormal
anormal/image_037_178.jpg,0.95779949426651,0.04220057651400566,anormal
anormal/image_038_95.jpg,0.9483599662780762,0.05164002627134323,anormal
anormal/image_039_12.jpg,0.892744243144989,0.10725570470094681,anormal
anormal/image_040_16.jpg,0.8429464101791382,0.1570536345243454,anormal
anormal/image_041_108.jpg,0.558064341545105,0.4419356882572174,anormal
anormal/image_042_63.jpg,0.9503166079521179,0.049683406949043274,anormal
anormal/image_043_54.jpg,0.7494320869445801,0.25056788325309753,anormal
anormal/image_044_70.jpg,0.9743303060531616,0.025669634342193604,anormal
anormal/image_045_182.jpg,0.8230435252189636,0.1769564151763916,anormal
anormal/image_046_64.jpg,0.9663326144218445,0.033667389303445816,anormal
anormal/image_047_143.jpg,0.8725152611732483,0.1274847388267517,anormal
anormal/image_048_130.jpg,0.9110729098320007,0.08892713487148285,anormal
anormal/image_049_105.jpg,0.9688037037849426,0.031196214258670807,anormal
anormal/image_050_163.jpg,0.8624086380004883,0.1375913769006729,anormal
