image_names,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051020_43808_0100_PP_967.png,anodr,0.7861328125,0.0643310546875,0.140380859375,0.002147674560546875,0.007099151611328125
../../../data/data_MESSIDOR2/test/anodr/20051020_44261_0100_PP_1191.png,anodr,0.9951171875,0.00400543212890625,0.0006632804870605469,2.014636993408203e-05,9.018182754516602e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44284_0100_PP_502.png,anodr,0.99560546875,0.003505706787109375,0.0007524490356445312,2.300739288330078e-05,0.00010532140731811523
../../../data/data_MESSIDOR2/test/anodr/20051020_44338_0100_PP_547.png,anodr,0.73291015625,0.10015869140625,0.1448974609375,0.004802703857421875,0.0173187255859375
../../../data/data_MESSIDOR2/test/anodr/20051020_44400_0100_PP_920.png,anodr,0.89111328125,0.06732177734375,0.037689208984375,0.0006952285766601562,0.0031948089599609375
../../../data/data_MESSIDOR2/test/anodr/20051020_44431_0100_PP_514.png,anodr,0.77490234375,0.1036376953125,0.11053466796875,0.0019321441650390625,0.00893402099609375
../../../data/data_MESSIDOR2/test/anodr/20051020_44692_0100_PP_419.png,anodr,0.98095703125,0.01039886474609375,0.007442474365234375,0.00016939640045166016,0.0008521080017089844
../../../data/data_MESSIDOR2/test/anodr/20051020_44714_0100_PP_1199.png,anodr,0.98876953125,0.0088958740234375,0.0018758773803710938,3.49879264831543e-05,0.00019347667694091797
../../../data/data_MESSIDOR2/test/anodr/20051020_44982_0100_PP_486.png,anodr,0.98046875,0.0132598876953125,0.005535125732421875,0.0001252889633178711,0.0005474090576171875
../../../data/data_MESSIDOR2/test/anodr/20051020_56791_0100_PP_1185.png,anodr,0.9921875,0.006134033203125,0.0016012191772460938,4.035234451293945e-05,0.0001888275146484375
../../../data/data_MESSIDOR2/test/anodr/20051020_57157_0100_PP_971.png,anodr,0.994140625,0.004726409912109375,0.0011796951293945312,3.165006637573242e-05,0.0001544952392578125
../../../data/data_MESSIDOR2/test/anodr/20051020_57967_0100_PP_829.png,anodr,0.986328125,0.01108551025390625,0.002216339111328125,3.933906555175781e-05,0.00022971630096435547
../../../data/data_MESSIDOR2/test/anodr/20051020_58065_0100_PP_561.png,anodr,0.9775390625,0.018524169921875,0.0037097930908203125,4.488229751586914e-05,0.00024127960205078125
../../../data/data_MESSIDOR2/test/anodr/20051020_61757_0100_PP_484.png,anodr,0.99560546875,0.0034999847412109375,0.0008072853088378906,2.110004425048828e-05,9.328126907348633e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_62461_0100_PP_76.png,anodr,0.9677734375,0.0209197998046875,0.01044464111328125,0.00020313262939453125,0.0007429122924804688
../../../data/data_MESSIDOR2/test/anodr/20051020_62510_0100_PP_106.png,anodr,0.8515625,0.0767822265625,0.066162109375,0.0011539459228515625,0.004405975341796875
../../../data/data_MESSIDOR2/test/anodr/20051020_62577_0100_PP_479.png,anodr,0.98486328125,0.00984954833984375,0.004749298095703125,9.882450103759766e-05,0.00044989585876464844
../../../data/data_MESSIDOR2/test/anodr/20051020_62615_0100_PP_294.png,anodr,0.9892578125,0.007434844970703125,0.0029850006103515625,7.259845733642578e-05,0.0003154277801513672
../../../data/data_MESSIDOR2/test/anodr/20051020_63269_0100_PP_1183.png,anodr,0.99169921875,0.006305694580078125,0.0017766952514648438,4.214048385620117e-05,0.00019252300262451172
../../../data/data_MESSIDOR2/test/anodr/20051020_63337_0100_PP_471.png,anodr,0.9853515625,0.01100921630859375,0.0031414031982421875,6.115436553955078e-05,0.0002872943878173828
../../../data/data_MESSIDOR2/test/anodr/20051020_64249_0100_PP_1004.png,anodr,0.99267578125,0.005016326904296875,0.0022716522216796875,5.412101745605469e-05,0.00022482872009277344
../../../data/data_MESSIDOR2/test/anodr/20051020_64388_0100_PP_1194.png,anodr,0.9970703125,0.0025157928466796875,0.0005249977111816406,1.6808509826660156e-05,7.909536361694336e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_64653_0100_PP_124.png,anodr,0.92626953125,0.04638671875,0.025787353515625,0.0002551078796386719,0.0010995864868164062
../../../data/data_MESSIDOR2/test/anodr/20051020_64775_0100_PP_480.png,anodr,0.98974609375,0.0084686279296875,0.0016880035400390625,2.9802322387695312e-05,0.0001405477523803711
../../../data/data_MESSIDOR2/test/anodr/20051020_64836_0100_PP_1270.png,anodr,0.98828125,0.008453369140625,0.002994537353515625,4.774332046508789e-05,0.0002079010009765625
