image_names,predicted_class,prob_a_noamd,prob_b_amd
../../../data/data_UKBB/test/a_noamd/1018113_21015_1_0.png,a_noamd,0.9775390625,0.0226898193359375
../../../data/data_UKBB/test/a_noamd/1020777_21015_1_0.png,a_noamd,0.89697265625,0.10321044921875
../../../data/data_UKBB/test/a_noamd/1026486_21016_0_0.png,a_noamd,0.86669921875,0.1331787109375
../../../data/data_UKBB/test/a_noamd/1036537_21016_0_0.png,a_noamd,0.95703125,0.043212890625
../../../data/data_UKBB/test/a_noamd/1039702_21015_1_0.png,a_noamd,0.98095703125,0.0188446044921875
../../../data/data_UKBB/test/a_noamd/1046092_21015_0_0.png,a_noamd,0.880859375,0.11920166015625
../../../data/data_UKBB/test/a_noamd/1064334_21016_0_0.png,b_amd,0.290771484375,0.708984375
../../../data/data_UKBB/test/a_noamd/1103313_21016_0_0.png,b_amd,0.0445556640625,0.95556640625
../../../data/data_UKBB/test/a_noamd/1107730_21015_0_0.png,a_noamd,0.9931640625,0.00678253173828125
../../../data/data_UKBB/test/a_noamd/1134266_21015_0_0.png,a_noamd,0.98388671875,0.01593017578125
../../../data/data_UKBB/test/a_noamd/1167873_21016_0_0.png,a_noamd,0.9013671875,0.09857177734375
../../../data/data_UKBB/test/a_noamd/1169358_21015_1_0.png,a_noamd,0.98095703125,0.0188446044921875
../../../data/data_UKBB/test/a_noamd/1170584_21016_0_0.png,a_noamd,0.94873046875,0.051513671875
../../../data/data_UKBB/test/a_noamd/1175155_21016_0_0.png,a_noamd,0.92529296875,0.07489013671875
../../../data/data_UKBB/test/a_noamd/1178859_21016_0_0.png,a_noamd,0.92822265625,0.07196044921875
../../../data/data_UKBB/test/a_noamd/1184375_21016_1_0.png,a_noamd,0.51611328125,0.483642578125
../../../data/data_UKBB/test/a_noamd/1186967_21016_0_0.png,b_amd,0.048004150390625,0.9521484375
../../../data/data_UKBB/test/a_noamd/1197089_21016_0_0.png,a_noamd,0.9970703125,0.0030689239501953125
../../../data/data_UKBB/test/a_noamd/1197343_21015_0_0.png,a_noamd,0.791015625,0.209228515625
../../../data/data_UKBB/test/a_noamd/1220742_21016_0_0.png,a_noamd,0.9736328125,0.026580810546875
../../../data/data_UKBB/test/a_noamd/1223318_21016_0_0.png,a_noamd,0.9873046875,0.012603759765625
../../../data/data_UKBB/test/a_noamd/1230171_21016_0_0.png,a_noamd,0.79296875,0.206787109375
../../../data/data_UKBB/test/a_noamd/1250082_21016_0_0.png,a_noamd,0.9755859375,0.02435302734375
../../../data/data_UKBB/test/a_noamd/1260458_21016_0_0.png,a_noamd,0.9150390625,0.08477783203125
../../../data/data_UKBB/test/a_noamd/1261685_21016_0_0.png,a_noamd,0.99560546875,0.004634857177734375
../../../data/data_UKBB/test/a_noamd/1267094_21016_0_0.png,a_noamd,0.86328125,0.13671875
../../../data/data_UKBB/test/a_noamd/1275770_21015_0_0.png,a_noamd,0.92919921875,0.070556640625
../../../data/data_UKBB/test/a_noamd/1322575_21016_0_0.png,a_noamd,0.837890625,0.162353515625
../../../data/data_UKBB/test/a_noamd/1330933_21015_0_0.png,b_amd,0.172607421875,0.82763671875
../../../data/data_UKBB/test/a_noamd/1334474_21015_0_0.png,b_amd,0.437255859375,0.56298828125
../../../data/data_UKBB/test/a_noamd/1346072_21016_0_0.png,a_noamd,0.54345703125,0.456787109375
../../../data/data_UKBB/test/a_noamd/1350271_21016_0_0.png,a_noamd,0.896484375,0.10357666015625
../../../data/data_UKBB/test/a_noamd/1359631_21015_1_0.png,a_noamd,0.9970703125,0.003021240234375
../../../data/data_UKBB/test/a_noamd/1372500_21016_0_0.png,b_amd,0.153564453125,0.8466796875
../../../data/data_UKBB/test/a_noamd/1407787_21015_1_0.png,a_noamd,0.99755859375,0.002620697021484375
../../../data/data_UKBB/test/a_noamd/1412963_21015_0_0.png,a_noamd,0.76513671875,0.23486328125
../../../data/data_UKBB/test/a_noamd/1429525_21016_0_0.png,b_amd,0.431396484375,0.568359375
../../../data/data_UKBB/test/a_noamd/1434744_21016_0_0.png,a_noamd,0.91015625,0.08990478515625
../../../data/data_UKBB/test/a_noamd/1438121_21015_0_0.png,a_noamd,0.9912109375,0.00878143310546875
../../../data/data_UKBB/test/a_noamd/1438217_21016_0_0.png,b_amd,0.21142578125,0.78857421875
../../../data/data_UKBB/test/a_noamd/1465849_21015_0_0.png,a_noamd,0.75927734375,0.2406005859375
../../../data/data_UKBB/test/a_noamd/1486263_21015_0_0.png,a_noamd,0.7587890625,0.2410888671875
../../../data/data_UKBB/test/a_noamd/1494464_21015_0_0.png,a_noamd,0.9951171875,0.0050506591796875
../../../data/data_UKBB/test/a_noamd/1495365_21015_1_0.png,a_noamd,0.9775390625,0.0223541259765625
../../../data/data_UKBB/test/a_noamd/1495979_21015_1_0.png,a_noamd,0.98291015625,0.0169830322265625
../../../data/data_UKBB/test/a_noamd/1499051_21015_0_0.png,a_noamd,0.9580078125,0.04205322265625
../../../data/data_UKBB/test/a_noamd/1499671_21016_0_1.png,a_noamd,0.99755859375,0.0026683807373046875
../../../data/data_UKBB/test/a_noamd/1506781_21016_0_0.png,b_amd,0.3427734375,0.6572265625
../../../data/data_UKBB/test/a_noamd/1514959_21015_0_0.png,a_noamd,0.9384765625,0.0616455078125
../../../data/data_UKBB/test/a_noamd/1515498_21016_0_0.png,a_noamd,0.9970703125,0.003154754638671875
../../../data/data_UKBB/test/a_noamd/1535030_21016_0_0.png,a_noamd,0.9697265625,0.030181884765625
../../../data/data_UKBB/test/a_noamd/1537998_21015_1_1.png,a_noamd,0.99267578125,0.00713348388671875
../../../data/data_UKBB/test/a_noamd/1552660_21016_0_0.png,a_noamd,0.96923828125,0.0305633544921875
../../../data/data_UKBB/test/a_noamd/1553749_21016_0_0.png,a_noamd,0.9375,0.06243896484375
../../../data/data_UKBB/test/a_noamd/1553751_21015_0_0.png,b_amd,0.3779296875,0.6220703125
../../../data/data_UKBB/test/a_noamd/1557480_21016_1_0.png,a_noamd,0.6279296875,0.372314453125
../../../data/data_UKBB/test/a_noamd/1560389_21015_0_0.png,a_noamd,0.9765625,0.023345947265625
../../../data/data_UKBB/test/a_noamd/1574898_21016_0_0.png,a_noamd,0.76416015625,0.236083984375
../../../data/data_UKBB/test/a_noamd/1601635_21016_0_0.png,a_noamd,0.9013671875,0.09844970703125
../../../data/data_UKBB/test/a_noamd/1632106_21016_1_0.png,a_noamd,0.9140625,0.08587646484375
../../../data/data_UKBB/test/a_noamd/1652487_21016_1_0.png,a_noamd,0.90576171875,0.093994140625
../../../data/data_UKBB/test/a_noamd/1663149_21016_0_0.png,a_noamd,0.9873046875,0.01245880126953125
../../../data/data_UKBB/test/a_noamd/1681117_21016_0_0.png,a_noamd,0.81494140625,0.1849365234375
../../../data/data_UKBB/test/a_noamd/1697220_21015_0_0.png,a_noamd,0.5,0.5
../../../data/data_UKBB/test/a_noamd/1704670_21015_0_0.png,a_noamd,0.9345703125,0.06536865234375
../../../data/data_UKBB/test/a_noamd/1708747_21016_0_0.png,a_noamd,0.83984375,0.1602783203125
../../../data/data_UKBB/test/a_noamd/1730885_21016_0_0.png,a_noamd,0.9462890625,0.05389404296875
../../../data/data_UKBB/test/a_noamd/1736297_21016_0_0.png,a_noamd,0.82470703125,0.17529296875
../../../data/data_UKBB/test/a_noamd/1737240_21015_1_0.png,a_noamd,0.990234375,0.00972747802734375
../../../data/data_UKBB/test/a_noamd/1782210_21016_0_0.png,a_noamd,0.927734375,0.07232666015625
../../../data/data_UKBB/test/a_noamd/1826552_21016_0_0.png,a_noamd,0.99365234375,0.006206512451171875
../../../data/data_UKBB/test/a_noamd/1840708_21015_1_0.png,a_noamd,0.9951171875,0.005069732666015625
../../../data/data_UKBB/test/a_noamd/1844778_21016_1_0.png,a_noamd,0.93408203125,0.06597900390625
../../../data/data_UKBB/test/a_noamd/1855075_21015_0_0.png,a_noamd,0.990234375,0.00972747802734375
../../../data/data_UKBB/test/a_noamd/1862962_21015_0_0.png,a_noamd,0.9453125,0.0545654296875
../../../data/data_UKBB/test/a_noamd/1897613_21016_0_0.png,a_noamd,0.95654296875,0.043701171875
../../../data/data_UKBB/test/a_noamd/1897754_21016_0_0.png,b_amd,0.07061767578125,0.92919921875
../../../data/data_UKBB/test/a_noamd/1902295_21016_0_0.png,a_noamd,0.9560546875,0.044097900390625
../../../data/data_UKBB/test/a_noamd/1912841_21016_0_0.png,a_noamd,0.5458984375,0.453857421875
../../../data/data_UKBB/test/a_noamd/1926601_21015_1_0.png,b_amd,0.478759765625,0.521484375
../../../data/data_UKBB/test/a_noamd/1937126_21015_0_0.png,a_noamd,0.90576171875,0.0941162109375
../../../data/data_UKBB/test/a_noamd/1951687_21015_0_0.png,a_noamd,0.931640625,0.06817626953125
../../../data/data_UKBB/test/a_noamd/1959318_21015_0_0.png,a_noamd,0.95458984375,0.04547119140625
../../../data/data_UKBB/test/a_noamd/1965435_21015_1_0.png,a_noamd,0.939453125,0.060760498046875
../../../data/data_UKBB/test/a_noamd/1970295_21016_0_0.png,a_noamd,0.91552734375,0.0843505859375
../../../data/data_UKBB/test/a_noamd/1973049_21015_1_0.png,a_noamd,0.75244140625,0.247314453125
../../../data/data_UKBB/test/a_noamd/1984835_21016_0_0.png,a_noamd,0.986328125,0.01374053955078125
../../../data/data_UKBB/test/a_noamd/1986875_21016_0_0.png,a_noamd,0.9931640625,0.00702667236328125
../../../data/data_UKBB/test/a_noamd/2003584_21016_0_0.png,a_noamd,0.9677734375,0.032470703125
../../../data/data_UKBB/test/a_noamd/2016718_21015_0_0.png,b_amd,0.03857421875,0.96142578125
../../../data/data_UKBB/test/a_noamd/2020618_21016_1_0.png,a_noamd,0.63671875,0.36328125
../../../data/data_UKBB/test/a_noamd/2021853_21015_1_0.png,a_noamd,0.78125,0.21875
../../../data/data_UKBB/test/a_noamd/2039753_21016_1_0.png,a_noamd,0.9970703125,0.0030269622802734375
../../../data/data_UKBB/test/a_noamd/2071319_21016_0_0.png,a_noamd,0.6875,0.312255859375
../../../data/data_UKBB/test/a_noamd/2088201_21015_0_0.png,a_noamd,0.947265625,0.052703857421875
../../../data/data_UKBB/test/a_noamd/2102048_21015_0_0.png,a_noamd,0.98486328125,0.01515960693359375
../../../data/data_UKBB/test/a_noamd/2102787_21015_0_0.png,a_noamd,0.974609375,0.025543212890625
../../../data/data_UKBB/test/a_noamd/2109806_21016_0_0.png,a_noamd,0.9853515625,0.0144195556640625
../../../data/data_UKBB/test/a_noamd/2120628_21016_0_0.png,a_noamd,0.7041015625,0.2958984375
../../../data/data_UKBB/test/a_noamd/2128348_21015_0_0.png,a_noamd,0.970703125,0.02911376953125
../../../data/data_UKBB/test/a_noamd/2133699_21016_1_0.png,a_noamd,0.9970703125,0.0026988983154296875
../../../data/data_UKBB/test/a_noamd/2140974_21015_1_0.png,a_noamd,0.9912109375,0.00882720947265625
../../../data/data_UKBB/test/a_noamd/2154562_21016_0_0.png,a_noamd,0.921875,0.0782470703125
../../../data/data_UKBB/test/a_noamd/2156701_21015_0_0.png,b_amd,0.2242431640625,0.77587890625
../../../data/data_UKBB/test/a_noamd/2163214_21015_0_0.png,a_noamd,0.97412109375,0.0257110595703125
../../../data/data_UKBB/test/a_noamd/2165184_21015_0_0.png,a_noamd,0.642578125,0.357421875
../../../data/data_UKBB/test/a_noamd/2173281_21015_0_0.png,a_noamd,0.94189453125,0.05828857421875
../../../data/data_UKBB/test/a_noamd/2183408_21016_0_0.png,a_noamd,0.86083984375,0.138916015625
../../../data/data_UKBB/test/a_noamd/2192806_21015_0_0.png,a_noamd,0.9970703125,0.0030460357666015625
../../../data/data_UKBB/test/a_noamd/2202486_21016_0_0.png,a_noamd,0.96826171875,0.031707763671875
../../../data/data_UKBB/test/a_noamd/2215678_21015_1_0.png,a_noamd,0.919921875,0.0802001953125
../../../data/data_UKBB/test/a_noamd/2232012_21015_1_0.png,a_noamd,0.9443359375,0.055511474609375
../../../data/data_UKBB/test/a_noamd/2247731_21015_0_0.png,a_noamd,0.91455078125,0.08538818359375
../../../data/data_UKBB/test/a_noamd/2270075_21016_0_0.png,a_noamd,0.9970703125,0.0030345916748046875
../../../data/data_UKBB/test/a_noamd/2275268_21015_0_0.png,a_noamd,0.63134765625,0.368408203125
