image_names,predicted_class,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0001.jpg,a_noamd,0.86669921875,0.1331787109375
../../../data/data_ADAM/test/a_noamd/N0002.jpg,a_noamd,0.75390625,0.24609375
../../../data/data_ADAM/test/a_noamd/N0003.jpg,a_noamd,0.86376953125,0.1361083984375
../../../data/data_ADAM/test/a_noamd/N0004.jpg,a_noamd,0.78857421875,0.21142578125
../../../data/data_ADAM/test/a_noamd/N0005.jpg,a_noamd,0.82470703125,0.17529296875
../../../data/data_ADAM/test/a_noamd/N0006.jpg,a_noamd,0.96826171875,0.031829833984375
../../../data/data_ADAM/test/a_noamd/N0007.jpg,a_noamd,0.9580078125,0.042022705078125
../../../data/data_ADAM/test/a_noamd/N0008.jpg,a_noamd,0.96728515625,0.032745361328125
../../../data/data_ADAM/test/a_noamd/N0009.jpg,a_noamd,0.943359375,0.056549072265625
../../../data/data_ADAM/test/a_noamd/N0010.jpg,b_amd,0.1910400390625,0.80908203125
../../../data/data_ADAM/test/a_noamd/N0011.jpg,a_noamd,0.83447265625,0.1656494140625
../../../data/data_ADAM/test/a_noamd/N0012.jpg,a_noamd,0.9580078125,0.0421142578125
../../../data/data_ADAM/test/a_noamd/N0013.jpg,a_noamd,0.9365234375,0.0633544921875
../../../data/data_ADAM/test/a_noamd/N0014.jpg,a_noamd,0.9287109375,0.0711669921875
../../../data/data_ADAM/test/a_noamd/N0015.jpg,a_noamd,0.931640625,0.06817626953125
../../../data/data_ADAM/test/a_noamd/N0016.jpg,a_noamd,0.8876953125,0.1124267578125
../../../data/data_ADAM/test/a_noamd/N0017.jpg,a_noamd,0.958984375,0.041046142578125
../../../data/data_ADAM/test/a_noamd/N0018.jpg,a_noamd,0.943359375,0.056549072265625
../../../data/data_ADAM/test/a_noamd/N0019.jpg,a_noamd,0.94189453125,0.058197021484375
../../../data/data_ADAM/test/a_noamd/N0020.jpg,a_noamd,0.87060546875,0.1295166015625
../../../data/data_ADAM/test/a_noamd/N0021.jpg,a_noamd,0.9453125,0.054656982421875
../../../data/data_ADAM/test/a_noamd/N0022.jpg,a_noamd,0.91552734375,0.0843505859375
../../../data/data_ADAM/test/a_noamd/N0023.jpg,a_noamd,0.67236328125,0.327392578125
