filename,anormal_score,cglaucoma_score,prediction
image_001_170.jpg,0.5693020820617676,0.43069788813591003,anormal
image_002_202.jpg,0.9448155164718628,0.055184464901685715,anormal
image_003_50.jpg,0.22294534742832184,0.7770546674728394,cglaucoma
image_004_65.jpg,0.5634768009185791,0.4365231990814209,anormal
image_005_13.jpg,0.8214134573936462,0.17858655750751495,anormal
image_006_4.jpg,0.5582196116447449,0.4417804181575775,anormal
image_007_5.jpg,0.938037097454071,0.061962928622961044,anormal
image_008_116.jpg,0.32884639501571655,0.6711536049842834,cglaucoma
image_009_125.jpg,0.8511977791786194,0.1488022357225418,anormal
image_010_41.jpg,0.30176839232444763,0.6982316374778748,cglaucoma
image_011_214.jpg,0.8586450219154358,0.14135496318340302,anormal
image_012_56.jpg,0.22934852540493011,0.7706515192985535,cglaucoma
image_013_71.jpg,0.7187030911445618,0.28129690885543823,anormal
image_014_59.jpg,0.7314656972885132,0.2685343325138092,anormal
image_015_209.jpg,0.8808903694152832,0.1191096305847168,anormal
image_016_82.jpg,0.6764958500862122,0.32350412011146545,anormal
image_017_93.jpg,0.9299207925796509,0.07007920742034912,anormal
image_018_120.jpg,0.4277125895023346,0.572287380695343,cglaucoma
image_019_168.jpg,0.9168453812599182,0.08315461874008179,anormal
image_020_10.jpg,0.4179229140281677,0.5820770859718323,cglaucoma
image_021_26.jpg,0.8355094790458679,0.16449055075645447,anormal
image_022_55.jpg,0.14748650789260864,0.8525134325027466,cglaucoma
image_023_103.jpg,0.22202931344509125,0.7779706716537476,cglaucoma
image_024_200.jpg,0.38286104798316956,0.6171389222145081,cglaucoma
image_025_99.jpg,0.6563763618469238,0.34362366795539856,anormal
image_026_146.jpg,0.3458033800125122,0.6541966795921326,cglaucoma
image_027_32.jpg,0.7374944090843201,0.2625056505203247,anormal
image_028_96.jpg,0.777581512928009,0.22241845726966858,anormal
image_029_217.jpg,0.5515170693397522,0.448482871055603,anormal
image_030_219.jpg,0.6470816135406494,0.3529183864593506,anormal
image_031_49.jpg,0.25387561321258545,0.7461243867874146,cglaucoma
image_032_39.jpg,0.8860858082771301,0.11391423642635345,anormal
image_033_187.jpg,0.7938905358314514,0.20610949397087097,anormal
image_034_36.jpg,0.5208160281181335,0.47918394207954407,anormal
image_035_160.jpg,0.926458477973938,0.0735415369272232,anormal
image_036_25.jpg,0.3059837520122528,0.6940162181854248,cglaucoma
image_037_178.jpg,0.37228307127952576,0.6277168989181519,cglaucoma
image_038_95.jpg,0.9271925091743469,0.07280755043029785,anormal
image_039_12.jpg,0.4578375518321991,0.5421624779701233,cglaucoma
image_040_16.jpg,0.7244635224342346,0.27553653717041016,anormal
image_041_108.jpg,0.8300479054450989,0.16995210945606232,anormal
image_042_63.jpg,0.13488002121448517,0.8651199340820312,cglaucoma
image_043_54.jpg,0.5346651077270508,0.4653349220752716,anormal
image_044_70.jpg,0.8099995255470276,0.1900005042552948,anormal
image_045_182.jpg,0.5232119560241699,0.4767880439758301,anormal
image_046_64.jpg,0.9078839421272278,0.09211601316928864,anormal
image_047_143.jpg,0.8212941288948059,0.1787058711051941,anormal
image_048_130.jpg,0.7735579609870911,0.22644205391407013,anormal
image_049_105.jpg,0.49410438537597656,0.5058956146240234,cglaucoma
image_050_163.jpg,0.2599652409553528,0.7400347590446472,cglaucoma
image_051_190.jpg,0.9337177276611328,0.066282257437706,anormal
image_052_3.jpg,0.8804898262023926,0.1195102110505104,anormal
image_053_136.jpg,0.2653992176055908,0.734600841999054,cglaucoma
image_054_158.jpg,0.49355319142341614,0.5064468383789062,cglaucoma
image_055_139.jpg,0.652002215385437,0.34799784421920776,anormal
image_056_142.jpg,0.6501981616020203,0.34980180859565735,anormal
image_057_109.jpg,0.8191407322883606,0.1808592677116394,anormal
image_058_118.jpg,0.22651897370815277,0.773481011390686,cglaucoma
image_059_220.jpg,0.21240480244159698,0.7875952124595642,cglaucoma
image_060_79.jpg,0.8329977989196777,0.16700221598148346,anormal
image_061_44.jpg,0.9053753614425659,0.09462466835975647,anormal
image_062_135.jpg,0.4437711834907532,0.5562288165092468,cglaucoma
image_063_110.jpg,0.8238406181335449,0.17615939676761627,anormal
image_064_164.jpg,0.7591648101806641,0.24083516001701355,anormal
image_065_92.jpg,0.7140060663223267,0.28599393367767334,anormal
image_066_218.jpg,0.31409746408462524,0.6859025359153748,cglaucoma
image_067_127.jpg,0.6275390386581421,0.3724609315395355,anormal
image_068_173.jpg,0.7390235662460327,0.2609764039516449,anormal
image_069_184.jpg,0.8319588899612427,0.16804111003875732,anormal
image_070_212.jpg,0.7814198136329651,0.21858017146587372,anormal
image_071_154.jpg,0.808474063873291,0.1915259212255478,anormal
image_072_102.jpg,0.2599652409553528,0.7400347590446472,cglaucoma
image_073_179.jpg,0.8737858533859253,0.12621420621871948,anormal
image_074_37.jpg,0.70860356092453,0.29139643907546997,anormal
image_075_195.jpg,0.9581009745597839,0.04189906269311905,anormal
image_076_33.jpg,0.5971810817718506,0.4028189182281494,anormal
image_077_201.jpg,0.35752448439598083,0.6424754858016968,cglaucoma
image_078_67.jpg,0.7400768995285034,0.2599231004714966,anormal
image_079_15.jpg,0.6859884858131409,0.3140115439891815,anormal
image_080_157.jpg,0.2870185971260071,0.7129814028739929,cglaucoma
image_081_153.jpg,0.37959083914756775,0.6204091310501099,cglaucoma
image_082_9.jpg,0.16975252330303192,0.8302474617958069,cglaucoma
image_083_30.jpg,0.879802405834198,0.12019757926464081,anormal
image_084_34.jpg,0.8881679773330688,0.11183205991983414,anormal
image_085_61.jpg,0.8623563051223755,0.13764367997646332,anormal
image_086_24.jpg,0.7952463030815125,0.20475363731384277,anormal
image_087_210.jpg,0.8852567672729492,0.11474321782588959,anormal
image_088_175.jpg,0.6859884858131409,0.3140115439891815,anormal
image_089_38.jpg,0.8855209350585938,0.11447907984256744,anormal
image_090_145.jpg,0.8772014379501343,0.12279852479696274,anormal
image_091_223.jpg,0.8992316126823425,0.10076836496591568,anormal
image_092_1.jpg,0.9083360433578491,0.0916639044880867,anormal
image_093_140.jpg,0.16975252330303192,0.8302474617958069,cglaucoma
image_094_150.jpg,0.8503215312957764,0.14967845380306244,anormal
image_095_11.jpg,0.9262181520462036,0.07378184795379639,anormal
image_096_98.jpg,0.6025447845458984,0.3974551856517792,anormal
image_097_176.jpg,0.5517827868461609,0.4482171833515167,anormal
image_098_205.jpg,0.7726903557777405,0.22730956971645355,anormal
image_099_22.jpg,0.8272758722305298,0.17272411286830902,anormal
image_100_196.jpg,0.7288045287132263,0.2711954712867737,anormal
image_101_222.jpg,0.7557567954063416,0.24424321949481964,anormal
image_102_155.jpg,0.38767585158348083,0.6123241186141968,cglaucoma
image_103_204.jpg,0.3870337903499603,0.6129661798477173,cglaucoma
image_104_2.jpg,0.8535022735595703,0.1464976966381073,anormal
image_105_0.jpg,0.2817583680152893,0.7182416915893555,cglaucoma
image_106_141.jpg,0.5208129286766052,0.4791870415210724,anormal
image_107_166.jpg,0.6925230622291565,0.3074769377708435,anormal
image_108_188.jpg,0.7834703922271729,0.21652962267398834,anormal
image_109_76.jpg,0.5550278425216675,0.4449721574783325,anormal
image_110_199.jpg,0.6483535766601562,0.35164642333984375,anormal
image_111_58.jpg,0.9047679901123047,0.09523201733827591,anormal
image_112_111.jpg,0.27076566219329834,0.7292343378067017,cglaucoma
image_113_224.jpg,0.5189149379730225,0.48108506202697754,anormal
image_114_57.jpg,0.6579709053039551,0.3420290946960449,anormal
image_115_121.jpg,0.8941318392753601,0.1058681309223175,anormal
image_116_69.jpg,0.9050823450088501,0.0949176698923111,anormal
image_117_211.jpg,0.8809809684753418,0.11901906132698059,anormal
image_118_101.jpg,0.29415959119796753,0.7058404684066772,cglaucoma
image_119_194.jpg,0.1446727067232132,0.855327308177948,cglaucoma
image_120_17.jpg,0.5638700723648071,0.4361298978328705,anormal
image_121_189.jpg,0.16397519409656525,0.836024820804596,cglaucoma
image_122_6.jpg,0.8146472573280334,0.18535272777080536,anormal
image_123_35.jpg,0.8210253119468689,0.1789747178554535,anormal
image_124_126.jpg,0.16078554093837738,0.8392144441604614,cglaucoma
image_125_183.jpg,0.6792301535606384,0.32076987624168396,anormal
image_126_177.jpg,0.6097744107246399,0.3902255892753601,anormal
image_127_43.jpg,0.571962296962738,0.42803776264190674,anormal
image_128_60.jpg,0.7813118696212769,0.21868817508220673,anormal
image_129_156.jpg,0.7523869872093201,0.24761304259300232,anormal
image_130_104.jpg,0.25275418162345886,0.7472458481788635,cglaucoma
image_131_131.jpg,0.46390992403030396,0.536090075969696,cglaucoma
image_132_52.jpg,0.26883020997047424,0.7311698198318481,cglaucoma
image_133_75.jpg,0.7236241102218628,0.276375949382782,anormal
image_134_97.jpg,0.4329959750175476,0.5670040249824524,cglaucoma
image_135_90.jpg,0.259322851896286,0.7406771779060364,cglaucoma
image_136_128.jpg,0.45539528131484985,0.5446046590805054,cglaucoma
image_137_87.jpg,0.7473942041397095,0.2526058256626129,anormal
image_138_19.jpg,0.4141210615634918,0.5858789086341858,cglaucoma
image_139_167.jpg,0.4699564278125763,0.5300436019897461,cglaucoma
image_140_27.jpg,0.6599070429801941,0.3400929868221283,anormal
image_141_18.jpg,0.8541808724403381,0.14581915736198425,anormal
image_142_159.jpg,0.7419379949569702,0.258061945438385,anormal
image_143_107.jpg,0.16691969335079193,0.8330802917480469,cglaucoma
image_144_180.jpg,0.4283115863800049,0.5716884136199951,cglaucoma
image_145_78.jpg,0.5897660255432129,0.41023391485214233,anormal
image_146_85.jpg,0.58730149269104,0.4126984775066376,anormal
image_147_193.jpg,0.7986541390419006,0.20134584605693817,anormal
image_148_216.jpg,0.2124936878681183,0.7875063419342041,cglaucoma
image_149_134.jpg,0.29266518354415894,0.7073348760604858,cglaucoma
image_150_198.jpg,0.39434894919395447,0.6056510806083679,cglaucoma
image_151_31.jpg,0.6563572287559509,0.3436427414417267,anormal
image_152_169.jpg,0.7843276858329773,0.2156723290681839,anormal
image_153_213.jpg,0.48997706174850464,0.5100229978561401,cglaucoma
image_154_23.jpg,0.7480597496032715,0.2519402503967285,anormal
image_155_151.jpg,0.2958991527557373,0.7041008472442627,cglaucoma
image_156_72.jpg,0.26811686158180237,0.73188316822052,cglaucoma
image_157_115.jpg,0.9180302619934082,0.0819697454571724,anormal
image_158_191.jpg,0.8620882034301758,0.13791175186634064,anormal
image_159_162.jpg,0.6798704862594604,0.32012954354286194,anormal
image_160_124.jpg,0.7637932896614075,0.23620669543743134,anormal
image_161_62.jpg,0.6173025965690613,0.38269737362861633,anormal
image_162_48.jpg,0.8223636746406555,0.1776362806558609,anormal
image_163_206.jpg,0.8858174681663513,0.11418252438306808,anormal
image_164_215.jpg,0.859764575958252,0.14023536443710327,anormal
image_165_77.jpg,0.6998133063316345,0.3001866936683655,anormal
image_166_129.jpg,0.5036332011222839,0.49636679887771606,anormal
image_167_138.jpg,0.667026937007904,0.33297309279441833,anormal
image_168_113.jpg,0.30161094665527344,0.6983890533447266,cglaucoma
image_169_119.jpg,0.7448402047157288,0.25515976548194885,anormal
image_170_133.jpg,0.714733362197876,0.2852666676044464,anormal
image_171_203.jpg,0.3154122531414032,0.6845877766609192,cglaucoma
image_172_137.jpg,0.6016356945037842,0.39836424589157104,anormal
image_173_83.jpg,0.1368826925754547,0.8631173372268677,cglaucoma
image_174_123.jpg,0.6231698393821716,0.3768301010131836,anormal
image_175_91.jpg,0.1722392737865448,0.8277606964111328,cglaucoma
image_176_161.jpg,0.13448606431484222,0.8655139803886414,cglaucoma
image_177_112.jpg,0.7056407928466797,0.2943592071533203,anormal
image_178_46.jpg,0.6821710467338562,0.3178289532661438,anormal
image_179_84.jpg,0.5957040786743164,0.4042959213256836,anormal
image_180_53.jpg,0.6737737655639648,0.32622626423835754,anormal
image_181_207.jpg,0.5115481615066528,0.48845186829566956,anormal
image_182_171.jpg,0.5063048601150513,0.49369513988494873,anormal
image_183_40.jpg,0.6393609046936035,0.3606390953063965,anormal
