image,pred_label,true_label,conf_a_noamd,conf_b_amd
N0001.jpg,a_noamd,a_noamd,0.9094787240028381,0.09052129834890366
N0002.jpg,a_noamd,a_noamd,0.8285791277885437,0.17142091691493988
N0003.jpg,a_noamd,a_noamd,0.8188478350639343,0.1811521351337433
N0004.jpg,a_noamd,a_noamd,0.9254891872406006,0.07451081275939941
N0005.jpg,a_noamd,a_noamd,0.7231362462043762,0.2768637537956238
N0006.jpg,a_noamd,a_noamd,0.6996603012084961,0.3003396689891815
N0007.jpg,a_noamd,a_noamd,0.7185087203979492,0.28149130940437317
N0008.jpg,a_noamd,a_noamd,0.7068120837211609,0.2931878864765167
N0009.jpg,a_noamd,a_noamd,0.717628538608551,0.2823714315891266
N0010.jpg,a_noamd,a_noamd,0.7809920907020569,0.21900787949562073
N0011.jpg,a_noamd,a_noamd,0.7541303634643555,0.2458697110414505
N0012.jpg,a_noamd,a_noamd,0.7340427041053772,0.265957236289978
N0013.jpg,a_noamd,a_noamd,0.6847829818725586,0.3152170479297638
N0014.jpg,a_noamd,a_noamd,0.710140585899353,0.289859414100647
N0015.jpg,a_noamd,a_noamd,0.7443562746047974,0.25564369559288025
N0016.jpg,a_noamd,a_noamd,0.7415465116500854,0.2584534287452698
N0017.jpg,a_noamd,a_noamd,0.7159057855606079,0.2840942442417145
N0018.jpg,a_noamd,a_noamd,0.6946966648101807,0.3053033947944641
N0019.jpg,a_noamd,a_noamd,0.7044200897216797,0.2955798804759979
N0020.jpg,a_noamd,a_noamd,0.7642802000045776,0.23571984469890594
N0021.jpg,a_noamd,a_noamd,0.6726517081260681,0.3273482918739319
N0022.jpg,a_noamd,a_noamd,0.7715749740600586,0.2284250408411026
N0023.jpg,a_noamd,a_noamd,0.6795787811279297,0.3204212188720703
N0024.jpg,a_noamd,a_noamd,0.6714866161346436,0.32851338386535645
N0025.jpg,a_noamd,a_noamd,0.7918832898139954,0.20811676979064941
N0026.jpg,a_noamd,a_noamd,0.8073933124542236,0.19260673224925995
N0027.jpg,a_noamd,a_noamd,0.7266138792037964,0.2733861804008484
N0028.jpg,a_noamd,a_noamd,0.754189670085907,0.2458103448152542
N0029.jpg,a_noamd,a_noamd,0.7327086925506592,0.2672913074493408
N0030.jpg,a_noamd,a_noamd,0.7309079170227051,0.26909205317497253
N0031.jpg,a_noamd,a_noamd,0.7926077842712402,0.20739221572875977
N0032.jpg,a_noamd,a_noamd,0.7827271819114685,0.2172728180885315
N0033.jpg,a_noamd,a_noamd,0.6893199682235718,0.31068000197410583
N0034.jpg,a_noamd,a_noamd,0.6897925734519958,0.31020745635032654
N0035.jpg,a_noamd,a_noamd,0.8072271943092346,0.19277283549308777
N0036.jpg,a_noamd,a_noamd,0.8046257495880127,0.1953742504119873
N0037.jpg,a_noamd,a_noamd,0.718124270439148,0.28187575936317444
N0038.jpg,a_noamd,a_noamd,0.7220309972763062,0.27796903252601624
N0039.jpg,a_noamd,a_noamd,0.7075580358505249,0.2924419641494751
N0040.jpg,a_noamd,a_noamd,0.649285614490509,0.35071438550949097
N0041.jpg,a_noamd,a_noamd,0.659034788608551,0.340965211391449
N0042.jpg,a_noamd,a_noamd,0.7536391615867615,0.2463608682155609
N0043.jpg,a_noamd,a_noamd,0.7339470386505127,0.2660529315471649
N0044.jpg,a_noamd,a_noamd,0.7302782535552979,0.26972174644470215
N0045.jpg,a_noamd,a_noamd,0.7286227345466614,0.27137723565101624
N0046.jpg,a_noamd,a_noamd,0.7295403480529785,0.27045968174934387
N0047.jpg,a_noamd,a_noamd,0.7297325134277344,0.270267516374588
N0048.jpg,a_noamd,a_noamd,0.6109188795089722,0.38908106088638306
N0049.jpg,a_noamd,a_noamd,0.6696259379386902,0.3303740918636322
N0050.jpg,a_noamd,a_noamd,0.6949675679206848,0.3050324320793152
N0051.jpg,a_noamd,a_noamd,0.7125292420387268,0.2874707281589508
N0052.jpg,a_noamd,a_noamd,0.7589961886405945,0.2410038411617279
N0053.jpg,a_noamd,a_noamd,0.7229509353637695,0.27704906463623047
N0054.jpg,a_noamd,a_noamd,0.7401449084281921,0.25985509157180786
N0055.jpg,a_noamd,a_noamd,0.7419307827949524,0.2580691874027252
N0056.jpg,a_noamd,a_noamd,0.791843056678772,0.20815689861774445
N0057.jpg,a_noamd,a_noamd,0.609728217124939,0.39027175307273865
N0058.jpg,a_noamd,a_noamd,0.7562242150306702,0.24377578496932983
N0059.jpg,a_noamd,a_noamd,0.6263939142227173,0.3736060559749603
N0060.jpg,a_noamd,a_noamd,0.6633687019348145,0.33663132786750793
N0061.jpg,a_noamd,a_noamd,0.6042030453681946,0.3957969844341278
N0062.jpg,a_noamd,a_noamd,0.657975435256958,0.3420245051383972
N0063.jpg,a_noamd,a_noamd,0.5994091629981995,0.4005908668041229
N0064.jpg,a_noamd,a_noamd,0.6947857737541199,0.3052142262458801
N0065.jpg,a_noamd,a_noamd,0.6983028054237366,0.3016972243785858
N0066.jpg,a_noamd,a_noamd,0.7735903263092041,0.22640959918498993
N0067.jpg,a_noamd,a_noamd,0.7305521368980408,0.2694478929042816
N0068.jpg,a_noamd,a_noamd,0.7241938710212708,0.27580612897872925
N0069.jpg,a_noamd,a_noamd,0.6460467576980591,0.3539533019065857
N0070.jpg,a_noamd,a_noamd,0.6122156381607056,0.3877843916416168
N0071.jpg,a_noamd,a_noamd,0.7179824709892273,0.2820174992084503
N0072.jpg,a_noamd,a_noamd,0.7387733459472656,0.26122668385505676
N0073.jpg,a_noamd,a_noamd,0.69009929895401,0.30990076065063477
N0074.jpg,a_noamd,a_noamd,0.7062911987304688,0.29370880126953125
N0075.jpg,a_noamd,a_noamd,0.7590339779853821,0.2409660667181015
N0076.jpg,a_noamd,a_noamd,0.6576762199401855,0.34232380986213684
N0077.jpg,a_noamd,a_noamd,0.777052104473114,0.222947895526886
N0078.jpg,a_noamd,a_noamd,0.7133519053459167,0.28664812445640564
N0079.jpg,a_noamd,a_noamd,0.694385290145874,0.305614709854126
N0080.jpg,a_noamd,a_noamd,0.7246304750442505,0.27536946535110474
N0081.jpg,a_noamd,a_noamd,0.850645899772644,0.14935405552387238
N0082.jpg,a_noamd,a_noamd,0.7736926078796387,0.22630740702152252
N0083.jpg,a_noamd,a_noamd,0.7980160117149353,0.20198394358158112
N0084.jpg,a_noamd,a_noamd,0.8079332113265991,0.19206683337688446
N0085.jpg,a_noamd,a_noamd,0.9317049980163574,0.06829500198364258
N0086.jpg,a_noamd,a_noamd,0.8588982820510864,0.14110171794891357
N0087.jpg,a_noamd,a_noamd,0.7856194376945496,0.21438054740428925
N0088.jpg,a_noamd,a_noamd,0.7971548438072205,0.20284517109394073
N0089.jpg,a_noamd,a_noamd,0.6164764165878296,0.383523553609848
N0090.jpg,a_noamd,a_noamd,0.7253414392471313,0.27465856075286865
N0091.jpg,a_noamd,a_noamd,0.7181809544563293,0.28181901574134827
N0092.jpg,a_noamd,a_noamd,0.6118239760398865,0.3881760239601135
N0093.jpg,a_noamd,a_noamd,0.7305334806442261,0.26946648955345154
N0094.jpg,a_noamd,a_noamd,0.6360723972320557,0.36392760276794434
N0095.jpg,a_noamd,a_noamd,0.7090830206871033,0.29091697931289673
N0096.jpg,a_noamd,a_noamd,0.6441519260406494,0.355848103761673
N0097.jpg,a_noamd,a_noamd,0.7326560616493225,0.2673439085483551
N0098.jpg,a_noamd,a_noamd,0.7312241196632385,0.26877591013908386
N0099.jpg,a_noamd,a_noamd,0.6986199617385864,0.30138006806373596
N0100.jpg,a_noamd,a_noamd,0.6973575949668884,0.30264243483543396
N0101.jpg,a_noamd,a_noamd,0.661521852016449,0.3384781777858734
N0102.jpg,a_noamd,a_noamd,0.7347162365913391,0.2652837634086609
N0103.jpg,a_noamd,a_noamd,0.7134896516799927,0.2865103483200073
N0104.jpg,a_noamd,a_noamd,0.6982046961784363,0.30179527401924133
N0105.jpg,a_noamd,a_noamd,0.6674773097038269,0.3325226902961731
N0106.jpg,a_noamd,a_noamd,0.7104018330574036,0.28959813714027405
N0107.jpg,a_noamd,a_noamd,0.6475910544395447,0.35240891575813293
N0108.jpg,a_noamd,a_noamd,0.695235550403595,0.30476441979408264
N0109.jpg,a_noamd,a_noamd,0.6371792554855347,0.3628207743167877
N0110.jpg,a_noamd,a_noamd,0.5899003148078918,0.41009971499443054
N0111.jpg,a_noamd,a_noamd,0.6390609741210938,0.360939085483551
N0112.jpg,a_noamd,a_noamd,0.6300831437110901,0.3699168562889099
N0113.jpg,a_noamd,a_noamd,0.6660231351852417,0.3339768350124359
N0114.jpg,a_noamd,a_noamd,0.7444141507148743,0.2555859088897705
N0115.jpg,a_noamd,a_noamd,0.7333566546440125,0.26664331555366516
N0116.jpg,a_noamd,a_noamd,0.7237647771835327,0.2762352228164673
N0117.jpg,a_noamd,a_noamd,0.614276111125946,0.38572388887405396
N0118.jpg,a_noamd,a_noamd,0.7126016020774841,0.2873983681201935
N0119.jpg,a_noamd,a_noamd,0.7303134799003601,0.2696865200996399
N0120.jpg,a_noamd,a_noamd,0.7116088271141052,0.2883911728858948
N0121.jpg,a_noamd,a_noamd,0.7121059894561768,0.28789398074150085
N0122.jpg,a_noamd,a_noamd,0.6017574071884155,0.3982425332069397
N0123.jpg,a_noamd,a_noamd,0.647046685218811,0.3529532849788666
N0124.jpg,a_noamd,a_noamd,0.7333135008811951,0.26668646931648254
N0125.jpg,a_noamd,a_noamd,0.7947925925254822,0.2052074521780014
N0126.jpg,a_noamd,a_noamd,0.8184723258018494,0.18152767419815063
N0127.jpg,a_noamd,a_noamd,0.7620513439178467,0.23794867098331451
N0128.jpg,a_noamd,a_noamd,0.7731156349182129,0.22688429057598114
N0129.jpg,a_noamd,a_noamd,0.8503281474113464,0.14967183768749237
N0130.jpg,a_noamd,a_noamd,0.6668738722801208,0.33312612771987915
N0131.jpg,a_noamd,a_noamd,0.6184887886047363,0.3815111815929413
N0132.jpg,a_noamd,a_noamd,0.6768242716789246,0.3231757581233978
N0133.jpg,a_noamd,a_noamd,0.6563946008682251,0.3436053991317749
N0134.jpg,a_noamd,a_noamd,0.7912382483482361,0.20876172184944153
N0135.jpg,a_noamd,a_noamd,0.657410204410553,0.3425898551940918
N0136.jpg,a_noamd,a_noamd,0.7066060304641724,0.29339393973350525
N0137.jpg,a_noamd,a_noamd,0.6525110602378845,0.3474889099597931
N0138.jpg,a_noamd,a_noamd,0.6092756986618042,0.3907243311405182
N0139.jpg,a_noamd,a_noamd,0.7522001266479492,0.24779987335205078
N0140.jpg,a_noamd,a_noamd,0.7479293942451477,0.2520705759525299
N0141.jpg,a_noamd,a_noamd,0.6985182166099548,0.3014817535877228
N0142.jpg,a_noamd,a_noamd,0.6419812440872192,0.3580187261104584
N0143.jpg,a_noamd,a_noamd,0.6781021356582642,0.32189786434173584
N0144.jpg,a_noamd,a_noamd,0.6477614641189575,0.3522385358810425
N0145.jpg,a_noamd,a_noamd,0.6547843813896179,0.34521564841270447
N0146.jpg,a_noamd,a_noamd,0.5941886305809021,0.4058113992214203
N0147.jpg,a_noamd,a_noamd,0.6419812440872192,0.3580187261104584
N0148.jpg,a_noamd,a_noamd,0.6781021356582642,0.32189786434173584
N0149.jpg,a_noamd,a_noamd,0.6477614641189575,0.3522385358810425
N0150.jpg,a_noamd,a_noamd,0.8071964979171753,0.1928035020828247
N0151.jpg,a_noamd,a_noamd,0.8158202171325684,0.18417975306510925
N0152.jpg,a_noamd,a_noamd,0.7248979210853577,0.27510207891464233
N0153.jpg,a_noamd,a_noamd,0.7537268400192261,0.24627314507961273
N0154.jpg,a_noamd,a_noamd,0.8335518836975098,0.16644808650016785
N0155.jpg,a_noamd,a_noamd,0.7260328531265259,0.27396711707115173
N0156.jpg,a_noamd,a_noamd,0.593439519405365,0.4065604507923126
N0157.jpg,a_noamd,a_noamd,0.6452765464782715,0.35472342371940613
