filename,score_a_noamd,score_b_amd,predicted_class
1018113_21015_1_0.png,0.9349204301834106,0.06507958471775055,a_noamd
1020777_21015_1_0.png,0.8479437232017517,0.1520562469959259,a_noamd
1026486_21016_0_0.png,0.9071418046951294,0.09285814315080643,a_noamd
1036537_21016_0_0.png,0.8924619555473328,0.10753797739744186,a_noamd
1039702_21015_1_0.png,0.8985978960990906,0.10140208899974823,a_noamd
1046092_21015_0_0.png,0.8530716300010681,0.1469283401966095,a_noamd
1064334_21016_0_0.png,0.4755074083805084,0.524492621421814,b_amd
1103313_21016_0_0.png,0.21393492817878723,0.7860650420188904,b_amd
1107730_21015_0_0.png,0.9153136610984802,0.08468634635210037,a_noamd
1134266_21015_0_0.png,0.9338703155517578,0.06612971425056458,a_noamd
1167873_21016_0_0.png,0.8155391812324524,0.1844608634710312,a_noamd
1169358_21015_1_0.png,0.9094752669334412,0.09052472561597824,a_noamd
1170584_21016_0_0.png,0.9163862466812134,0.08361377567052841,a_noamd
1175155_21016_0_0.png,0.8425805568695068,0.15741944313049316,a_noamd
1178859_21016_0_0.png,0.883064329624176,0.1169356182217598,a_noamd
1184375_21016_1_0.png,0.7307128310203552,0.2692871689796448,a_noamd
1186967_21016_0_0.png,0.4410381615161896,0.5589618682861328,b_amd
1197089_21016_0_0.png,0.957325279712677,0.04267469793558121,a_noamd
1197343_21015_0_0.png,0.8020481467247009,0.19795183837413788,a_noamd
1220742_21016_0_0.png,0.9397525191307068,0.06024742126464844,a_noamd
1223318_21016_0_0.png,0.8303674459457397,0.16963252425193787,a_noamd
1230171_21016_0_0.png,0.8144761919975281,0.18552374839782715,a_noamd
1250082_21016_0_0.png,0.9414862990379333,0.058513667434453964,a_noamd
1260458_21016_0_0.png,0.8573368191719055,0.14266319572925568,a_noamd
1261685_21016_0_0.png,0.9449493288993835,0.05505066365003586,a_noamd
1267094_21016_0_0.png,0.8221129775047302,0.17788705229759216,a_noamd
1275770_21015_0_0.png,0.9460176229476929,0.05398235097527504,a_noamd
