filename,score_anormal,score_cglaucoma,predicted_class
RET027OD.jpg,0.9174453020095825,0.08255472779273987,anormal
RET035OD.jpg,0.775706946849823,0.224293053150177,anormal
RET035OS.jpg,0.7737786769866943,0.22622130811214447,anormal
RET096OD.jpg,0.6496590375900269,0.35034096240997314,anormal
RET098OD.jpg,0.8164005875587463,0.18359945714473724,anormal
RET107OD.jpg,0.6974743008613586,0.30252569913864136,anormal
RET129OS.jpg,0.75734543800354,0.24265453219413757,anormal
RET131OD.jpg,0.8985481262207031,0.10145191848278046,anormal
RET132OD.jpg,0.9204684495925903,0.07953152060508728,anormal
RET133OD.jpg,0.7370138764381409,0.26298606395721436,anormal
RET137OD.jpg,0.8184739351272583,0.18152612447738647,anormal
RET141OS.jpg,0.6668328642845154,0.33316710591316223,anormal
RET146OS.jpg,0.8234540820121765,0.17654594779014587,anormal
RET150OS.jpg,0.7994304299354553,0.20056958496570587,anormal
RET153OS.jpg,0.7429102063179016,0.2570897340774536,anormal
RET163OS.jpg,0.8565583229064941,0.14344166219234467,anormal
RET168OS.jpg,0.7542624473571777,0.24573755264282227,anormal
RET175OD.jpg,0.7819557189941406,0.21804435551166534,anormal
RET177OD.jpg,0.8318971395492554,0.16810283064842224,anormal
RET177OS.jpg,0.857434868812561,0.142565056681633,anormal
RET178OD.jpg,0.9204350113868713,0.07956504821777344,anormal
RET181OS.jpg,0.8039978742599487,0.19600214064121246,anormal
RET182OD.jpg,0.8662803769111633,0.13371960818767548,anormal
RET184OD.jpg,0.7572970390319824,0.24270299077033997,anormal
RET184OS.jpg,0.5803985595703125,0.4196014404296875,anormal
RET190OS.jpg,0.5413652658462524,0.45863473415374756,anormal
RET191OS.jpg,0.8716424703598022,0.12835747003555298,anormal
RET192OS.jpg,0.848964512348175,0.15103547275066376,anormal
RET197OD.jpg,0.8385825753211975,0.1614174246788025,anormal
RET198OD.jpg,0.7892777919769287,0.2107222080230713,anormal
RET198OS.jpg,0.7119697332382202,0.2880302965641022,anormal
RET199OD.jpg,0.6705167293548584,0.3294832706451416,anormal
RET200OD.jpg,0.7953006029129028,0.20469938218593597,anormal
RET200OS.jpg,0.8179664015769958,0.18203359842300415,anormal
RET201OD.jpg,0.8311663866043091,0.1688336282968521,anormal
RET202OD.jpg,0.7237247228622437,0.27627530694007874,anormal
RET203OD.jpg,0.8663458824157715,0.1336541473865509,anormal
RET203OS.jpg,0.8787485957145691,0.12125135213136673,anormal
RET210OD.jpg,0.7687518000602722,0.23124821484088898,anormal
RET211OS.jpg,0.8350216150283813,0.16497839987277985,anormal
RET212OD.jpg,0.8345968723297119,0.16540314257144928,anormal
RET213OS.jpg,0.767189621925354,0.2328103631734848,anormal
RET216OD.jpg,0.9070345163345337,0.09296548366546631,anormal
RET216OS.jpg,0.9035305380821228,0.0964694395661354,anormal
RET220OD.jpg,0.4465171992778778,0.5534827709197998,cglaucoma
RET220OS.jpg,0.9310349225997925,0.06896506994962692,anormal
RET224OD.jpg,0.6633089184761047,0.33669111132621765,anormal
RET228OS.jpg,0.731190025806427,0.2688100337982178,anormal
RET231OD.jpg,0.8216075301170349,0.17839251458644867,anormal
RET237OD.jpg,0.6595668196678162,0.34043315052986145,anormal
RET245OS.jpg,0.8539674878120422,0.14603246748447418,anormal
RET252OS.jpg,0.8168047666549683,0.18319517374038696,anormal
RET253OD.jpg,0.883003294467926,0.11699672043323517,anormal
RET253OS.jpg,0.8952679634094238,0.10473199933767319,anormal
RET256OD.jpg,0.8148972988128662,0.1851027011871338,anormal
RET258OD.jpg,0.8626687526702881,0.1373312622308731,anormal
RET259OD.jpg,0.8035936951637268,0.1964062601327896,anormal
RET261OS.jpg,0.8357756733894348,0.16422432661056519,anormal
RET267OD.jpg,0.755168080329895,0.24483194947242737,anormal
RET271OS.jpg,0.9012477993965149,0.09875217080116272,anormal
RET272OD.jpg,0.4880308508872986,0.5119691491127014,cglaucoma
RET277OS.jpg,0.8248912692070007,0.17510870099067688,anormal
RET282OD.jpg,0.871865451335907,0.1281345784664154,anormal
RET282OS.jpg,0.9338662624359131,0.06613375246524811,anormal
RET283OS.jpg,0.679836094379425,0.32016387581825256,anormal
RET285OS.jpg,0.868204653263092,0.13179539144039154,anormal
RET291OD.jpg,0.7565847635269165,0.24341517686843872,anormal
RET002OD.jpg,0.4630051851272583,0.5369948148727417,cglaucoma
RET006OS.jpg,0.5038233399391174,0.4961766302585602,anormal
RET053OD.jpg,0.43329837918281555,0.5667015910148621,cglaucoma
RET066OS.jpg,0.5897477865219116,0.4102522134780884,anormal
RET089OD.jpg,0.6637660264968872,0.3362339735031128,anormal
RET091OD.jpg,0.5862909555435181,0.41370898485183716,anormal
RET102OD.jpg,0.8903176188468933,0.10968237370252609,anormal
RET106OD.jpg,0.4868602156639099,0.5131397843360901,cglaucoma
RET114OS.jpg,0.62775719165802,0.37224280834198,anormal
RET120OD.jpg,0.3965223729610443,0.6034775972366333,cglaucoma
RET120OS.jpg,0.5433221459388733,0.4566778540611267,anormal
RET122OD.jpg,0.5017884373664856,0.498211532831192,anormal
RET122OS.jpg,0.42777323722839355,0.5722268223762512,cglaucoma
RET276OS.jpg,0.6505353450775146,0.34946468472480774,anormal
