filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,prediction
002c21358ce6.png,0.9979388117790222,0.00175407063215971,0.00028118977206759155,6.888193638587836e-06,1.885628080344759e-05,anodr
005b95c28852.png,0.9975689053535461,0.0018366883741691709,0.0005336946342140436,1.8223438019049354e-05,4.244452793500386e-05,anodr
00cc2b75cddd.png,0.9968559741973877,0.002628132002428174,0.0004696057876572013,1.157908536697505e-05,3.472988828434609e-05,anodr
0182152c50de.png,0.9972234964370728,0.0022324572782963514,0.0004863837093580514,1.3706127901969012e-05,4.396321310196072e-05,anodr
02cd34a85b24.png,0.992121696472168,0.006422421429306269,0.0013445537770166993,2.782902265607845e-05,8.356484613614157e-05,anodr
03b373718013.png,0.997071385383606,0.002421319717541337,0.0004590608587022871,1.1596110198297538e-05,3.656320404843427e-05,anodr
04aef84a2cc1.png,0.9990549683570862,0.000779554306063801,0.00014622826711274683,5.174979378352873e-06,1.4006158380652778e-05,anodr
05b1bb2bdb81.png,0.9993280172348022,0.0005338070332072675,0.00012479703582357615,4.7878156692604534e-06,8.553000043320935e-06,anodr
07596907347b.png,0.9959800243377686,0.0033875463996082544,0.0005660714814439416,1.4612261111324187e-05,5.162613160791807e-05,anodr
07751b94a88a.png,0.9936079978942871,0.005262956954538822,0.001044326345436275,2.182841853937134e-05,6.288415170274675e-05,anodr
0790515cf5af.png,0.9931989312171936,0.005130291450768709,0.0015317111974582076,3.48265421052929e-05,0.0001042403164319694,anodr
08037e4490e5.png,0.9988731741905212,0.0009765469003468752,0.00013367354404181242,4.1497360143694095e-06,1.2409043847583234e-05,anodr
0851d6a69589.png,0.9883948564529419,0.009366246871650219,0.0020472691394388676,4.386058935779147e-05,0.00014776898024138063,anodr
08b6e3240858.png,0.9892863631248474,0.00781538151204586,0.0026457724161446095,8.161631558323279e-05,0.00017092794587370008,anodr
08bef347f40d.png,0.9937756061553955,0.004698925651609898,0.0013967674458399415,3.413107697269879e-05,9.459946159040555e-05,anodr
08ee569d4721.png,0.9813814163208008,0.014338525012135506,0.004006748087704182,6.911593663971871e-05,0.00020413305901456624,anodr
09237bf783a4.png,0.9979708790779114,0.0017627693014219403,0.00024194337311200798,6.086883331590798e-06,1.8284321413375437e-05,anodr
096436d68d06.png,0.9932984709739685,0.004656204022467136,0.0018472598167136312,6.866714829811826e-05,0.00012950875679962337,anodr
099021fac3c9.png,0.9956427812576294,0.0027004017028957605,0.0014338745968416333,7.377222937066108e-05,0.0001491893781349063,anodr
09c8323c612e.png,0.996795117855072,0.0026574216317385435,0.0005000571836717427,1.213255563925486e-05,3.527377702994272e-05,anodr
0a38b552372d.png,0.9956966638565063,0.003487861482426524,0.0007530250586569309,1.5917916243779473e-05,4.653966971090995e-05,anodr
0a85a1e8f9e9.png,0.9987439513206482,0.000916115241125226,0.00031280340044759214,1.111890196625609e-05,1.6052619685069658e-05,anodr
0babc12807b2.png,0.006528457626700401,0.5969042181968689,0.382924884557724,0.0024869630578905344,0.01115547213703394,bmilddr
0cbcc7b23613.png,0.8338196873664856,0.08315183967351913,0.07843936234712601,0.0017042215913534164,0.002884841291233897,anodr
0cd31078cd08.png,0.999049961566925,0.0007899747579358518,0.0001407051895512268,5.016172963223653e-06,1.4423868378798943e-05,anodr
0ce062f26edc.png,0.9993571639060974,0.0005162138259038329,0.00011340279888827354,4.799576345249079e-06,8.407580935454462e-06,anodr
0cecc2864b7f.png,0.9984241724014282,0.001357200788334012,0.00019810373487416655,5.73875922782463e-06,1.4884215488564223e-05,anodr
0d9a9896f801.png,0.9408962726593018,0.04418846592307091,0.014086833223700523,0.00021063270105514675,0.0006177743198350072,anodr
