filename,score_a_noamd,score_b_amd,predicted_class
1018113_21015_1_0.png,0.7432914972305298,0.2567084729671478,a_noamd
1020777_21015_1_0.png,0.7302704453468323,0.2697295546531677,a_noamd
1026486_21016_0_0.png,0.7365341782569885,0.2634658217430115,a_noamd
1036537_21016_0_0.png,0.7301971316337585,0.26980289816856384,a_noamd
1039702_21015_1_0.png,0.7785847783088684,0.22141525149345398,a_noamd
1046092_21015_0_0.png,0.7717782855033875,0.22822165489196777,a_noamd
1064334_21016_0_0.png,0.7313324809074402,0.2686675488948822,a_noamd
1103313_21016_0_0.png,0.7602783441543579,0.2397216409444809,a_noamd
1107730_21015_0_0.png,0.7774977087974548,0.22250224649906158,a_noamd
1134266_21015_0_0.png,0.749060869216919,0.25093910098075867,a_noamd
1167873_21016_0_0.png,0.7631832361221313,0.23681670427322388,a_noamd
1169358_21015_1_0.png,0.7486979365348816,0.2513020634651184,a_noamd
1170584_21016_0_0.png,0.7305126786231995,0.26948729157447815,a_noamd
1175155_21016_0_0.png,0.7303005456924438,0.26969948410987854,a_noamd
1178859_21016_0_0.png,0.7296004295349121,0.2703995406627655,a_noamd
1184375_21016_1_0.png,0.7299373745918274,0.2700625956058502,a_noamd
1186967_21016_0_0.png,0.7326601147651672,0.2673398554325104,a_noamd
1197089_21016_0_0.png,0.7778698801994324,0.22213006019592285,a_noamd
1197343_21015_0_0.png,0.7309213876724243,0.2690786123275757,a_noamd
1220742_21016_0_0.png,0.7408762574195862,0.25912371277809143,a_noamd
1223318_21016_0_0.png,0.7791494131088257,0.22085058689117432,a_noamd
1230171_21016_0_0.png,0.7637090682983398,0.23629091680049896,a_noamd
1250082_21016_0_0.png,0.7298685312271118,0.2701314389705658,a_noamd
1260458_21016_0_0.png,0.7649118900299072,0.23508812487125397,a_noamd
1261685_21016_0_0.png,0.7698922157287598,0.23010773956775665,a_noamd
1267094_21016_0_0.png,0.7341318726539612,0.26586809754371643,a_noamd
1275770_21015_0_0.png,0.7345665693283081,0.2654333710670471,a_noamd
1322575_21016_0_0.png,0.7319033741950989,0.26809659600257874,a_noamd
1330933_21015_0_0.png,0.7430670857429504,0.25693291425704956,a_noamd
1334474_21015_0_0.png,0.7300736904144287,0.2699262797832489,a_noamd
1346072_21016_0_0.png,0.7295549511909485,0.2704450488090515,a_noamd
1350271_21016_0_0.png,0.7305728793144226,0.2694271206855774,a_noamd
1359631_21015_1_0.png,0.7799468040466309,0.22005318105220795,a_noamd
1372500_21016_0_0.png,0.7303892374038696,0.269610732793808,a_noamd
1407787_21015_1_0.png,0.779840886592865,0.22015909850597382,a_noamd
1412963_21015_0_0.png,0.7346181273460388,0.26538190245628357,a_noamd
1429525_21016_0_0.png,0.7296097874641418,0.27039027214050293,a_noamd
1434744_21016_0_0.png,0.7298153638839722,0.2701846659183502,a_noamd
1438121_21015_0_0.png,0.7711560726165771,0.22884397208690643,a_noamd
1438217_21016_0_0.png,0.7325025796890259,0.26749739050865173,a_noamd
1465849_21015_0_0.png,0.7296168804168701,0.2703831195831299,a_noamd
1486263_21015_0_0.png,0.7316704988479614,0.2683295011520386,a_noamd
1494464_21015_0_0.png,0.777759850025177,0.22224019467830658,a_noamd
1495365_21015_1_0.png,0.7740442156791687,0.22595582902431488,a_noamd
1495979_21015_1_0.png,0.7431466579437256,0.2568533420562744,a_noamd
1499051_21015_0_0.png,0.7291679382324219,0.2708320617675781,a_noamd
1499671_21016_0_1.png,0.7800995111465454,0.2199004888534546,a_noamd
1506781_21016_0_0.png,0.7638692259788513,0.2361307591199875,a_noamd
1514959_21015_0_0.png,0.7301297187805176,0.2698702812194824,a_noamd
1515498_21016_0_0.png,0.779725968837738,0.22027403116226196,a_noamd
1535030_21016_0_0.png,0.7517601847648621,0.24823974072933197,a_noamd
1537998_21015_1_1.png,0.7779391407966614,0.22206082940101624,a_noamd
1552660_21016_0_0.png,0.7303183078765869,0.2696816325187683,a_noamd
1553749_21016_0_0.png,0.7295714616775513,0.27042853832244873,a_noamd
1553751_21015_0_0.png,0.7472550868988037,0.2527449429035187,a_noamd
1557480_21016_1_0.png,0.730466365814209,0.26953360438346863,a_noamd
1560389_21015_0_0.png,0.7601631879806519,0.23983685672283173,a_noamd
1574898_21016_0_0.png,0.7312949299812317,0.2687051296234131,a_noamd
1601635_21016_0_0.png,0.7296435236930847,0.27035650610923767,a_noamd
1632106_21016_1_0.png,0.7313368916511536,0.2686631381511688,a_noamd
1652487_21016_1_0.png,0.7300158143043518,0.2699841558933258,a_noamd
1663149_21016_0_0.png,0.7784724235534668,0.2215275913476944,a_noamd
1681117_21016_0_0.png,0.7659749984741211,0.2340250313282013,a_noamd
1697220_21015_0_0.png,0.7784346342086792,0.2215653955936432,a_noamd
1704670_21015_0_0.png,0.7303915619850159,0.26960837841033936,a_noamd
1708747_21016_0_0.png,0.7300006151199341,0.2699993848800659,a_noamd
1730885_21016_0_0.png,0.7450001835823059,0.2549998164176941,a_noamd
1736297_21016_0_0.png,0.7784351706504822,0.22156484425067902,a_noamd
1737240_21015_1_0.png,0.7773141264915466,0.22268584370613098,a_noamd
1782210_21016_0_0.png,0.7311787605285645,0.26882120966911316,a_noamd
1826552_21016_0_0.png,0.7813084721565247,0.21869152784347534,a_noamd
1840708_21015_1_0.png,0.7665472030639648,0.23345282673835754,a_noamd
1844778_21016_1_0.png,0.7303401827812195,0.26965978741645813,a_noamd
1855075_21015_0_0.png,0.7784443497657776,0.221555694937706,a_noamd
1862962_21015_0_0.png,0.7607232332229614,0.2392766922712326,a_noamd
1897613_21016_0_0.png,0.7491137385368347,0.2508862316608429,a_noamd
1897754_21016_0_0.png,0.7434115409851074,0.25658848881721497,a_noamd
1902295_21016_0_0.png,0.749200701713562,0.250799298286438,a_noamd
1912841_21016_0_0.png,0.729905903339386,0.270094096660614,a_noamd
1926601_21015_1_0.png,0.7535026669502258,0.24649736285209656,a_noamd
1937126_21015_0_0.png,0.73365318775177,0.26634684205055237,a_noamd
1951687_21015_0_0.png,0.7393926978111267,0.2606073319911957,a_noamd
1959318_21015_0_0.png,0.7417997121810913,0.2582003176212311,a_noamd
1965435_21015_1_0.png,0.7430413365364075,0.25695863366127014,a_noamd
1970295_21016_0_0.png,0.7306246757507324,0.2693753242492676,a_noamd
1973049_21015_1_0.png,0.7323893904685974,0.2676105499267578,a_noamd
1984835_21016_0_0.png,0.7615411281585693,0.23845885694026947,a_noamd
1986875_21016_0_0.png,0.7659006714820862,0.2340993583202362,a_noamd
2003584_21016_0_0.png,0.7300193309783936,0.26998066902160645,a_noamd
2016718_21015_0_0.png,0.7518420219421387,0.24815797805786133,a_noamd
2020618_21016_1_0.png,0.7780662775039673,0.22193367779254913,a_noamd
2021853_21015_1_0.png,0.7622275948524475,0.23777242004871368,a_noamd
2039753_21016_1_0.png,0.779640793800354,0.22035923600196838,a_noamd
2071319_21016_0_0.png,0.7719106674194336,0.2280893325805664,a_noamd
2088201_21015_0_0.png,0.7480257749557495,0.2519742250442505,a_noamd
2102048_21015_0_0.png,0.7779954075813293,0.22200460731983185,a_noamd
2102787_21015_0_0.png,0.7597609758377075,0.24023905396461487,a_noamd
2109806_21016_0_0.png,0.730263352394104,0.2697366178035736,a_noamd
2120628_21016_0_0.png,0.7315139174461365,0.26848605275154114,a_noamd
2128348_21015_0_0.png,0.7293990850448608,0.27060091495513916,a_noamd
2133699_21016_1_0.png,0.7812784910202026,0.21872150897979736,a_noamd
2140974_21015_1_0.png,0.7383062839508057,0.26169368624687195,a_noamd
2154562_21016_0_0.png,0.7402272820472717,0.25977274775505066,a_noamd
2156701_21015_0_0.png,0.7362745404243469,0.2637254297733307,a_noamd
2163214_21015_0_0.png,0.759385883808136,0.24061407148838043,a_noamd
2165184_21015_0_0.png,0.7452223300933838,0.2547776699066162,a_noamd
2173281_21015_0_0.png,0.7732047438621521,0.22679530084133148,a_noamd
2183408_21016_0_0.png,0.7485587000846863,0.2514413297176361,a_noamd
2192806_21015_0_0.png,0.7783844470977783,0.22161556780338287,a_noamd
2202486_21016_0_0.png,0.7435041666030884,0.25649580359458923,a_noamd
2215678_21015_1_0.png,0.7664645314216614,0.23353540897369385,a_noamd
2232012_21015_1_0.png,0.7645118236541748,0.23548822104930878,a_noamd
2247731_21015_0_0.png,0.7514066696166992,0.248593270778656,a_noamd
2270075_21016_0_0.png,0.7813125848770142,0.21868738532066345,a_noamd
2275268_21015_0_0.png,0.7302395701408386,0.26976048946380615,a_noamd
2284218_21016_0_0.png,0.7778852581977844,0.22211472690105438,a_noamd
2285374_21016_0_0.png,0.7725268602371216,0.2274731695652008,a_noamd
2291289_21016_0_0.png,0.7448647618293762,0.25513526797294617,a_noamd
2312624_21015_0_0.png,0.7672035098075867,0.23279647529125214,a_noamd
2320996_21015_0_0.png,0.729792594909668,0.2702074348926544,a_noamd
2341253_21015_0_0.png,0.7346376180648804,0.26536235213279724,a_noamd
2343066_21015_0_0.png,0.7300795316696167,0.2699204981327057,a_noamd
2357888_21015_0_0.png,0.7597910165786743,0.2402089387178421,a_noamd
2359730_21015_0_0.png,0.7738112807273865,0.22618868947029114,a_noamd
2368772_21015_0_0.png,0.7769988179206848,0.22300119698047638,a_noamd
2372532_21016_1_0.png,0.7301607131958008,0.2698392868041992,a_noamd
2408221_21015_0_0.png,0.7773005366325378,0.22269946336746216,a_noamd
2413269_21016_0_0.png,0.7293890118598938,0.270611047744751,a_noamd
2427764_21015_0_0.png,0.7513740658760071,0.2486259639263153,a_noamd
