filename,score_a_noamd,score_b_amd,predicted_class
N0001.jpg,0.7762545943260193,0.2237454056739807,a_noamd
N0002.jpg,0.7756339311599731,0.22436611354351044,a_noamd
N0003.jpg,0.771619439125061,0.22838063538074493,a_noamd
N0004.jpg,0.7749224305152893,0.2250775396823883,a_noamd
N0005.jpg,0.7752565145492554,0.22474351525306702,a_noamd
N0006.jpg,0.7708344459533691,0.22916555404663086,a_noamd
N0007.jpg,0.773688793182373,0.22631116211414337,a_noamd
N0008.jpg,0.7713558077812195,0.22864414751529694,a_noamd
N0009.jpg,0.7732176184654236,0.22678236663341522,a_noamd
N0010.jpg,0.7746696472167969,0.22533036768436432,a_noamd
N0011.jpg,0.7757623195648193,0.22423774003982544,a_noamd
N0012.jpg,0.7746150493621826,0.225384920835495,a_noamd
N0013.jpg,0.7704755663871765,0.2295244038105011,a_noamd
N0014.jpg,0.7732500433921814,0.22674991190433502,a_noamd
N0015.jpg,0.772808849811554,0.22719116508960724,a_noamd
N0016.jpg,0.7722370028495789,0.22776296734809875,a_noamd
N0017.jpg,0.7735167145729065,0.2264832705259323,a_noamd
N0018.jpg,0.7701682448387146,0.2298317402601242,a_noamd
N0019.jpg,0.7713778018951416,0.2286222130060196,a_noamd
N0020.jpg,0.7713720798492432,0.22862790524959564,a_noamd
N0021.jpg,0.736768364906311,0.26323166489601135,a_noamd
N0022.jpg,0.768199622631073,0.23180033266544342,a_noamd
N0023.jpg,0.7333678007125854,0.26663219928741455,a_noamd
N0024.jpg,0.7494063973426819,0.2505936324596405,a_noamd
N0025.jpg,0.7771551012992859,0.2228449285030365,a_noamd
N0026.jpg,0.7775013446807861,0.22249867022037506,a_noamd
N0027.jpg,0.7738024592399597,0.22619757056236267,a_noamd
N0028.jpg,0.7701334953308105,0.22986654937267303,a_noamd
N0029.jpg,0.7745534181594849,0.22544655203819275,a_noamd
N0030.jpg,0.7741770148277283,0.2258230298757553,a_noamd
N0031.jpg,0.7768001556396484,0.22319984436035156,a_noamd
N0032.jpg,0.7749242782592773,0.22507569193840027,a_noamd
N0033.jpg,0.771172285079956,0.22882768511772156,a_noamd
N0034.jpg,0.7690556049346924,0.23094438016414642,a_noamd
N0035.jpg,0.777315616607666,0.22268445789813995,a_noamd
N0036.jpg,0.775448203086853,0.2245517373085022,a_noamd
N0037.jpg,0.772659182548523,0.22734084725379944,a_noamd
N0038.jpg,0.773101270198822,0.22689875960350037,a_noamd
N0039.jpg,0.7738698124885559,0.2261301875114441,a_noamd
N0040.jpg,0.7524495124816895,0.24755054712295532,a_noamd
N0041.jpg,0.7544097304344177,0.2455902397632599,a_noamd
N0042.jpg,0.7766849398612976,0.2233150750398636,a_noamd
N0043.jpg,0.7766576409339905,0.22334231436252594,a_noamd
N0044.jpg,0.7740270495414734,0.22597292065620422,a_noamd
N0045.jpg,0.7758094668388367,0.2241905778646469,a_noamd
N0046.jpg,0.7743929624557495,0.22560705244541168,a_noamd
N0047.jpg,0.774910032749176,0.22508999705314636,a_noamd
N0048.jpg,0.7425547242164612,0.25744524598121643,a_noamd
N0049.jpg,0.7673576474189758,0.23264235258102417,a_noamd
N0050.jpg,0.7690226435661316,0.230977401137352,a_noamd
N0051.jpg,0.7709622979164124,0.22903767228126526,a_noamd
N0052.jpg,0.7745967507362366,0.22540324926376343,a_noamd
N0053.jpg,0.7626387476921082,0.23736125230789185,a_noamd
N0054.jpg,0.773064374923706,0.22693565487861633,a_noamd
N0055.jpg,0.7749363780021667,0.22506360709667206,a_noamd
N0056.jpg,0.7765118479728699,0.22348813712596893,a_noamd
N0057.jpg,0.7326197028160095,0.2673802971839905,a_noamd
N0058.jpg,0.7756946682929993,0.22430536150932312,a_noamd
N0059.jpg,0.7545302510261536,0.24546974897384644,a_noamd
N0060.jpg,0.7628149390220642,0.2371850311756134,a_noamd
N0061.jpg,0.7300536036491394,0.2699463367462158,a_noamd
N0062.jpg,0.7609095573425293,0.2390904575586319,a_noamd
