filename,prob_a_noamd,prob_b_amd,prediction
1018113_21015_1_0.png,0.7568796,0.24312042,a_noamd
1020777_21015_1_0.png,0.07194419,0.92805576,b_amd
1026486_21016_0_0.png,0.905762,0.09423803,a_noamd
1036537_21016_0_0.png,0.92602706,0.07397297,a_noamd
1039702_21015_1_0.png,0.5212433,0.47875673,a_noamd
1046092_21015_0_0.png,0.25555435,0.7444457,b_amd
1064334_21016_0_0.png,0.31614393,0.68385607,b_amd
1103313_21016_0_0.png,0.06264936,0.9373507,b_amd
1107730_21015_0_0.png,0.50570554,0.49429443,a_noamd
1134266_21015_0_0.png,0.8389597,0.16104026,a_noamd
1167873_21016_0_0.png,0.5852895,0.4147105,a_noamd
1169358_21015_1_0.png,0.81868494,0.18131502,a_noamd
1170584_21016_0_0.png,0.93347335,0.06652665,a_noamd
1175155_21016_0_0.png,0.73034513,0.26965493,a_noamd
1178859_21016_0_0.png,0.7243093,0.27569067,a_noamd
1184375_21016_1_0.png,0.33910808,0.6608919,b_amd
1186967_21016_0_0.png,0.0871331,0.91286695,b_amd
1197089_21016_0_0.png,0.89073557,0.10926448,a_noamd
1197343_21015_0_0.png,0.8316672,0.16833277,a_noamd
1220742_21016_0_0.png,0.91969955,0.080300465,a_noamd
1223318_21016_0_0.png,0.33634746,0.66365254,b_amd
1230171_21016_0_0.png,0.39412692,0.60587305,b_amd
1250082_21016_0_0.png,0.8015444,0.19845562,a_noamd
1260458_21016_0_0.png,0.6479594,0.35204065,a_noamd
1261685_21016_0_0.png,0.8932754,0.10672467,a_noamd
1267094_21016_0_0.png,0.50397986,0.49602014,a_noamd
1275770_21015_0_0.png,0.90993935,0.090060696,a_noamd
1322575_21016_0_0.png,0.92359227,0.076407775,a_noamd
1330933_21015_0_0.png,0.6316408,0.36835924,a_noamd
1334474_21015_0_0.png,0.11829101,0.8817089,b_amd
1346072_21016_0_0.png,0.28793186,0.71206814,b_amd
1350271_21016_0_0.png,0.9256062,0.07439375,a_noamd
1359631_21015_1_0.png,0.9831889,0.016811157,a_noamd
1372500_21016_0_0.png,0.23287567,0.7671243,b_amd
1407787_21015_1_0.png,0.8846352,0.115364864,a_noamd
1412963_21015_0_0.png,0.62120795,0.37879208,a_noamd
1429525_21016_0_0.png,0.65988296,0.340117,a_noamd
1434744_21016_0_0.png,0.84862214,0.15137789,a_noamd
1438121_21015_0_0.png,0.8677233,0.13227674,a_noamd
1438217_21016_0_0.png,0.32996595,0.67003405,b_amd
1465849_21015_0_0.png,0.20858175,0.79141825,b_amd
1486263_21015_0_0.png,0.52112484,0.4788752,a_noamd
1494464_21015_0_0.png,0.3147061,0.685294,b_amd
1495365_21015_1_0.png,0.32504168,0.6749583,b_amd
1495979_21015_1_0.png,0.9146902,0.08530983,a_noamd
1499051_21015_0_0.png,0.87368685,0.12631322,a_noamd
1499671_21016_0_1.png,0.99023217,0.009767914,a_noamd
