file_path,true_class,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,correct
anodr/002c21358ce6.png,anodr,anodr,0.9253097176551819,0.02149069681763649,0.015266810543835163,0.020746352151036263,0.017186373472213745,1
anodr/005b95c28852.png,anodr,anodr,0.9247946739196777,0.01294970978051424,0.026181992143392563,0.0179353728890419,0.01813829131424427,1
anodr/00cc2b75cddd.png,anodr,anodr,0.9231242537498474,0.020573273301124573,0.016202298924326897,0.02127140201628208,0.018828777596354485,1
anodr/0182152c50de.png,anodr,anodr,0.9315387606620789,0.015980031341314316,0.015978973358869553,0.01877320371568203,0.01772906817495823,1
anodr/02cd34a85b24.png,anodr,anodr,0.9279804229736328,0.019563376903533936,0.015825143083930016,0.01960470899939537,0.017026375979185104,1
anodr/03b373718013.png,anodr,anodr,0.9254836440086365,0.019562961533665657,0.015156268142163754,0.021146614104509354,0.018650393933057785,1
anodr/04aef84a2cc1.png,anodr,anodr,0.9321886301040649,0.014377822168171406,0.018203014507889748,0.018136069178581238,0.017094489187002182,1
anodr/05b1bb2bdb81.png,anodr,anodr,0.9252740144729614,0.019302580505609512,0.0198320634663105,0.01588394306600094,0.01970743015408516,1
anodr/07596907347b.png,anodr,anodr,0.9320268630981445,0.016001278534531593,0.01631137542426586,0.017908267676830292,0.01775222457945347,1
anodr/07751b94a88a.png,anodr,anodr,0.9190676212310791,0.024065332487225533,0.017497653141617775,0.020888280123472214,0.018481183797121048,1
anodr/0790515cf5af.png,anodr,anodr,0.9277341961860657,0.020192328840494156,0.015257921069860458,0.0183110311627388,0.01850440911948681,1
anodr/08037e4490e5.png,anodr,anodr,0.930996835231781,0.014189183712005615,0.0162934809923172,0.019641727209091187,0.018878871574997902,1
anodr/0851d6a69589.png,anodr,anodr,0.9266752600669861,0.019713785499334335,0.016245905309915543,0.01930796541273594,0.018057111650705338,1
anodr/08b6e3240858.png,anodr,anodr,0.8418193459510803,0.03666292130947113,0.08374561369419098,0.017125533893704414,0.020646512508392334,1
anodr/08bef347f40d.png,anodr,anodr,0.9243233799934387,0.016119331121444702,0.019235270097851753,0.0201142318546772,0.02020781859755516,1
anodr/08ee569d4721.png,anodr,anodr,0.932253360748291,0.020206710323691368,0.012900017201900482,0.01631520874798298,0.01832466386258602,1
anodr/09237bf783a4.png,anodr,anodr,0.92527836561203,0.020219575613737106,0.01581813208758831,0.02069246396422386,0.01799144223332405,1
anodr/096436d68d06.png,anodr,anodr,0.9182999730110168,0.013982092961668968,0.027295224368572235,0.018391281366348267,0.022031370550394058,1
anodr/099021fac3c9.png,anodr,anodr,0.932580292224884,0.014414120465517044,0.02056235633790493,0.016624880954623222,0.015818461775779724,1
anodr/09c8323c612e.png,anodr,anodr,0.9270885586738586,0.02075274847447872,0.01561737060546875,0.019568530842661858,0.01697286032140255,1
anodr/0a38b552372d.png,anodr,anodr,0.9347202777862549,0.018305908888578415,0.015216878615319729,0.014154615812003613,0.017602261155843735,1
anodr/0a85a1e8f9e9.png,anodr,anodr,0.8558711409568787,0.029258452355861664,0.06655562669038773,0.02703879028558731,0.021276013925671577,1
anodr/0babc12807b2.png,anodr,bmilddr,0.01721932739019394,0.47764164209365845,0.4732378423213959,0.012855972163379192,0.019045285880565643,0
anodr/0cbcc7b23613.png,anodr,anodr,0.7965688109397888,0.021144350990653038,0.11966158449649811,0.018061421811580658,0.04456391930580139,1
anodr/0cd31078cd08.png,anodr,anodr,0.9306893348693848,0.017343809828162193,0.017044998705387115,0.018395239487290382,0.016526661813259125,1
anodr/0ce062f26edc.png,anodr,anodr,0.9150283336639404,0.012827458791434765,0.03597939386963844,0.015938427299261093,0.020226407796144485,1
anodr/0cecc2864b7f.png,anodr,anodr,0.9402518272399902,0.015000883489847183,0.015351648442447186,0.015360801480710506,0.014034830965101719,1
anodr/0d9a9896f801.png,anodr,anodr,0.9304922223091125,0.017892414703965187,0.0151854008436203,0.018551014363765717,0.017878923565149307,1
anodr/0da321efbce6.png,anodr,anodr,0.9277553558349609,0.025689078494906425,0.019720857962965965,0.013308944180607796,0.013525724411010742,1
anodr/0db1d8dcf219.png,anodr,anodr,0.9110354781150818,0.02093086764216423,0.029813941568136215,0.01933589018881321,0.018883807584643364,1
anodr/0e3572b5884a.png,anodr,anodr,0.9310344457626343,0.017876802012324333,0.014857263304293156,0.019573425874114037,0.016658034175634384,1
anodr/0ef4c61dc056.png,anodr,anodr,0.9268606305122375,0.019905902445316315,0.014576990157365799,0.019961360841989517,0.018695060163736343,1
