filename,predicted_class,score_anormal,score_cglaucoma
RET027OD.jpg,anormal,0.96226704,0.037733003
RET035OD.jpg,anormal,0.81932664,0.18067335
RET035OS.jpg,anormal,0.9299744,0.07002564
RET096OD.jpg,anormal,0.7497133,0.25028667
RET098OD.jpg,cglaucoma,0.33993056,0.66006947
RET107OD.jpg,anormal,0.92387384,0.076126136
RET129OS.jpg,cglaucoma,0.41121274,0.5887873
RET131OD.jpg,anormal,0.8333638,0.16663627
RET132OD.jpg,anormal,0.79374117,0.20625883
RET133OD.jpg,anormal,0.93751115,0.06248888
RET137OD.jpg,anormal,0.67271376,0.32728624
RET141OS.jpg,cglaucoma,0.40039018,0.59960985
RET146OS.jpg,anormal,0.85248435,0.14751567
RET150OS.jpg,cglaucoma,0.48154846,0.5184515
RET153OS.jpg,anormal,0.5893311,0.41066888
RET163OS.jpg,cglaucoma,0.4456259,0.5543741
RET168OS.jpg,anormal,0.8149881,0.18501192
RET175OD.jpg,anormal,0.9147918,0.08520815
RET177OD.jpg,anormal,0.90378433,0.09621569
RET177OS.jpg,anormal,0.9096205,0.090379484
RET178OD.jpg,anormal,0.91711915,0.08288092
RET181OS.jpg,anormal,0.90580463,0.09419538
RET182OD.jpg,anormal,0.9624544,0.03754564
RET184OD.jpg,anormal,0.9709264,0.029073603
RET184OS.jpg,anormal,0.9430094,0.05699061
RET190OS.jpg,anormal,0.8699326,0.13006736
RET191OS.jpg,anormal,0.96880174,0.031198263
RET192OS.jpg,anormal,0.6450869,0.35491312
RET197OD.jpg,anormal,0.93948406,0.06051597
RET198OD.jpg,anormal,0.590161,0.409839
RET198OS.jpg,cglaucoma,0.3993914,0.6006086
RET199OD.jpg,anormal,0.79655784,0.20344213
RET200OD.jpg,anormal,0.8950809,0.10491906
RET200OS.jpg,anormal,0.9475742,0.052425805
RET201OD.jpg,anormal,0.79868555,0.20131446
RET202OD.jpg,anormal,0.95735013,0.042649888
RET203OD.jpg,anormal,0.9672608,0.032739162
RET203OS.jpg,anormal,0.9724849,0.02751511
RET210OD.jpg,anormal,0.9598538,0.040146198
RET211OS.jpg,anormal,0.94283146,0.05716852
RET212OD.jpg,anormal,0.91552526,0.08447476
RET213OS.jpg,anormal,0.8816666,0.11833343
RET216OD.jpg,anormal,0.79061526,0.20938478
RET216OS.jpg,anormal,0.93420583,0.06579419
RET220OD.jpg,anormal,0.82361245,0.17638758
RET220OS.jpg,anormal,0.9669914,0.033008628
RET224OD.jpg,anormal,0.63854694,0.361453
RET228OS.jpg,anormal,0.96358865,0.03641126
RET231OD.jpg,anormal,0.8962762,0.103723794
RET237OD.jpg,anormal,0.9590966,0.04090335
RET245OS.jpg,anormal,0.95400155,0.045998454
RET252OS.jpg,anormal,0.9586507,0.041349284
RET253OD.jpg,anormal,0.95079386,0.04920616
RET253OS.jpg,anormal,0.9648556,0.03514445
RET256OD.jpg,anormal,0.54683673,0.4531633
RET258OD.jpg,anormal,0.91181135,0.0881886
RET259OD.jpg,anormal,0.9027085,0.09729159
RET261OS.jpg,anormal,0.95481277,0.045187246
RET267OD.jpg,anormal,0.907132,0.092867985
RET271OS.jpg,anormal,0.93205345,0.06794654
RET272OD.jpg,anormal,0.8845055,0.11549447
RET277OS.jpg,cglaucoma,0.4485369,0.55146307
RET282OD.jpg,anormal,0.9528913,0.047108687
RET282OS.jpg,anormal,0.955868,0.04413194
RET283OS.jpg,cglaucoma,0.42657003,0.57343
RET285OS.jpg,anormal,0.9756975,0.024302525
RET291OD.jpg,anormal,0.93210983,0.067890234
RET002OD.jpg,cglaucoma,0.33944082,0.66055924
RET006OS.jpg,anormal,0.77202505,0.227975
RET053OD.jpg,cglaucoma,0.47906497,0.52093506
RET066OS.jpg,anormal,0.7963232,0.20367679
RET089OD.jpg,anormal,0.6046836,0.39531642
RET091OD.jpg,anormal,0.9231157,0.07688428
RET102OD.jpg,cglaucoma,0.4764373,0.5235627
RET106OD.jpg,cglaucoma,0.24879216,0.7512078
RET114OS.jpg,cglaucoma,0.31423172,0.68576825
RET120OD.jpg,anormal,0.8698468,0.13015315
RET120OS.jpg,anormal,0.85824275,0.14175723
RET122OD.jpg,anormal,0.8859256,0.11407438
RET122OS.jpg,anormal,0.85428864,0.14571136
RET276OS.jpg,cglaucoma,0.43489325,0.56510675
