filename,predicted_class,score_anormal,score_cglaucoma
image_001_170.jpg,anormal,0.9275051,0.07249499
image_002_202.jpg,anormal,0.8548372,0.14516276
image_003_50.jpg,anormal,0.9351104,0.064889655
image_004_65.jpg,anormal,0.96536726,0.034632754
image_005_13.jpg,anormal,0.9530641,0.04693588
image_006_4.jpg,anormal,0.90210027,0.09789974
image_007_5.jpg,anormal,0.9256136,0.07438645
image_008_116.jpg,anormal,0.92528236,0.07471759
image_009_125.jpg,anormal,0.93749994,0.06250002
image_010_41.jpg,anormal,0.9663126,0.033687342
image_011_214.jpg,anormal,0.87489986,0.12510017
image_012_56.jpg,anormal,0.93749285,0.06250715
image_013_71.jpg,anormal,0.86845416,0.13154581
image_014_59.jpg,anormal,0.89602524,0.103974745
image_015_209.jpg,anormal,0.85833883,0.1416612
image_016_82.jpg,anormal,0.92609996,0.073900074
image_017_93.jpg,anormal,0.93360263,0.06639743
image_018_120.jpg,anormal,0.9083287,0.09167135
image_019_168.jpg,anormal,0.8547018,0.14529815
image_020_10.jpg,anormal,0.92716193,0.0728381
image_021_26.jpg,anormal,0.9525923,0.04740764
image_022_55.jpg,anormal,0.9474417,0.052558348
image_023_103.jpg,anormal,0.84759134,0.15240866
image_024_200.jpg,anormal,0.92009395,0.079906024
image_025_99.jpg,anormal,0.9213224,0.07867767
image_026_146.jpg,anormal,0.9605637,0.039436214
image_027_32.jpg,anormal,0.8732834,0.12671667
image_028_96.jpg,anormal,0.9600489,0.03995103
image_029_217.jpg,anormal,0.94398,0.056020003
image_030_219.jpg,anormal,0.6578647,0.34213528
image_031_49.jpg,anormal,0.91351604,0.08648394
image_032_39.jpg,anormal,0.89623195,0.10376804
image_033_187.jpg,anormal,0.70819545,0.29180455
image_034_36.jpg,anormal,0.9406255,0.059374493
image_035_160.jpg,anormal,0.9023524,0.097647585
image_036_25.jpg,anormal,0.7878537,0.21214625
image_037_178.jpg,anormal,0.9565568,0.04344319
image_038_95.jpg,anormal,0.84841233,0.1515877
image_039_12.jpg,anormal,0.9304307,0.06956924
image_040_16.jpg,anormal,0.96046454,0.039535467
image_041_108.jpg,anormal,0.71799105,0.28200895
image_042_63.jpg,anormal,0.89870876,0.101291195
image_043_54.jpg,anormal,0.94911236,0.0508877
image_044_70.jpg,anormal,0.9568601,0.043139927
image_045_182.jpg,anormal,0.93202305,0.06797693
image_046_64.jpg,anormal,0.78523934,0.21476072
image_047_143.jpg,anormal,0.73766243,0.2623376
image_048_130.jpg,anormal,0.943625,0.05637501
image_049_105.jpg,anormal,0.89358395,0.106416024
image_050_163.jpg,anormal,0.9235593,0.07644074
image_051_190.jpg,anormal,0.97538495,0.024615068
image_052_3.jpg,anormal,0.93185574,0.06814426
image_053_136.jpg,anormal,0.9708947,0.029105308
image_054_158.jpg,anormal,0.91194123,0.08805876
image_055_139.jpg,anormal,0.91653526,0.08346481
image_056_142.jpg,anormal,0.92239565,0.077604376
image_057_109.jpg,anormal,0.92310584,0.076894104
image_058_118.jpg,anormal,0.92367965,0.076320335
image_059_220.jpg,anormal,0.6176082,0.38239178
image_060_79.jpg,anormal,0.9690048,0.030995157
image_061_44.jpg,anormal,0.94890493,0.051095057
image_062_135.jpg,anormal,0.9418046,0.058195405
image_063_110.jpg,anormal,0.96768814,0.03231183
image_064_164.jpg,anormal,0.93017566,0.06982436
image_065_92.jpg,anormal,0.96297973,0.037020247
image_066_218.jpg,anormal,0.9147148,0.08528523
image_067_127.jpg,anormal,0.95366555,0.04633441
image_068_173.jpg,anormal,0.9277124,0.07228763
image_069_184.jpg,anormal,0.88599294,0.11400698
