file_name,anormal_score,cglaucoma_score,predicted_class
RET027OD.jpg,0.8903228044509888,0.10967722535133362,anormal
RET035OD.jpg,0.762128472328186,0.23787154257297516,anormal
RET035OS.jpg,0.769806981086731,0.23019303381443024,anormal
RET096OD.jpg,0.7168756723403931,0.28312432765960693,anormal
RET098OD.jpg,0.6534987688064575,0.34650129079818726,anormal
RET107OD.jpg,0.7786917090415955,0.22130829095840454,anormal
RET129OS.jpg,0.7950745224952698,0.20492549240589142,anormal
RET131OD.jpg,0.7283713817596436,0.27162861824035645,anormal
RET132OD.jpg,0.837304413318634,0.16269561648368835,anormal
RET133OD.jpg,0.6344876289367676,0.3655123710632324,anormal
RET137OD.jpg,0.6533700823783875,0.34662988781929016,anormal
RET141OS.jpg,0.607667088508606,0.39233294129371643,anormal
RET146OS.jpg,0.6055235862731934,0.39447644352912903,anormal
RET150OS.jpg,0.6084834933280945,0.39151647686958313,anormal
RET153OS.jpg,0.7204475998878479,0.2795524299144745,anormal
RET163OS.jpg,0.7371775507926941,0.2628224790096283,anormal
RET168OS.jpg,0.5708265900611877,0.42917346954345703,anormal
RET175OD.jpg,0.6184671521186829,0.38153284788131714,anormal
RET177OD.jpg,0.7508178949356079,0.24918213486671448,anormal
RET177OS.jpg,0.7658262252807617,0.2341737002134323,anormal
RET178OD.jpg,0.8230844140052795,0.17691563069820404,anormal
RET181OS.jpg,0.7080144882202148,0.29198551177978516,anormal
RET182OD.jpg,0.7573018670082092,0.2426980882883072,anormal
RET184OD.jpg,0.8176934123039246,0.18230660259723663,anormal
RET184OS.jpg,0.7125230431556702,0.28747695684432983,anormal
RET190OS.jpg,0.8100350499153137,0.18996495008468628,anormal
RET191OS.jpg,0.7790566682815552,0.2209433764219284,anormal
RET192OS.jpg,0.6920584440231323,0.3079415559768677,anormal
RET197OD.jpg,0.7247152924537659,0.27528470754623413,anormal
RET198OD.jpg,0.7570533156394958,0.24294665455818176,anormal
RET198OS.jpg,0.7349749803543091,0.2650250792503357,anormal
RET199OD.jpg,0.7938525080680847,0.20614750683307648,anormal
RET200OD.jpg,0.7412092685699463,0.25879067182540894,anormal
RET200OS.jpg,0.8465376496315002,0.15346236526966095,anormal
RET201OD.jpg,0.8156604170799255,0.18433956801891327,anormal
RET202OD.jpg,0.6757943034172058,0.3242056369781494,anormal
RET203OD.jpg,0.8335143327713013,0.16648565232753754,anormal
RET203OS.jpg,0.8295531868934631,0.17044676840305328,anormal
RET210OD.jpg,0.818681538105011,0.18131844699382782,anormal
RET211OS.jpg,0.7634775638580322,0.23652245104312897,anormal
RET212OD.jpg,0.6305071115493774,0.36949294805526733,anormal
RET213OS.jpg,0.5803438425064087,0.4196561872959137,anormal
RET216OD.jpg,0.8574631214141846,0.14253684878349304,anormal
RET216OS.jpg,0.8137736320495605,0.18622638285160065,anormal
RET220OD.jpg,0.6705678701400757,0.3294321298599243,anormal
RET220OS.jpg,0.8401983976364136,0.15980160236358643,anormal
RET224OD.jpg,0.7133201360702515,0.28667986392974854,anormal
RET228OS.jpg,0.7944455146789551,0.20555448532104492,anormal
RET231OD.jpg,0.8946515321731567,0.10534847527742386,anormal
RET237OD.jpg,0.8011341094970703,0.19886593520641327,anormal
RET245OS.jpg,0.766238272190094,0.2337617725133896,anormal
RET252OS.jpg,0.6969192028045654,0.30308079719543457,anormal
RET253OD.jpg,0.8259020447731018,0.17409789562225342,anormal
RET253OS.jpg,0.809996485710144,0.19000348448753357,anormal
RET256OD.jpg,0.6326237320899963,0.3673762381076813,anormal
RET258OD.jpg,0.7345402240753174,0.26545974612236023,anormal
RET259OD.jpg,0.6305131316184998,0.36948689818382263,anormal
RET261OS.jpg,0.7359344363212585,0.26406556367874146,anormal
RET267OD.jpg,0.7013932466506958,0.2986067235469818,anormal
RET271OS.jpg,0.6120620369911194,0.3879379332065582,anormal
RET272OD.jpg,0.7333918809890747,0.2666080892086029,anormal
RET277OS.jpg,0.7245618104934692,0.2754381597042084,anormal
RET282OD.jpg,0.8169413805007935,0.18305866420269012,anormal
RET282OS.jpg,0.8392265439033508,0.16077345609664917,anormal
RET283OS.jpg,0.7087094187736511,0.2912905812263489,anormal
RET285OS.jpg,0.7623894214630127,0.2376106232404709,anormal
RET291OD.jpg,0.730913519859314,0.26908648014068604,anormal
RET002OD.jpg,0.7203623652458191,0.2796376645565033,anormal
RET006OS.jpg,0.6479717493057251,0.3520282506942749,anormal
RET053OD.jpg,0.600676417350769,0.39932355284690857,anormal
RET066OS.jpg,0.5748597979545593,0.42514023184776306,anormal
RET089OD.jpg,0.7567785978317261,0.24322140216827393,anormal
RET091OD.jpg,0.7400292754173279,0.2599707245826721,anormal
RET102OD.jpg,0.7176810503005981,0.28231891989707947,anormal
RET106OD.jpg,0.6980187892913818,0.30198127031326294,anormal
RET114OS.jpg,0.7685542106628418,0.231445774435997,anormal
RET120OD.jpg,0.7089686393737793,0.2910313308238983,anormal
RET120OS.jpg,0.71552574634552,0.2844741940498352,anormal
RET122OD.jpg,0.7007600665092468,0.2992399334907532,anormal
RET122OS.jpg,0.6526904702186584,0.3473094701766968,anormal
RET276OS.jpg,0.681352972984314,0.3186470568180084,anormal
