file_name,anodr_score,bmilddr_score,cmoderatedr_score,dseveredr_score,eproliferativedr_score,predicted_class
002c21358ce6.png,0.9355865120887756,0.0162176676094532,0.010182412341237068,0.017441511154174805,0.020571907982230186,anodr
005b95c28852.png,0.9175973534584045,0.015106353908777237,0.020699623972177505,0.021058838814496994,0.02553778886795044,anodr
00cc2b75cddd.png,0.9138469696044922,0.02801334299147129,0.019546717405319214,0.016416287049651146,0.022176731377840042,anodr
0182152c50de.png,0.9253498315811157,0.023828014731407166,0.016725802794098854,0.012631992809474468,0.021464385092258453,anodr
02cd34a85b24.png,0.906977653503418,0.03124513477087021,0.02178908884525299,0.017164619639515877,0.02282351814210415,anodr
03b373718013.png,0.9189403057098389,0.027218805626034737,0.02004159428179264,0.01352823805063963,0.02027108147740364,anodr
04aef84a2cc1.png,0.9343633055686951,0.014159111306071281,0.010523337870836258,0.01676623709499836,0.024188099429011345,anodr
05b1bb2bdb81.png,0.9360971450805664,0.01212501060217619,0.017816632986068726,0.017397349700331688,0.016563886776566505,anodr
07596907347b.png,0.9276044368743896,0.020341161638498306,0.011241309344768524,0.017759008333086967,0.023054052144289017,anodr
07751b94a88a.png,0.9291152358055115,0.02226240374147892,0.012238792143762112,0.016265561804175377,0.0201181061565876,anodr
0790515cf5af.png,0.9190652370452881,0.02813524194061756,0.019751273095607758,0.01283157616853714,0.02021668665111065,anodr
08037e4490e5.png,0.9358905553817749,0.014230601489543915,0.010236222296953201,0.017340315505862236,0.022302182391285896,anodr
0851d6a69589.png,0.9125317931175232,0.025711791589856148,0.019904637709259987,0.01790761388838291,0.02394418977200985,anodr
08b6e3240858.png,0.8980454802513123,0.02990282140672207,0.03617313504219055,0.018638553097844124,0.01723998226225376,anodr
08bef347f40d.png,0.8893024921417236,0.031068647280335426,0.03899746760725975,0.01414654590189457,0.026484806090593338,anodr
08ee569d4721.png,0.9283446669578552,0.021021738648414612,0.012453369796276093,0.016874492168426514,0.021305641159415245,anodr
09237bf783a4.png,0.9340389966964722,0.01631537824869156,0.009547247551381588,0.017679190263152122,0.02241920866072178,anodr
096436d68d06.png,0.8871215581893921,0.02772131934762001,0.029512979090213776,0.029599642381072044,0.026044612750411034,anodr
099021fac3c9.png,0.9297483563423157,0.016044506803154945,0.013794292695820332,0.019351763650774956,0.02106109820306301,anodr
09c8323c612e.png,0.929476261138916,0.018953818827867508,0.011521277949213982,0.01736452803015709,0.022684119641780853,anodr
0a38b552372d.png,0.936214029788971,0.0189222265034914,0.011179151944816113,0.01533426996320486,0.01835031993687153,anodr
