image_path,true_label,predicted_label,confidence,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051020_43808_0100_PP_967.png,anodr,anodr,0.9930964112281799,0.9930964112281799,0.0054994565434753895,0.0013342642923817039,1.0406283763586544e-05,5.951084312982857e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44261_0100_PP_1191.png,anodr,anodr,0.9987779259681702,0.9987779259681702,0.001048595062457025,0.0001618102687643841,9.957201427823748e-07,1.0755244147730991e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44284_0100_PP_502.png,anodr,anodr,0.9969243407249451,0.9969243407249451,0.0008631285163573921,0.0021705939434468746,6.8078816184424795e-06,3.5217268305132166e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44338_0100_PP_547.png,anodr,anodr,0.9659302830696106,0.9659302830696106,0.024053188040852547,0.009497223421931267,4.911691939923912e-05,0.0004703190643340349
../../../data/data_MESSIDOR2/test/anodr/20051020_44400_0100_PP_920.png,anodr,anodr,0.9824491739273071,0.9824491739273071,0.015165655873715878,0.0022849412634968758,8.935081496019848e-06,9.123540803557262e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44431_0100_PP_514.png,anodr,anodr,0.9609327912330627,0.9609327912330627,0.0338941365480423,0.004930407274514437,2.3379809135803953e-05,0.00021926601766608655
../../../data/data_MESSIDOR2/test/anodr/20051020_44692_0100_PP_419.png,anodr,anodr,0.9915798902511597,0.9915798902511597,0.004823149181902409,0.0033676307648420334,2.0984965885872953e-05,0.00020824966486543417
../../../data/data_MESSIDOR2/test/anodr/20051020_44714_0100_PP_1199.png,anodr,anodr,0.9982082843780518,0.9982082843780518,0.0016416875878348947,0.00013408911763690412,1.5645613302694983e-06,1.4342818758450449e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44982_0100_PP_486.png,anodr,anodr,0.9824662208557129,0.9824662208557129,0.016485663130879402,0.0010012518614530563,6.084690539864823e-06,4.077880657860078e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_56791_0100_PP_1185.png,anodr,anodr,0.9975934624671936,0.9975934624671936,0.0022441174369305372,0.0001469238195568323,1.9985068320238497e-06,1.3536850929085631e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_57157_0100_PP_971.png,anodr,bmilddr,0.8043716549873352,0.16867686808109283,0.8043716549873352,0.026140959933400154,6.280591333052143e-05,0.0007477106410078704
../../../data/data_MESSIDOR2/test/anodr/20051020_57967_0100_PP_829.png,anodr,anodr,0.9987214207649231,0.9987214207649231,0.0011748800752684474,9.490874799666926e-05,1.2767201269525685e-06,7.478033239749493e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_58065_0100_PP_561.png,anodr,anodr,0.9985994696617126,0.9985994696617126,0.0013084765523672104,8.254389831563458e-05,1.1169338449690258e-06,8.477876690449193e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_61757_0100_PP_484.png,anodr,anodr,0.9996336698532104,0.9996336698532104,0.0003167692630086094,3.989116885350086e-05,1.0270748589391587e-06,8.560652531741653e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_62461_0100_PP_76.png,anodr,anodr,0.7293066382408142,0.7293066382408142,0.14310942590236664,0.1248769760131836,0.00039057875983417034,0.0023164653684943914
../../../data/data_MESSIDOR2/test/anodr/20051020_62510_0100_PP_106.png,anodr,anodr,0.5495004653930664,0.5495004653930664,0.09464696049690247,0.2748585045337677,0.004264147020876408,0.07672993093729019
