filename,predicted_class,score_anormal,score_cglaucoma
image_001_170.jpg,anormal,0.947282075881958,0.05271795019507408
image_002_202.jpg,anormal,0.9565479755401611,0.04345209524035454
image_003_50.jpg,anormal,0.864125669002533,0.13587436079978943
image_004_65.jpg,anormal,0.8096945285797119,0.1903054416179657
image_005_13.jpg,anormal,0.8728011846542358,0.12719887495040894
image_006_4.jpg,anormal,0.7511695623397827,0.2488303929567337
image_007_5.jpg,anormal,0.8805833458900452,0.11941666901111603
image_008_116.jpg,anormal,0.9145663380622864,0.085433728992939
image_009_125.jpg,anormal,0.9519129395484924,0.04808711260557175
image_010_41.jpg,anormal,0.910525918006897,0.08947404474020004
image_011_214.jpg,anormal,0.9676368236541748,0.032363247126340866
image_012_56.jpg,anormal,0.9708672761917114,0.029132753610610962
image_013_71.jpg,anormal,0.8588342070579529,0.1411658525466919
image_014_59.jpg,anormal,0.9225866198539734,0.07741331309080124
image_015_209.jpg,anormal,0.722108781337738,0.2778911590576172
image_016_82.jpg,anormal,0.9381912350654602,0.061808813363313675
image_017_93.jpg,anormal,0.9316439628601074,0.06835607439279556
image_018_120.jpg,anormal,0.6170881390571594,0.3829118609428406
image_019_168.jpg,anormal,0.8064975738525391,0.19350244104862213
image_020_10.jpg,anormal,0.5848695039749146,0.41513049602508545
image_021_26.jpg,anormal,0.9588642716407776,0.04113568365573883
image_022_55.jpg,anormal,0.9114004373550415,0.08859959244728088
image_023_103.jpg,anormal,0.9270413517951965,0.07295871526002884
image_024_200.jpg,anormal,0.9139090776443481,0.08609092235565186
image_025_99.jpg,anormal,0.8283663392066956,0.17163364589214325
image_026_146.jpg,anormal,0.9365464448928833,0.06345361471176147
image_027_32.jpg,anormal,0.9568822979927063,0.04311767593026161
image_028_96.jpg,anormal,0.9316994547843933,0.06830058246850967
image_029_217.jpg,anormal,0.9721674919128418,0.02783251367509365
image_030_219.jpg,anormal,0.950032651424408,0.04996728524565697
image_031_49.jpg,anormal,0.8962349891662598,0.10376503318548203
image_032_39.jpg,anormal,0.9384803175926208,0.06151975318789482
image_033_187.jpg,cglaucoma,0.1449480652809143,0.8550519943237305
image_034_36.jpg,anormal,0.9605318307876587,0.039468105882406235
image_035_160.jpg,anormal,0.9434264898300171,0.056573450565338135
image_036_25.jpg,anormal,0.9768333435058594,0.02316666953265667
image_037_178.jpg,anormal,0.9220690727233887,0.07793094217777252
image_038_95.jpg,anormal,0.76655113697052,0.23344890773296356
image_039_12.jpg,anormal,0.9412509202957153,0.05874907225370407
image_040_16.jpg,anormal,0.9489227533340454,0.05107727274298668
image_041_108.jpg,cglaucoma,0.19229252636432648,0.8077075481414795
image_042_63.jpg,anormal,0.9242709279060364,0.0757291167974472
image_043_54.jpg,anormal,0.7786368131637573,0.22136317193508148
image_044_70.jpg,anormal,0.9422051310539246,0.05779488757252693
image_045_182.jpg,anormal,0.9082812666893005,0.09171869605779648
image_046_64.jpg,anormal,0.895107090473175,0.10489291697740555
image_047_143.jpg,cglaucoma,0.22476957738399506,0.7752304077148438
image_048_130.jpg,anormal,0.9148642420768738,0.0851358100771904
image_049_105.jpg,anormal,0.616003155708313,0.38399678468704224
image_050_163.jpg,anormal,0.9310111403465271,0.06898881494998932
image_051_190.jpg,anormal,0.9711235761642456,0.028876449912786484
image_052_3.jpg,anormal,0.9207825660705566,0.07921748608350754
image_053_136.jpg,anormal,0.9563126564025879,0.04368739575147629
image_054_158.jpg,anormal,0.9450395107269287,0.05496054142713547
image_055_139.jpg,cglaucoma,0.13250216841697693,0.8674978613853455
image_056_142.jpg,anormal,0.9112775921821594,0.08872241526842117
image_057_109.jpg,anormal,0.9318806529045105,0.06811931729316711
image_058_118.jpg,anormal,0.9330359697341919,0.0669640526175499
image_059_220.jpg,anormal,0.873548150062561,0.126451775431633
image_060_79.jpg,anormal,0.915727436542511,0.0842726081609726
image_061_44.jpg,anormal,0.9080066680908203,0.0919933021068573
image_062_135.jpg,anormal,0.7354618906974792,0.26453813910484314
image_063_110.jpg,anormal,0.9255557656288147,0.07444421947002411
image_064_164.jpg,anormal,0.9298179149627686,0.07018207013607025
image_065_92.jpg,anormal,0.9748808741569519,0.02511913888156414
image_066_218.jpg,anormal,0.8288213610649109,0.17117859423160553
image_067_127.jpg,anormal,0.9633471965789795,0.03665275126695633
image_068_173.jpg,anormal,0.904264509677887,0.09573547542095184
image_069_184.jpg,anormal,0.8904169201850891,0.1095830649137497
image_070_212.jpg,anormal,0.9358534812927246,0.06414653360843658
image_071_154.jpg,anormal,0.7909337878227234,0.20906619727611542
image_072_102.jpg,anormal,0.9310111403465271,0.06898881494998932
image_073_179.jpg,anormal,0.9446086287498474,0.05539140850305557
image_074_37.jpg,anormal,0.8879285454750061,0.11207148432731628
image_075_195.jpg,anormal,0.5105997920036316,0.489400178194046
image_076_33.jpg,anormal,0.9647088050842285,0.03529118001461029
image_077_201.jpg,anormal,0.9659378528594971,0.03406212478876114
image_078_67.jpg,anormal,0.9575334787368774,0.04246656969189644
image_079_15.jpg,anormal,0.9246943593025208,0.07530562579631805
image_080_157.jpg,anormal,0.7649802565574646,0.23501981794834137
image_081_153.jpg,anormal,0.9467318058013916,0.0532681904733181
image_082_9.jpg,anormal,0.9545525908470154,0.04544747993350029
image_083_30.jpg,anormal,0.8092398047447205,0.19076021015644073
image_084_34.jpg,anormal,0.7026172280311584,0.29738280177116394
image_085_61.jpg,anormal,0.9531174898147583,0.04688252881169319
image_086_24.jpg,anormal,0.9512808918952942,0.048719070851802826
image_087_210.jpg,anormal,0.8985384106636047,0.10146161168813705
image_088_175.jpg,anormal,0.9246943593025208,0.07530562579631805
image_089_38.jpg,anormal,0.9116010069847107,0.08839897066354752
image_090_145.jpg,anormal,0.9477951526641846,0.05220479890704155
image_091_223.jpg,anormal,0.9461191296577454,0.05388084799051285
image_092_1.jpg,anormal,0.7881843447685242,0.21181564033031464
image_093_140.jpg,anormal,0.9545525908470154,0.04544747993350029
image_094_150.jpg,anormal,0.9815444946289062,0.018455566838383675
image_095_11.jpg,anormal,0.9088346362113953,0.09116541594266891
image_096_98.jpg,anormal,0.9482317566871643,0.05176830291748047
image_097_176.jpg,anormal,0.9694002270698547,0.030599774792790413
image_098_205.jpg,anormal,0.9465767741203308,0.05342317000031471
image_099_22.jpg,anormal,0.7794166207313538,0.22058337926864624
image_100_196.jpg,anormal,0.6214180588722229,0.3785819411277771
image_101_222.jpg,anormal,0.8992442488670349,0.10075578093528748
image_102_155.jpg,anormal,0.8829343318939209,0.11706570535898209
image_103_204.jpg,anormal,0.9522808790206909,0.04771909862756729
image_104_2.jpg,anormal,0.9158970713615417,0.08410296589136124
image_105_0.jpg,anormal,0.9454692602157593,0.05453071743249893
image_106_141.jpg,anormal,0.9480356574058533,0.0519644170999527
image_107_166.jpg,anormal,0.9405038952827454,0.059496138244867325
image_108_188.jpg,anormal,0.8817578554153442,0.11824214458465576
image_109_76.jpg,anormal,0.838238000869751,0.16176195442676544
image_110_199.jpg,anormal,0.6127178072929382,0.38728222250938416
image_111_58.jpg,anormal,0.8455396294593811,0.15446040034294128
image_112_111.jpg,anormal,0.8882739543914795,0.11172600090503693
image_113_224.jpg,anormal,0.9474937915802002,0.052506230771541595
image_114_57.jpg,anormal,0.8554203510284424,0.14457958936691284
image_115_121.jpg,anormal,0.8178237676620483,0.18217624723911285
image_116_69.jpg,anormal,0.638608455657959,0.361391544342041
image_117_211.jpg,anormal,0.640795111656189,0.35920482873916626
image_118_101.jpg,anormal,0.8750526309013367,0.12494737654924393
image_119_194.jpg,anormal,0.6896988749504089,0.31030112504959106
image_120_17.jpg,anormal,0.9096262454986572,0.09037377685308456
image_121_189.jpg,anormal,0.9009793400764465,0.09902066737413406
image_122_6.jpg,anormal,0.8710190057754517,0.12898100912570953
image_123_35.jpg,anormal,0.9101133942604065,0.08988664299249649
image_124_126.jpg,anormal,0.7250351905822754,0.2749648094177246
image_125_183.jpg,cglaucoma,0.172342911362648,0.827657163143158
image_126_177.jpg,anormal,0.7763899564743042,0.2236100435256958
image_127_43.jpg,anormal,0.9431924223899841,0.05680762976408005
image_128_60.jpg,anormal,0.8898608684539795,0.11013908684253693
image_129_156.jpg,anormal,0.9741011261940002,0.025898857042193413
image_130_104.jpg,anormal,0.9589688777923584,0.04103117436170578
image_131_131.jpg,anormal,0.9470998048782349,0.05290019139647484
image_132_52.jpg,anormal,0.8681415915489197,0.13185840845108032
image_133_75.jpg,anormal,0.9587545990943909,0.04124537110328674
image_134_97.jpg,anormal,0.8862296938896179,0.11377032846212387
image_135_90.jpg,anormal,0.7863715887069702,0.21362842619419098
image_136_128.jpg,anormal,0.7735424041748047,0.2264576256275177
image_137_87.jpg,anormal,0.6400567293167114,0.3599432110786438
image_138_19.jpg,anormal,0.869084894657135,0.13091516494750977
image_139_167.jpg,cglaucoma,0.2268332690000534,0.7731667757034302
image_140_27.jpg,anormal,0.5326831936836243,0.46731680631637573
image_141_18.jpg,anormal,0.9372653961181641,0.06273459643125534
image_142_159.jpg,cglaucoma,0.2956238090991974,0.704376220703125
image_143_107.jpg,anormal,0.8344900608062744,0.16550996899604797
image_144_180.jpg,anormal,0.9112609624862671,0.08873901516199112
image_145_78.jpg,anormal,0.9067411422729492,0.093258798122406
image_146_85.jpg,anormal,0.927963376045227,0.07203659415245056
image_147_193.jpg,anormal,0.9377163648605347,0.06228359043598175
image_148_216.jpg,anormal,0.6995149254798889,0.3004850745201111
image_149_134.jpg,anormal,0.7050114274024963,0.2949885427951813
image_150_198.jpg,anormal,0.5449103116989136,0.4550896883010864
image_151_31.jpg,cglaucoma,0.46361660957336426,0.5363833904266357
image_152_169.jpg,anormal,0.852043092250824,0.14795684814453125
image_153_213.jpg,anormal,0.8848759531974792,0.11512406915426254
image_154_23.jpg,anormal,0.9597367644309998,0.04026327282190323
image_155_151.jpg,anormal,0.6488324403762817,0.35116755962371826
image_156_72.jpg,anormal,0.6115265488624573,0.3884734511375427
image_157_115.jpg,anormal,0.969570517539978,0.03042951039969921
image_158_191.jpg,anormal,0.94435054063797,0.05564948171377182
image_159_162.jpg,anormal,0.9338310360908508,0.06616897881031036
image_160_124.jpg,anormal,0.9254238605499268,0.07457612454891205
image_161_62.jpg,anormal,0.9706438779830933,0.02935613878071308
image_162_48.jpg,anormal,0.9365672469139099,0.06343276798725128
image_163_206.jpg,anormal,0.8068119883537292,0.19318804144859314
image_164_215.jpg,cglaucoma,0.3354725241661072,0.6645274758338928
image_165_77.jpg,anormal,0.8922408819198608,0.10775908082723618
image_166_129.jpg,anormal,0.9721888303756714,0.027811173349618912
image_167_138.jpg,anormal,0.7132195234298706,0.2867804765701294
image_168_113.jpg,anormal,0.9079498648643494,0.09205016493797302
image_169_119.jpg,anormal,0.9612993001937866,0.038700759410858154
image_170_133.jpg,anormal,0.9653937220573425,0.03460634872317314
image_171_203.jpg,anormal,0.8046835660934448,0.19531644880771637
image_172_137.jpg,anormal,0.8780694007873535,0.12193061411380768
image_173_83.jpg,anormal,0.8315759301185608,0.1684240847826004
image_174_123.jpg,anormal,0.9010657668113708,0.09893419593572617
image_175_91.jpg,cglaucoma,0.35984787344932556,0.6401521563529968
image_176_161.jpg,cglaucoma,0.33700716495513916,0.6629928350448608
image_177_112.jpg,anormal,0.9426684975624084,0.057331521064043045
image_178_46.jpg,anormal,0.8779969215393066,0.12200314551591873
image_179_84.jpg,anormal,0.8798822164535522,0.12011779844760895
image_180_53.jpg,anormal,0.8749775886535645,0.12502238154411316
image_181_207.jpg,cglaucoma,0.11330582201480865,0.8866941332817078
image_182_171.jpg,anormal,0.8328274488449097,0.16717258095741272
image_183_40.jpg,anormal,0.9399316310882568,0.060068342834711075
image_184_197.jpg,anormal,0.8944995403289795,0.1055004820227623
image_185_185.jpg,anormal,0.9277247786521912,0.07227523624897003
image_186_114.jpg,anormal,0.7194501161575317,0.2805498540401459
image_187_100.jpg,anormal,0.9322454333305359,0.06775463372468948
image_188_192.jpg,anormal,0.9797114729881287,0.020288508385419846
image_189_149.jpg,anormal,0.8630199432373047,0.1369800865650177
image_190_7.jpg,anormal,0.8972053527832031,0.10279460996389389
image_191_8.jpg,cglaucoma,0.08779223263263702,0.9122077822685242
image_192_68.jpg,anormal,0.8758817911148071,0.12411820143461227
image_193_51.jpg,anormal,0.9433059692382812,0.05669400095939636
image_194_88.jpg,anormal,0.9084675908088684,0.09153235703706741
image_195_106.jpg,anormal,0.839821994304657,0.16017800569534302
image_196_80.jpg,anormal,0.8751903176307678,0.12480969727039337
image_197_28.jpg,anormal,0.9521803259849548,0.04781968891620636
image_198_66.jpg,anormal,0.9191524386405945,0.08084752410650253
image_199_94.jpg,anormal,0.9414222836494446,0.05857771635055542
image_200_45.jpg,anormal,0.8920443058013916,0.10795571655035019
image_201_81.jpg,anormal,0.8662933707237244,0.13370659947395325
image_202_14.jpg,anormal,0.6850895285606384,0.3149104714393616
image_203_181.jpg,anormal,0.8510703444480896,0.1489296406507492
image_204_208.jpg,anormal,0.9093132019042969,0.09068677574396133
image_205_29.jpg,anormal,0.9210941791534424,0.0789058580994606
image_206_186.jpg,anormal,0.9146010279655457,0.08539901673793793
image_207_221.jpg,anormal,0.9475308656692505,0.05246911570429802
image_208_20.jpg,anormal,0.9708713293075562,0.02912861667573452
image_209_42.jpg,anormal,0.9472662210464478,0.05273375287652016
image_210_73.jpg,anormal,0.8749775886535645,0.12502238154411316
image_211_152.jpg,cglaucoma,0.11330582201480865,0.8866941332817078
image_212_47.jpg,anormal,0.9560304880142212,0.04396950080990791
image_213_144.jpg,anormal,0.9294132590293884,0.07058674842119217
image_214_89.jpg,anormal,0.9278380870819092,0.07216189801692963
image_215_147.jpg,anormal,0.769995927810669,0.23000408709049225
image_216_74.jpg,anormal,0.9025319814682007,0.09746797382831573
image_217_117.jpg,anormal,0.866083025932312,0.13391703367233276
image_218_122.jpg,anormal,0.7994890809059143,0.20051094889640808
image_219_21.jpg,anormal,0.5356385707855225,0.46436142921447754
image_220_86.jpg,anormal,0.6647418141365051,0.3352581560611725
image_221_132.jpg,anormal,0.8925237059593201,0.10747625678777695
image_222_174.jpg,anormal,0.8109824657440186,0.18901750445365906
image_223_172.jpg,anormal,0.8208985328674316,0.17910148203372955
image_224_165.jpg,anormal,0.9309646487236023,0.0690353587269783
image_225_148.jpg,cglaucoma,0.1510813683271408,0.848918616771698
image_001_250.jpg,anormal,0.7886684536933899,0.2113315314054489
image_002_252.jpg,anormal,0.9001185297966003,0.09988139569759369
image_003_234.jpg,anormal,0.8573649525642395,0.14263507723808289
image_004_238.jpg,anormal,0.7201258540153503,0.27987414598464966
image_005_228.jpg,anormal,0.943537712097168,0.05646222457289696
image_006_225.jpg,cglaucoma,0.345269113779068,0.6547309160232544
image_007_226.jpg,anormal,0.9166116714477539,0.0833882987499237
image_008_245.jpg,anormal,0.9601594805717468,0.039840467274188995
image_009_247.jpg,anormal,0.851107120513916,0.14889287948608398
image_010_232.jpg,anormal,0.851107120513916,0.14889287948608398
image_011_254.jpg,anormal,0.9599645733833313,0.040035463869571686
image_012_236.jpg,anormal,0.9140878319740295,0.08591213822364807
image_013_239.jpg,cglaucoma,0.179991215467453,0.8200088143348694
image_014_237.jpg,anormal,0.7147122025489807,0.2852877974510193
image_015_253.jpg,cglaucoma,0.20489607751369476,0.795103907585144
image_016_240.jpg,anormal,0.5682195425033569,0.4317804276943207
image_017_241.jpg,anormal,0.8213480114936829,0.17865197360515594
image_018_246.jpg,anormal,0.5055255889892578,0.4944743812084198
image_019_249.jpg,anormal,0.8972287774085999,0.10277128964662552
image_020_227.jpg,anormal,0.9517859220504761,0.04821408912539482
image_021_229.jpg,cglaucoma,0.3386514484882355,0.6613485217094421
image_022_235.jpg,anormal,0.7413294315338135,0.25867053866386414
image_023_244.jpg,anormal,0.5055255889892578,0.4944743812084198
image_024_251.jpg,anormal,0.9497599005699158,0.05024006590247154
image_025_243.jpg,cglaucoma,0.3386514484882355,0.6613485217094421
image_026_248.jpg,anormal,0.8955069184303284,0.10449307411909103
image_027_230.jpg,anormal,0.8449921607971191,0.15500785410404205
image_028_242.jpg,cglaucoma,0.37541648745536804,0.6245834827423096
image_029_255.jpg,anormal,0.9341133832931519,0.06588660180568695
image_030_256.jpg,anormal,0.8481074571609497,0.15189257264137268
image_031_233.jpg,cglaucoma,0.381028413772583,0.6189716458320618
image_032_231.jpg,anormal,0.6449053883552551,0.3550945818424225
