filename,prob_a_noamd,prob_b_amd,prediction
1018113_21015_1_0.png,0.7725325226783752,0.22746747732162476,a_noamd
1020777_21015_1_0.png,0.902667760848999,0.09733223170042038,a_noamd
1026486_21016_0_0.png,0.9200034737586975,0.0799965187907219,a_noamd
1036537_21016_0_0.png,0.9234931468963623,0.07650687545537949,a_noamd
1039702_21015_1_0.png,0.9492139220237732,0.050786081701517105,a_noamd
1046092_21015_0_0.png,0.922333836555481,0.07766615599393845,a_noamd
1064334_21016_0_0.png,0.4947715699672699,0.5052284598350525,b_amd
1103313_21016_0_0.png,0.11934971809387207,0.8806502819061279,b_amd
1107730_21015_0_0.png,0.9317108392715454,0.06828917562961578,a_noamd
1134266_21015_0_0.png,0.7090226411819458,0.2909773588180542,a_noamd
1167873_21016_0_0.png,0.901278018951416,0.09872203320264816,a_noamd
1169358_21015_1_0.png,0.9036046862602234,0.09639524668455124,a_noamd
1170584_21016_0_0.png,0.9244318604469299,0.07556816935539246,a_noamd
1175155_21016_0_0.png,0.9325218796730042,0.06747813522815704,a_noamd
1178859_21016_0_0.png,0.9000033140182495,0.09999669343233109,a_noamd
1184375_21016_1_0.png,0.23522715270519257,0.7647728323936462,b_amd
1186967_21016_0_0.png,0.1935187578201294,0.8064812421798706,b_amd
1197089_21016_0_0.png,0.9366976618766785,0.06330230087041855,a_noamd
1197343_21015_0_0.png,0.8704999685287476,0.12950000166893005,a_noamd
1220742_21016_0_0.png,0.9305626153945923,0.06943733990192413,a_noamd
1223318_21016_0_0.png,0.8170445561408997,0.18295544385910034,a_noamd
1230171_21016_0_0.png,0.7226791977882385,0.2773208022117615,a_noamd
1250082_21016_0_0.png,0.9190335273742676,0.0809665098786354,a_noamd
1260458_21016_0_0.png,0.6956886649131775,0.3043113350868225,a_noamd
1261685_21016_0_0.png,0.9573560357093811,0.042644038796424866,a_noamd
1267094_21016_0_0.png,0.8432957530021667,0.15670426189899445,a_noamd
1275770_21015_0_0.png,0.9129066467285156,0.08709332346916199,a_noamd
1322575_21016_0_0.png,0.9072239398956299,0.09277611970901489,a_noamd
1330933_21015_0_0.png,0.3239494860172272,0.6760505437850952,b_amd
1334474_21015_0_0.png,0.6942780613899231,0.30572187900543213,a_noamd
1346072_21016_0_0.png,0.7557153105735779,0.24428465962409973,a_noamd
1350271_21016_0_0.png,0.8883088827133179,0.11169116944074631,a_noamd
1359631_21015_1_0.png,0.9679594039916992,0.032040659338235855,a_noamd
1372500_21016_0_0.png,0.35872867703437805,0.6412713527679443,b_amd
1407787_21015_1_0.png,0.8966608047485352,0.10333921015262604,a_noamd
1412963_21015_0_0.png,0.9125928282737732,0.0874071717262268,a_noamd
1429525_21016_0_0.png,0.902234673500061,0.09776531159877777,a_noamd
1434744_21016_0_0.png,0.874896764755249,0.12510326504707336,a_noamd
1438121_21015_0_0.png,0.9272478222846985,0.07275219261646271,a_noamd
1438217_21016_0_0.png,0.797768235206604,0.20223180949687958,a_noamd
1465849_21015_0_0.png,0.8120709657669067,0.18792898952960968,a_noamd
1486263_21015_0_0.png,0.90785151720047,0.09214850515127182,a_noamd
1494464_21015_0_0.png,0.953790545463562,0.04620940610766411,a_noamd
1495365_21015_1_0.png,0.9482992887496948,0.05170075222849846,a_noamd
1495979_21015_1_0.png,0.9261505603790283,0.07384937256574631,a_noamd
1499051_21015_0_0.png,0.9123324155807495,0.08766764402389526,a_noamd
1499671_21016_0_1.png,0.9511704444885254,0.04882951080799103,a_noamd
1506781_21016_0_0.png,0.8226648569107056,0.1773352026939392,a_noamd
1514959_21015_0_0.png,0.9161543846130371,0.08384565263986588,a_noamd
1515498_21016_0_0.png,0.9632161259651184,0.036783814430236816,a_noamd
1535030_21016_0_0.png,0.8847900032997131,0.11521000415086746,a_noamd
1537998_21015_1_1.png,0.8217593431472778,0.17824062705039978,a_noamd
1552660_21016_0_0.png,0.9294474720954895,0.07055250555276871,a_noamd
1553749_21016_0_0.png,0.9051244854927063,0.09487549960613251,a_noamd
1553751_21015_0_0.png,0.7761088013648987,0.22389119863510132,a_noamd
1557480_21016_1_0.png,0.8182684779167175,0.18173150718212128,a_noamd
1560389_21015_0_0.png,0.8900370597839355,0.10996297746896744,a_noamd
1574898_21016_0_0.png,0.923950731754303,0.07604920119047165,a_noamd
1601635_21016_0_0.png,0.9182586669921875,0.08174128085374832,a_noamd
1632106_21016_1_0.png,0.9164270758628845,0.0835728645324707,a_noamd
1652487_21016_1_0.png,0.882699191570282,0.11730081588029861,a_noamd
1663149_21016_0_0.png,0.7949788570404053,0.20502112805843353,a_noamd
1681117_21016_0_0.png,0.900834321975708,0.09916570782661438,a_noamd
1697220_21015_0_0.png,0.7321277856826782,0.2678722143173218,a_noamd
1704670_21015_0_0.png,0.9240711331367493,0.07592886686325073,a_noamd
1708747_21016_0_0.png,0.8957427740097046,0.10425717383623123,a_noamd
1730885_21016_0_0.png,0.9119514226913452,0.08804858475923538,a_noamd
1736297_21016_0_0.png,0.8292954564094543,0.17070454359054565,a_noamd
1737240_21015_1_0.png,0.9174050688743591,0.08259496092796326,a_noamd
1782210_21016_0_0.png,0.9369164109230042,0.06308364868164062,a_noamd
1826552_21016_0_0.png,0.8978113532066345,0.10218868404626846,a_noamd
1840708_21015_1_0.png,0.8365439176559448,0.16345608234405518,a_noamd
1844778_21016_1_0.png,0.9253829717636108,0.07461705058813095,a_noamd
1855075_21015_0_0.png,0.9167313575744629,0.0832686573266983,a_noamd
1862962_21015_0_0.png,0.9307742118835449,0.06922584772109985,a_noamd
1897613_21016_0_0.png,0.8870592713356018,0.11294074356555939,a_noamd
1897754_21016_0_0.png,0.16788382828235626,0.8321161866188049,b_amd
1902295_21016_0_0.png,0.911125123500824,0.08887485414743423,a_noamd
1912841_21016_0_0.png,0.9180734753608704,0.08192654699087143,a_noamd
1926601_21015_1_0.png,0.6713246703147888,0.3286753296852112,a_noamd
1937126_21015_0_0.png,0.921087384223938,0.0789126455783844,a_noamd
1951687_21015_0_0.png,0.8647900819778442,0.13520991802215576,a_noamd
1959318_21015_0_0.png,0.938688337802887,0.06131165847182274,a_noamd
1965435_21015_1_0.png,0.9185521602630615,0.08144786208868027,a_noamd
1970295_21016_0_0.png,0.9180527925491333,0.08194725960493088,a_noamd
1973049_21015_1_0.png,0.9220712780952454,0.07792867720127106,a_noamd
1984835_21016_0_0.png,0.9298047423362732,0.07019531726837158,a_noamd
1986875_21016_0_0.png,0.9369333386421204,0.06306658685207367,a_noamd
2003584_21016_0_0.png,0.921287477016449,0.0787125900387764,a_noamd
2016718_21015_0_0.png,0.3949730098247528,0.6050270199775696,b_amd
2020618_21016_1_0.png,0.8833608031272888,0.11663924157619476,a_noamd
2021853_21015_1_0.png,0.9111846089363098,0.0888153687119484,a_noamd
2039753_21016_1_0.png,0.9493416547775269,0.05065835639834404,a_noamd
2071319_21016_0_0.png,0.8773287534713745,0.12267126888036728,a_noamd
2088201_21015_0_0.png,0.8713920712471008,0.12860797345638275,a_noamd
2102048_21015_0_0.png,0.9047653675079346,0.09523460268974304,a_noamd
2102787_21015_0_0.png,0.9015138745307922,0.09848610311746597,a_noamd
2109806_21016_0_0.png,0.9160438179969788,0.08395615220069885,a_noamd
2120628_21016_0_0.png,0.9038475155830383,0.09615246206521988,a_noamd
2128348_21015_0_0.png,0.9100457429885864,0.08995427191257477,a_noamd
2133699_21016_1_0.png,0.9449944496154785,0.055005576461553574,a_noamd
2140974_21015_1_0.png,0.8636911511421204,0.13630884885787964,a_noamd
2154562_21016_0_0.png,0.8980636596679688,0.10193631052970886,a_noamd
2156701_21015_0_0.png,0.8459256291389465,0.15407438576221466,a_noamd
2163214_21015_0_0.png,0.9286658763885498,0.07133414596319199,a_noamd
2165184_21015_0_0.png,0.7690204381942749,0.2309795618057251,a_noamd
2173281_21015_0_0.png,0.9061663746833801,0.09383358061313629,a_noamd
2183408_21016_0_0.png,0.8999570608139038,0.10004287213087082,a_noamd
2192806_21015_0_0.png,0.9210984110832214,0.07890162616968155,a_noamd
2202486_21016_0_0.png,0.9284509420394897,0.07154912501573563,a_noamd
2215678_21015_1_0.png,0.9319894909858704,0.06801050901412964,a_noamd
2232012_21015_1_0.png,0.9253413677215576,0.07465863227844238,a_noamd
2247731_21015_0_0.png,0.849972665309906,0.150027334690094,a_noamd
2270075_21016_0_0.png,0.541369616985321,0.4586303234100342,a_noamd
2275268_21015_0_0.png,0.9180864095687866,0.081913523375988,a_noamd
2284218_21016_0_0.png,0.9407503604888916,0.05924959108233452,a_noamd
2285374_21016_0_0.png,0.9008796811103821,0.09912034869194031,a_noamd
2291289_21016_0_0.png,0.8112654685974121,0.18873454630374908,a_noamd
2312624_21015_0_0.png,0.9282558560371399,0.07174414396286011,a_noamd
2320996_21015_0_0.png,0.9039411544799805,0.09605885297060013,a_noamd
2341253_21015_0_0.png,0.24158138036727905,0.7584186792373657,b_amd
2343066_21015_0_0.png,0.9186931252479553,0.08130688220262527,a_noamd
2357888_21015_0_0.png,0.6269106268882751,0.37308940291404724,a_noamd
2359730_21015_0_0.png,0.9128255844116211,0.08717438578605652,a_noamd
2368772_21015_0_0.png,0.9466421604156494,0.05335783585906029,a_noamd
2372532_21016_1_0.png,0.9144365787506104,0.08556339889764786,a_noamd
2408221_21015_0_0.png,0.9243664741516113,0.07563354820013046,a_noamd
2413269_21016_0_0.png,0.8749859929084778,0.12501396238803864,a_noamd
2427764_21015_0_0.png,0.9147573113441467,0.08524271845817566,a_noamd
2438151_21015_0_0.png,0.8992002010345459,0.1007998064160347,a_noamd
2449350_21016_0_0.png,0.8804491758346558,0.11955085396766663,a_noamd
2456355_21015_1_0.png,0.9324013590812683,0.0675986036658287,a_noamd
2461672_21015_0_0.png,0.6492336392402649,0.3507663905620575,a_noamd
2472799_21016_0_0.png,0.9155964851379395,0.08440349996089935,a_noamd
2477187_21015_1_0.png,0.9078265428543091,0.09217345714569092,a_noamd
2483720_21016_0_0.png,0.5194835662841797,0.4805164039134979,a_noamd
2489830_21016_1_0.png,0.9747299551963806,0.02527000568807125,a_noamd
2499510_21015_0_0.png,0.8251659274101257,0.17483407258987427,a_noamd
2507657_21016_0_0.png,0.9019669890403748,0.09803300350904465,a_noamd
2526740_21016_0_0.png,0.46552547812461853,0.5344744920730591,b_amd
2528591_21016_0_0.png,0.8177075982093811,0.18229243159294128,a_noamd
2537297_21015_0_0.png,0.9686643481254578,0.03133565932512283,a_noamd
2551919_21015_1_0.png,0.9643678665161133,0.03563215956091881,a_noamd
2563517_21015_0_0.png,0.9380838871002197,0.061916109174489975,a_noamd
2576580_21016_1_0.png,0.8940393924713135,0.10596057027578354,a_noamd
2585277_21015_0_0.png,0.9176695346832275,0.08233045041561127,a_noamd
2585605_21016_0_0.png,0.8056085705757141,0.1943913996219635,a_noamd
2588926_21015_0_0.png,0.9254145622253418,0.07458549737930298,a_noamd
2600105_21016_0_1.png,0.882552444934845,0.11744756251573563,a_noamd
2633176_21016_0_0.png,0.8893548846244812,0.11064506322145462,a_noamd
