filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,prediction
20051020_43808_0100_PP_967.png,0.940311,0.017455,0.009565,0.018210,0.014460,anodr
20051020_44261_0100_PP_1191.png,0.938009,0.016794,0.011461,0.019486,0.014251,anodr
20051020_44284_0100_PP_502.png,0.941313,0.010771,0.017790,0.017156,0.012970,anodr
20051020_44338_0100_PP_547.png,0.939198,0.018639,0.010694,0.017717,0.013752,anodr
20051020_44400_0100_PP_920.png,0.933609,0.024608,0.008872,0.020758,0.012153,anodr
20051020_44431_0100_PP_514.png,0.943565,0.019222,0.010375,0.016398,0.010439,anodr
20051020_44692_0100_PP_419.png,0.942263,0.017338,0.011244,0.014267,0.014888,anodr
20051020_44714_0100_PP_1199.png,0.938000,0.014746,0.011668,0.020008,0.015578,anodr
20051020_44982_0100_PP_486.png,0.936767,0.018759,0.009562,0.021304,0.013607,anodr
20051020_56791_0100_PP_1185.png,0.934058,0.023287,0.009586,0.018824,0.014245,anodr
20051020_57157_0100_PP_971.png,0.889914,0.059878,0.013325,0.021304,0.015579,anodr
20051020_57967_0100_PP_829.png,0.941047,0.013576,0.011671,0.019004,0.014702,anodr
20051020_58065_0100_PP_561.png,0.938898,0.014581,0.011715,0.018557,0.016248,anodr
20051020_61757_0100_PP_484.png,0.941181,0.012354,0.012075,0.018993,0.015397,anodr
20051020_62461_0100_PP_76.png,0.922441,0.044517,0.009685,0.015169,0.008188,anodr
20051020_62510_0100_PP_106.png,0.901184,0.054029,0.012347,0.022955,0.009485,anodr
20051020_62577_0100_PP_479.png,0.939305,0.016454,0.011257,0.018432,0.014552,anodr
20051020_62615_0100_PP_294.png,0.939787,0.013958,0.011580,0.019843,0.014832,anodr
20051020_63269_0100_PP_1183.png,0.931827,0.026227,0.008982,0.018983,0.013980,anodr
20051020_63337_0100_PP_471.png,0.931354,0.024501,0.008389,0.020081,0.015674,anodr
20051020_64249_0100_PP_1004.png,0.941324,0.013812,0.013138,0.016956,0.014769,anodr
20051020_64388_0100_PP_1194.png,0.938785,0.013385,0.012976,0.018964,0.015891,anodr
20051020_64653_0100_PP_124.png,0.937420,0.021125,0.009957,0.017567,0.013932,anodr
20051020_64775_0100_PP_480.png,0.941280,0.014585,0.012389,0.016469,0.015277,anodr
20051020_64836_0100_PP_1270.png,0.941835,0.012729,0.013923,0.016785,0.014728,anodr
20051021_36380_0100_PP_135.png,0.939752,0.017042,0.010331,0.017833,0.015042,anodr
20051021_36476_0100_PP_1243.png,0.938221,0.014639,0.012475,0.018455,0.016210,anodr
