filename,prob_a_noamd,prob_b_amd,prediction
1018113_21015_1_0.png,0.923580,0.076420,a_noamd
1020777_21015_1_0.png,0.930071,0.069929,a_noamd
1026486_21016_0_0.png,0.935851,0.064149,a_noamd
1036537_21016_0_0.png,0.933147,0.066853,a_noamd
1039702_21015_1_0.png,0.943485,0.056515,a_noamd
1046092_21015_0_0.png,0.941239,0.058761,a_noamd
1064334_21016_0_0.png,0.672882,0.327118,a_noamd
1103313_21016_0_0.png,0.394133,0.605867,b_amd
1107730_21015_0_0.png,0.922851,0.077149,a_noamd
1134266_21015_0_0.png,0.925421,0.074579,a_noamd
1167873_21016_0_0.png,0.772780,0.227220,a_noamd
1169358_21015_1_0.png,0.941102,0.058898,a_noamd
1170584_21016_0_0.png,0.931288,0.068712,a_noamd
1175155_21016_0_0.png,0.937468,0.062532,a_noamd
1178859_21016_0_0.png,0.931098,0.068902,a_noamd
1184375_21016_1_0.png,0.273516,0.726484,b_amd
1186967_21016_0_0.png,0.663924,0.336076,a_noamd
1197089_21016_0_0.png,0.949704,0.050296,a_noamd
1197343_21015_0_0.png,0.922987,0.077013,a_noamd
1220742_21016_0_0.png,0.940455,0.059545,a_noamd
1223318_21016_0_0.png,0.958793,0.041207,a_noamd
1230171_21016_0_0.png,0.930739,0.069261,a_noamd
1250082_21016_0_0.png,0.922216,0.077784,a_noamd
1260458_21016_0_0.png,0.939923,0.060077,a_noamd
1261685_21016_0_0.png,0.947959,0.052041,a_noamd
1267094_21016_0_0.png,0.915223,0.084777,a_noamd
1275770_21015_0_0.png,0.935435,0.064565,a_noamd
1322575_21016_0_0.png,0.935312,0.064688,a_noamd
1330933_21015_0_0.png,0.648683,0.351317,a_noamd
1334474_21015_0_0.png,0.871530,0.128470,a_noamd
1346072_21016_0_0.png,0.533386,0.466614,a_noamd
1350271_21016_0_0.png,0.875386,0.124614,a_noamd
1359631_21015_1_0.png,0.958142,0.041858,a_noamd
1372500_21016_0_0.png,0.480884,0.519116,b_amd
1407787_21015_1_0.png,0.892703,0.107296,a_noamd
1412963_21015_0_0.png,0.879735,0.120265,a_noamd
1429525_21016_0_0.png,0.930991,0.069009,a_noamd
1434744_21016_0_0.png,0.878736,0.121264,a_noamd
1438121_21015_0_0.png,0.942225,0.057775,a_noamd
1438217_21016_0_0.png,0.753609,0.246391,a_noamd
1465849_21015_0_0.png,0.895556,0.104444,a_noamd
1486263_21015_0_0.png,0.925702,0.074298,a_noamd
1494464_21015_0_0.png,0.947247,0.052753,a_noamd
1495365_21015_1_0.png,0.948201,0.051799,a_noamd
1495979_21015_1_0.png,0.867279,0.132721,a_noamd
1499051_21015_0_0.png,0.901681,0.098319,a_noamd
1499671_21016_0_1.png,0.958338,0.041662,a_noamd
1506781_21016_0_0.png,0.876433,0.123567,a_noamd
1514959_21015_0_0.png,0.924132,0.075868,a_noamd
1515498_21016_0_0.png,0.959322,0.040678,a_noamd
1535030_21016_0_0.png,0.936027,0.063973,a_noamd
1537998_21015_1_1.png,0.944048,0.055952,a_noamd
1552660_21016_0_0.png,0.933859,0.066141,a_noamd
1553749_21016_0_0.png,0.923913,0.076086,a_noamd
1553751_21015_0_0.png,0.907575,0.092425,a_noamd
1557480_21016_1_0.png,0.506409,0.493591,a_noamd
1560389_21015_0_0.png,0.953994,0.046006,a_noamd
1574898_21016_0_0.png,0.934172,0.065828,a_noamd
1601635_21016_0_0.png,0.853914,0.146086,a_noamd
1632106_21016_1_0.png,0.931380,0.068620,a_noamd
1652487_21016_1_0.png,0.921143,0.078857,a_noamd
1663149_21016_0_0.png,0.948312,0.051688,a_noamd
1681117_21016_0_0.png,0.951834,0.048166,a_noamd
1697220_21015_0_0.png,0.870408,0.129592,a_noamd
1704670_21015_0_0.png,0.930119,0.069881,a_noamd
1708747_21016_0_0.png,0.924647,0.075353,a_noamd
1730885_21016_0_0.png,0.936428,0.063572,a_noamd
1736297_21016_0_0.png,0.928498,0.071502,a_noamd
1737240_21015_1_0.png,0.953770,0.046230,a_noamd
1782210_21016_0_0.png,0.937691,0.062309,a_noamd
1826552_21016_0_0.png,0.946608,0.053392,a_noamd
1840708_21015_1_0.png,0.890950,0.109050,a_noamd
1844778_21016_1_0.png,0.929823,0.070177,a_noamd
1855075_21015_0_0.png,0.941685,0.058315,a_noamd
1862962_21015_0_0.png,0.941649,0.058351,a_noamd
1897613_21016_0_0.png,0.929157,0.070843,a_noamd
1897754_21016_0_0.png,0.283038,0.716962,b_amd
1902295_21016_0_0.png,0.921763,0.078237,a_noamd
1912841_21016_0_0.png,0.918751,0.081249,a_noamd
1926601_21015_1_0.png,0.807340,0.192660,a_noamd
1937126_21015_0_0.png,0.931772,0.068228,a_noamd
1951687_21015_0_0.png,0.922449,0.077551,a_noamd
1959318_21015_0_0.png,0.939540,0.060460,a_noamd
1965435_21015_1_0.png,0.861724,0.138276,a_noamd
1970295_21016_0_0.png,0.898922,0.101078,a_noamd
1973049_21015_1_0.png,0.932574,0.067426,a_noamd
1984835_21016_0_0.png,0.939908,0.060092,a_noamd
1986875_21016_0_0.png,0.938066,0.061934,a_noamd
2003584_21016_0_0.png,0.924196,0.075804,a_noamd
2016718_21015_0_0.png,0.260354,0.739646,b_amd
2020618_21016_1_0.png,0.942579,0.057421,a_noamd
2021853_21015_1_0.png,0.943885,0.056115,a_noamd
2039753_21016_1_0.png,0.954053,0.045947,a_noamd
2071319_21016_0_0.png,0.930428,0.069572,a_noamd
2088201_21015_0_0.png,0.917930,0.082070,a_noamd
2102048_21015_0_0.png,0.932535,0.067465,a_noamd
2102787_21015_0_0.png,0.933671,0.066329,a_noamd
2109806_21016_0_0.png,0.926977,0.073024,a_noamd
2120628_21016_0_0.png,0.929583,0.070417,a_noamd
2128348_21015_0_0.png,0.928562,0.071438,a_noamd
2133699_21016_1_0.png,0.962648,0.037352,a_noamd
2140974_21015_1_0.png,0.926509,0.073491,a_noamd
2154562_21016_0_0.png,0.924558,0.075442,a_noamd
2156701_21015_0_0.png,0.929346,0.070654,a_noamd
2163214_21015_0_0.png,0.937767,0.062233,a_noamd
2165184_21015_0_0.png,0.897132,0.102868,a_noamd
2173281_21015_0_0.png,0.939604,0.060396,a_noamd
2183408_21016_0_0.png,0.934497,0.065503,a_noamd
2192806_21015_0_0.png,0.947506,0.052494,a_noamd
2202486_21016_0_0.png,0.940788,0.059212,a_noamd
2215678_21015_1_0.png,0.927820,0.072180,a_noamd
2232012_21015_1_0.png,0.920138,0.079862,a_noamd
2247731_21015_0_0.png,0.770490,0.229510,a_noamd
2270075_21016_0_0.png,0.951962,0.048038,a_noamd
2275268_21015_0_0.png,0.905434,0.094566,a_noamd
2284218_21016_0_0.png,0.954189,0.045811,a_noamd
2285374_21016_0_0.png,0.939853,0.060147,a_noamd
2291289_21016_0_0.png,0.878271,0.121729,a_noamd
2312624_21015_0_0.png,0.932152,0.067848,a_noamd
2320996_21015_0_0.png,0.894933,0.105067,a_noamd
2341253_21015_0_0.png,0.648706,0.351294,a_noamd
2343066_21015_0_0.png,0.928139,0.071861,a_noamd
2357888_21015_0_0.png,0.857636,0.142364,a_noamd
2359730_21015_0_0.png,0.934462,0.065538,a_noamd
2368772_21015_0_0.png,0.947392,0.052608,a_noamd
2372532_21016_1_0.png,0.927253,0.072747,a_noamd
2408221_21015_0_0.png,0.937350,0.062649,a_noamd
2413269_21016_0_0.png,0.920659,0.079341,a_noamd
2427764_21015_0_0.png,0.936379,0.063621,a_noamd
2438151_21015_0_0.png,0.906775,0.093225,a_noamd
2449350_21016_0_0.png,0.916715,0.083285,a_noamd
2456355_21015_1_0.png,0.932704,0.067296,a_noamd
2461672_21015_0_0.png,0.943332,0.056668,a_noamd
2472799_21016_0_0.png,0.933659,0.066341,a_noamd
2477187_21015_1_0.png,0.927733,0.072267,a_noamd
2483720_21016_0_0.png,0.274201,0.725799,b_amd
2489830_21016_1_0.png,0.963647,0.036353,a_noamd
2499510_21015_0_0.png,0.928132,0.071868,a_noamd
2507657_21016_0_0.png,0.936828,0.063172,a_noamd
2526740_21016_0_0.png,0.854211,0.145789,a_noamd
2528591_21016_0_0.png,0.896839,0.103161,a_noamd
2537297_21015_0_0.png,0.960704,0.039296,a_noamd
2551919_21015_1_0.png,0.961704,0.038296,a_noamd
2563517_21015_0_0.png,0.950982,0.049018,a_noamd
2576580_21016_1_0.png,0.915716,0.084284,a_noamd
2585277_21015_0_0.png,0.935400,0.064600,a_noamd
2585605_21016_0_0.png,0.871060,0.128940,a_noamd
2588926_21015_0_0.png,0.937992,0.062008,a_noamd
2600105_21016_0_1.png,0.916823,0.083177,a_noamd
2633176_21016_0_0.png,0.780046,0.219954,a_noamd
2679483_21016_1_0.png,0.965054,0.034946,a_noamd
2685632_21015_0_0.png,0.931183,0.068817,a_noamd
2719722_21016_0_0.png,0.841386,0.158614,a_noamd
2721922_21015_0_0.png,0.932555,0.067445,a_noamd
2745458_21015_0_0.png,0.938622,0.061378,a_noamd
2757636_21015_0_0.png,0.333138,0.666862,b_amd
2782516_21015_1_0.png,0.818018,0.181982,a_noamd
2805725_21016_0_0.png,0.935215,0.064785,a_noamd
2815362_21016_0_0.png,0.847846,0.152154,a_noamd
2822071_21015_0_0.png,0.919158,0.080842,a_noamd
2836894_21015_0_0.png,0.928961,0.071039,a_noamd
2846579_21016_1_0.png,0.865545,0.134455,a_noamd
2853144_21016_0_0.png,0.933481,0.066519,a_noamd
