filename,true_label,predicted_label,prob_anormal,prob_cglaucoma,confidence,correct
anormal/image_164_215.jpg,anormal,anormal,0.5965897440910339,0.40341025590896606,0.5965897440910339,True
anormal/image_139_167.jpg,anormal,cglaucoma,0.4286021888256073,0.5713978409767151,0.5713978409767151,False
anormal/image_015_209.jpg,anormal,anormal,0.9329158067703247,0.06708424538373947,0.9329158067703247,True
anormal/image_117_211.jpg,anormal,anormal,0.8228684067726135,0.1771315485239029,0.8228684067726135,True
anormal/image_089_38.jpg,anormal,anormal,0.9420056939125061,0.057994306087493896,0.9420056939125061,True
anormal/image_095_11.jpg,anormal,anormal,0.9555542469024658,0.044445767998695374,0.9555542469024658,True
anormal/image_029_217.jpg,anormal,anormal,0.7318921089172363,0.26810792088508606,0.7318921089172363,True
anormal/image_135_90.jpg,anormal,anormal,0.8901505470275879,0.10984943807125092,0.8901505470275879,True
anormal/image_159_162.jpg,anormal,anormal,0.8623490929603577,0.13765084743499756,0.8623490929603577,True
anormal/image_202_14.jpg,anormal,anormal,0.8881639242172241,0.11183605343103409,0.8881639242172241,True
anormal/image_223_172.jpg,anormal,anormal,0.806804358959198,0.19319558143615723,0.806804358959198,True
anormal/image_128_60.jpg,anormal,anormal,0.8527683615684509,0.14723165333271027,0.8527683615684509,True
anormal/image_062_135.jpg,anormal,anormal,0.8727096915245056,0.12729033827781677,0.8727096915245056,True
anormal/image_157_115.jpg,anormal,anormal,0.9196597933769226,0.08034016937017441,0.9196597933769226,True
anormal/image_076_33.jpg,anormal,anormal,0.8940563797950745,0.10594367980957031,0.8940563797950745,True
anormal/image_102_155.jpg,anormal,anormal,0.8019945025444031,0.19800549745559692,0.8019945025444031,True
anormal/image_090_145.jpg,anormal,anormal,0.9178326725959778,0.08216734975576401,0.9178326725959778,True
anormal/image_067_127.jpg,anormal,anormal,0.8105262517929077,0.1894737333059311,0.8105262517929077,True
anormal/image_039_12.jpg,anormal,anormal,0.8731089234352112,0.12689109146595,0.8731089234352112,True
anormal/image_066_218.jpg,anormal,anormal,0.6980687975883484,0.3019312024116516,0.6980687975883484,True
anormal/image_151_31.jpg,anormal,cglaucoma,0.19682380557060242,0.8031761646270752,0.8031761646270752,False
anormal/image_188_192.jpg,anormal,anormal,0.936759889125824,0.06324012577533722,0.936759889125824,True
