image_path,true_label,predicted_label,confidence,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051020_43808_0100_PP_967.png,anodr,anodr,0.9998,0.9998176693916321,0.0001660929265199229,4.329156126914313e-06,4.169372004980687e-06,7.804961569490843e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_44261_0100_PP_1191.png,anodr,anodr,0.9996,0.9996273517608643,0.00035503835533745587,7.588024345750455e-06,2.953302100650035e-06,7.06796799931908e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_44284_0100_PP_502.png,anodr,anodr,0.9995,0.9995017051696777,0.00036760722286999226,9.77643285295926e-05,1.450019499316113e-05,1.8362121409154497e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44338_0100_PP_547.png,anodr,anodr,0.8835,0.8834555149078369,0.07290611416101456,0.04299432411789894,0.000516325409989804,0.00012762942060362548
../../../data/data_MESSIDOR2/test/anodr/20051020_44400_0100_PP_920.png,anodr,anodr,0.8342,0.8341535925865173,0.1650475412607193,0.0006913875695317984,5.609606523648836e-05,5.13966879225336e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44431_0100_PP_514.png,anodr,anodr,0.8768,0.8767948746681213,0.11881449818611145,0.004248799756169319,0.00010832588304765522,3.345611548866145e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_44692_0100_PP_419.png,anodr,anodr,0.9997,0.9996993541717529,0.0002809006255120039,5.7909073802875355e-06,4.545144292933401e-06,9.373654393129982e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_44714_0100_PP_1199.png,anodr,anodr,0.9993,0.9992904663085938,0.0006792180938646197,1.8821790945366956e-05,4.044205525133293e-06,7.433077826135559e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_44982_0100_PP_486.png,anodr,anodr,0.9963,0.9963465332984924,0.0036050397902727127,2.1082749299239367e-05,1.1110950254078489e-05,1.6130270523717627e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_56791_0100_PP_1185.png,anodr,anodr,0.9985,0.9985040426254272,0.0014767046086490154,7.46954174246639e-06,5.127957592776511e-06,6.619105533900438e-06
../../../data/data_MESSIDOR2/test/anodr/20051020_57157_0100_PP_971.png,anodr,bmilddr,0.9396,0.05950448289513588,0.9395576119422913,0.0007997606880962849,8.565976895624772e-05,5.2444276661844924e-05
../../../data/data_MESSIDOR2/test/anodr/20051020_57967_0100_PP_829.png,anodr,anodr,0.9999,0.9999496936798096,3.3010015613399446e-05,3.47069635608932e-06,5.978239187243162e-06,7.87724547990365e-06
